tripinfo_arrival;tripinfo_arrivalLane;tripinfo_arrivalPos;tripinfo_arrivalSpeed;tripinfo_depart;tripinfo_departDelay;tripinfo_departLane;tripinfo_departPos;tripinfo_departSpeed;tripinfo_devices;tripinfo_duration;tripinfo_id;tripinfo_rerouteNo;tripinfo_routeLength;tripinfo_speedFactor;tripinfo_stopTime;tripinfo_timeLoss;tripinfo_vType;tripinfo_vaporized;tripinfo_waitingCount;tripinfo_waitingTime
257.00;972103805_0;116.86;10.12;4.00;2.17;803785575#0_0;5.10;0.00;tripinfo_wu_od_to_ko.0;253.00;wu_od_to_ko.0;0;2307.67;1.00;0.00;33.44;car;;1;9.00
257.00;23527526_0;253.75;13.58;198.00;8.66;23687583_0;5.10;0.00;tripinfo_wu_as_to_gj.0;59.00;wu_as_to_gj.0;0;649.06;1.23;0.00;10.72;car;;0;0.00
259.00;230845886_0;633.12;9.83;1.00;0.21;803785575#0_0;5.10;0.00;tripinfo_wu_od_to_ba.0;258.00;wu_od_to_ba.0;0;2382.14;0.91;0.00;22.10;car;;0;0.00
259.00;972103805_0;116.86;11.88;40.00;0.97;803785575#0_0;5.10;0.00;tripinfo_wu_od_to_ko.1;219.00;wu_od_to_ko.1;0;2307.67;1.11;0.00;20.13;car;;0;0.00
261.00;23527526_0;253.75;11.66;201.00;9.76;23687583_0;5.10;0.00;tripinfo_wu_as_to_gj.1;60.00;wu_as_to_gj.1;0;649.06;1.16;0.00;8.67;car;;0;0.00
262.00;230845886_0;633.12;10.30;14.00;0.44;803785575#0_0;5.10;0.00;tripinfo_wu_od_to_ba.1;248.00;wu_od_to_ba.1;0;2382.14;1.02;0.00;37.19;car;;0;0.00
262.00;45494495_0;58.90;9.16;89.00;0.40;-230845886_0;5.10;0.00;tripinfo_wu_ba_to_os.0;173.00;wu_ba_to_os.0;0;1647.96;0.94;0.00;13.55;car;;0;0.00
264.00;41899283#1_0;148.70;10.62;116.00;0.33;-230845886_0;5.10;0.00;tripinfo_wu_ba_to_as.1;148.00;wu_ba_to_as.1;0;1430.78;0.96;0.00;11.92;car;;0;0.00
265.00;23142338#2_0;290.21;9.48;53.00;0.64;-45494495_0;5.10;0.00;tripinfo_wu_os_to_ns.0;212.00;wu_os_to_ns.0;0;1665.91;0.97;0.00;44.57;car;;2;18.00
274.00;23156305_0;1264.14;10.75;111.00;0.90;23687583_0;5.10;0.00;tripinfo_wu_as_to_gg.0;163.00;wu_as_to_gg.0;0;1600.87;0.97;0.00;13.96;car;;0;0.00
