tripinfo_arrival;tripinfo_arrivalLane;tripinfo_arrivalPos;tripinfo_arrivalSpeed;tripinfo_depart;tripinfo_departDelay;tripinfo_departLane;tripinfo_departPos;tripinfo_departSpeed;tripinfo_devices;tripinfo_duration;tripinfo_id;tripinfo_rerouteNo;tripinfo_routeLength;tripinfo_speedFactor;tripinfo_stopTime;tripinfo_timeLoss;tripinfo_vType;tripinfo_vaporized;tripinfo_waitingCount;tripinfo_waitingTime
229.00;28716810#1_1;47.73;10.26;35.00;0.00;-958662607_0;5.10;0.00;tripinfo_35;194.00;35;0;1615.39;0.99;0.00;33.86;DEFAULT_VEHTYPE;;1;2.00
230.00;309609359_0;3.31;7.87;82.00;0.00;-922012821#1_0;5.10;0.00;tripinfo_82;148.00;82;0;1309.35;0.96;0.00;20.58;DEFAULT_VEHTYPE;;1;2.00
230.00;27659404#0_0;23.48;10.11;114.00;0.00;803785575#4_0;5.10;0.00;tripinfo_114;116.00;114;0;971.13;1.00;0.00;14.99;DEFAULT_VEHTYPE;;0;0.00
232.00;23533013#4_0;29.23;10.82;139.00;0.00;154917393#7_0;0.52;0.00;tripinfo_139;93.00;139;0;783.63;1.07;0.00;22.98;DEFAULT_VEHTYPE;;0;0.00
236.00;919428557_0;1.71;12.80;40.00;0.00;-23533397#0_0;5.10;0.00;tripinfo_40;196.00;40;0;1634.10;1.27;0.00;78.02;DEFAULT_VEHTYPE;;2;43.00
236.00;308578164_1;3.69;9.77;144.00;1.00;922012821#2_0;5.10;0.00;tripinfo_143;92.00;143;0;972.45;1.12;0.00;12.74;DEFAULT_VEHTYPE;;0;0.00
239.00;-1355914277#0_0;2.84;7.42;11.00;0.00;803785575#4_0;5.10;0.00;tripinfo_11;228.00;11;0;1865.61;1.01;0.00;48.55;DEFAULT_VEHTYPE;;2;4.00
239.00;53179241#1_0;43.04;8.49;125.00;0.00;81180677#1_0;5.10;0.00;tripinfo_125;114.00;125;0;893.24;0.87;0.00;16.46;DEFAULT_VEHTYPE;;0;0.00
239.00;-155739377#1_0;60.19;10.59;148.00;0.00;-23142338#2_0;5.10;0.00;tripinfo_148;91.00;148;0;845.17;1.06;0.00;18.45;DEFAULT_VEHTYPE;;1;6.00
239.00;137461560_0;6.27;10.12;181.00;2.00;-8175078#4_0;5.10;0.00;tripinfo_179;58.00;179;0;528.62;0.95;0.00;7.27;DEFAULT_VEHTYPE;;0;0.00
240.00;-154917393#5_0;15.98;10.08;108.00;0.00;-4329596#0_0;0.10;0.00;tripinfo_108;132.00;108;0;1156.34;0.92;0.00;16.74;DEFAULT_VEHTYPE;;0;0.00
241.00;32724908_0;73.07;9.67;158.00;6.00;922012821#4_0;0.20;0.00;tripinfo_152;83.00;152;0;632.82;0.99;0.00;23.43;DEFAULT_VEHTYPE;;1;3.00
242.00;23118837#1_1;160.86;9.19;36.00;0.00;-155739377#0_0;2.39;0.00;tripinfo_36;206.00;36;0;1777.43;0.97;0.00;27.34;DEFAULT_VEHTYPE;;2;3.00
244.00;-81180677#0_0;0.11;5.03;149.00;0.00;-1219538618_0;5.10;0.00;tripinfo_149;95.00;149;0;795.82;1.05;0.00;12.34;DEFAULT_VEHTYPE;;0;0.00
244.00;1424352287#1_0;67.34;9.66;198.00;0.00;23104419#2_0;5.10;0.00;tripinfo_198;46.00;198;0;410.96;0.98;0.00;7.10;DEFAULT_VEHTYPE;;0;0.00
247.00;154917393#0_0;45.34;9.98;69.00;0.00;-972103791_0;5.10;0.00;tripinfo_69;178.00;69;0;1549.62;0.97;0.00;30.97;DEFAULT_VEHTYPE;;1;9.00
249.00;-8175078#1_0;73.03;11.90;140.00;0.00;31471614#0_0;5.10;0.00;tripinfo_140;109.00;140;0;470.53;1.13;0.00;69.29;DEFAULT_VEHTYPE;;1;48.00
250.00;-8175073#0_0;129.78;9.40;120.00;0.00;-308578163#0_0;5.10;0.00;tripinfo_120;130.00;120;0;1083.70;0.93;0.00;23.15;DEFAULT_VEHTYPE;;1;6.00
250.00;23118836#0_0;47.38;10.75;134.00;0.00;23533013#5_0;5.10;0.00;tripinfo_134;116.00;134;0;1140.68;0.98;0.00;12.38;DEFAULT_VEHTYPE;;0;0.00
251.00;978929050_0;105.45;10.94;47.00;0.00;972103784_0;0.20;0.00;tripinfo_47;204.00;47;0;1815.81;1.03;0.00;31.96;DEFAULT_VEHTYPE;;1;3.00
254.00;166671250#1_0;19.91;11.60;176.00;2.00;-4329596#0_0;0.10;0.00;tripinfo_174;78.00;174;0;741.32;1.12;0.00;17.05;DEFAULT_VEHTYPE;;0;0.00
255.00;1355914273_0;36.16;8.96;88.00;0.00;307625216#0_0;5.10;0.00;tripinfo_88;167.00;88;0;1427.65;0.91;0.00;24.08;DEFAULT_VEHTYPE;;1;3.00
255.00;23118837#1_0;160.86;10.24;97.00;0.00;-42682314_0;5.10;0.00;tripinfo_97;158.00;97;0;1537.29;1.01;0.00;22.32;DEFAULT_VEHTYPE;;1;5.00
255.00;955486922_0;15.15;11.28;206.00;0.00;1424352287#1_0;5.10;0.00;tripinfo_206;49.00;206;0;460.25;1.09;0.00;9.36;DEFAULT_VEHTYPE;;0;0.00
263.00;-8175078#4_0;71.64;7.67;109.00;0.00;401253640#3_0;0.20;0.00;tripinfo_109;154.00;109;0;1038.20;0.80;0.00;21.47;DEFAULT_VEHTYPE;;1;2.00
263.00;922012821#1_0;7.72;9.67;158.00;0.00;23687583_0;5.10;0.00;tripinfo_158;105.00;158;0;902.00;0.97;0.00;17.86;DEFAULT_VEHTYPE;;0;0.00
263.00;320423932_1;61.39;9.58;173.00;0.00;922012821#0_0;5.10;0.00;tripinfo_173;90.00;173;0;768.29;0.89;0.00;10.16;DEFAULT_VEHTYPE;;0;0.00
263.00;-1424352287#0_0;5.52;9.41;204.00;0.00;-8175078#2_0;5.10;0.00;tripinfo_204;59.00;204;0;282.75;0.93;0.00;30.19;DEFAULT_VEHTYPE;;1;13.00
264.00;310249116#0_0;14.00;8.11;60.00;0.00;307625223#2_0;5.10;0.00;tripinfo_60;204.00;60;0;1393.33;0.80;0.00;28.78;DEFAULT_VEHTYPE;;0;0.00
264.00;-955486926_0;63.69;9.99;131.00;0.00;-27664981#1_0;5.10;0.00;tripinfo_131;133.00;131;0;1072.74;0.95;0.00;29.23;DEFAULT_VEHTYPE;;2;7.00
265.00;307625223#1_0;99.02;9.29;162.00;0.00;23533397#0_0;5.10;0.00;tripinfo_162;103.00;162;0;795.25;0.85;0.00;16.27;DEFAULT_VEHTYPE;;1;1.00
266.00;23533013#6_0;29.52;11.46;121.00;0.00;955486922_0;5.10;0.00;tripinfo_121;145.00;121;0;1364.44;1.09;0.00;30.59;DEFAULT_VEHTYPE;;2;7.00
267.00;-23164384#0_0;130.09;6.06;83.00;0.00;-23533358#3_0;1.41;0.00;tripinfo_83;184.00;83;0;1129.93;0.87;0.00;53.27;DEFAULT_VEHTYPE;;2;27.00
