tripinfo_arrival;tripinfo_arrivalLane;tripinfo_arrivalPos;tripinfo_arrivalSpeed;tripinfo_depart;tripinfo_departDelay;tripinfo_departLane;tripinfo_departPos;tripinfo_departSpeed;tripinfo_devices;tripinfo_duration;tripinfo_id;tripinfo_rerouteNo;tripinfo_routeLength;tripinfo_speedFactor;tripinfo_stopTime;tripinfo_timeLoss;tripinfo_vType;tripinfo_vaporized;tripinfo_waitingCount;tripinfo_waitingTime
210.00;41899283#1_0;148.70;9.93;25.00;5.40;-45494495_0;5.10;0.00;tripinfo_wu_os_to_as.1;185.00;wu_os_to_as.1;0;1746.47;1.01;0.00;28.04;car;;0;0.00
214.00;23142338#2_0;290.21;10.90;7.00;0.86;23687583_0;5.10;0.00;tripinfo_wu_as_to_ns.0;207.00;wu_as_to_ns.0;0;1995.73;1.03;0.00;31.08;car;;1;6.00
218.00;41899283#1_0;148.70;8.86;19.00;0.87;-45494495_0;5.10;0.00;tripinfo_wu_os_to_as.0;199.00;wu_os_to_as.0;0;1746.47;0.87;0.00;16.93;car;;0;0.00
223.00;972103805_0;116.86;10.45;66.00;0.28;-23142338#2_0;5.10;0.00;tripinfo_wu_ns_to_ko.1;157.00;wu_ns_to_ko.1;0;1398.55;1.00;0.00;31.02;car;;2;9.00
224.00;230845886_0;633.12;10.72;1.00;0.21;803785575#0_0;5.10;0.00;tripinfo_wu_od_to_ba.0;223.00;wu_od_to_ba.0;0;2382.14;1.05;0.00;17.45;car;;0;0.00
226.00;230845886_0;633.12;12.33;14.00;0.44;803785575#0_0;5.10;0.00;tripinfo_wu_od_to_ba.1;212.00;wu_od_to_ba.1;0;2382.14;1.12;0.00;19.02;car;;0;0.00
227.00;23142338#2_0;290.21;10.73;38.00;0.89;23687583_0;5.10;0.00;tripinfo_wu_as_to_ns.1;189.00;wu_as_to_ns.1;0;1995.73;1.06;0.00;18.27;car;;0;0.00
228.00;45494495_0;58.90;7.97;111.00;2.48;803785575#0_0;5.10;0.00;tripinfo_wu_od_to_os.4;117.00;wu_od_to_os.4;0;969.96;0.82;0.00;9.77;car;;0;0.00
229.00;23142338#2_0;290.21;12.51;28.00;0.52;803785575#0_0;5.10;0.00;tripinfo_wu_od_to_ns.0;201.00;wu_od_to_ns.0;0;1928.29;1.16;0.00;39.71;car;;2;8.00
234.00;972103805_0;116.86;12.08;32.00;0.31;-230845886_0;5.10;0.00;tripinfo_wu_ba_to_ko.0;202.00;wu_ba_to_ko.0;0;2114.29;1.15;0.00;34.38;car;;2;5.00
237.00;23527526_0;253.75;11.19;5.00;2.64;-23142338#2_0;5.10;0.00;tripinfo_wu_ns_to_gj.0;232.00;wu_ns_to_gj.0;0;2084.96;1.03;0.00;47.33;car;;3;14.00
239.00;23156030#6_0;109.07;11.37;37.00;0.14;-230845886_0;5.10;0.00;tripinfo_wu_ba_to_od.0;202.00;wu_ba_to_od.0;0;2315.50;1.13;0.00;17.12;car;;0;0.00
242.00;230845886_0;633.12;8.72;80.00;0.16;23687583_0;5.10;0.00;tripinfo_wu_as_to_ba.2;162.00;wu_as_to_ba.2;0;1356.50;0.89;0.00;25.31;car;;1;11.00
243.00;45494495_0;58.90;9.62;41.00;1.57;23687583_0;5.10;0.00;tripinfo_wu_as_to_os.1;202.00;wu_as_to_os.1;0;1689.77;0.87;0.00;26.04;car;;1;6.00
244.00;972103805_0;116.86;10.02;95.00;0.16;-23142338#2_0;5.10;0.00;tripinfo_wu_ns_to_ko.2;149.00;wu_ns_to_ko.2;0;1398.55;0.96;0.00;18.02;car;;1;1.00
252.00;23527526_0;253.75;11.67;53.00;2.40;-23142338#2_0;5.10;0.00;tripinfo_wu_ns_to_gj.1;199.00;wu_ns_to_gj.1;0;2084.96;1.10;0.00;26.96;car;;1;5.00
261.00;45494495_0;58.90;10.19;89.00;0.40;-230845886_0;5.10;0.00;tripinfo_wu_ba_to_os.0;172.00;wu_ba_to_os.0;0;1647.96;0.95;0.00;14.69;car;;0;0.00
262.00;45494495_0;58.90;11.81;89.00;0.55;23687583_0;5.10;0.00;tripinfo_wu_as_to_os.2;173.00;wu_as_to_os.2;0;1689.77;1.08;0.00;31.74;car;;1;9.00
264.00;23527526_0;253.75;10.94;198.00;8.66;23687583_0;5.10;0.00;tripinfo_wu_as_to_gj.0;66.00;wu_as_to_gj.0;0;649.06;1.09;0.00;11.01;car;;0;0.00
266.00;28706217_0;94.10;7.51;40.00;2.88;-230845886_0;5.10;0.00;tripinfo_wu_ba_to_sl.0;226.00;wu_ba_to_sl.0;0;1934.94;1.00;0.00;46.68;car;;2;20.00
268.00;23156030#6_0;109.07;11.85;56.00;2.77;23687583_0;5.10;0.00;tripinfo_wu_as_to_od.0;212.00;wu_as_to_od.0;0;2357.31;1.11;0.00;19.90;car;;0;0.00
272.00;23156305_0;1264.14;10.15;111.00;0.90;23687583_0;5.10;0.00;tripinfo_wu_as_to_gg.0;161.00;wu_as_to_gg.0;0;1600.87;0.97;0.00;11.14;car;;0;0.00
272.00;972103805_0;116.86;9.47;131.00;0.89;23687583_0;5.10;0.00;tripinfo_wu_as_to_ko.1;141.00;wu_as_to_ko.1;0;1102.39;0.90;0.00;29.59;car;;1;16.00
272.00;23527526_0;253.75;9.41;201.00;9.76;23687583_0;5.10;0.00;tripinfo_wu_as_to_gj.1;71.00;wu_as_to_gj.1;0;649.06;0.95;0.00;8.84;car;;0;0.00
274.00;23142338#2_0;290.21;10.77;64.00;0.42;803785575#0_0;5.10;0.00;tripinfo_wu_od_to_ns.1;210.00;wu_od_to_ns.1;0;1928.29;1.05;0.00;31.99;car;;1;7.00
274.00;41899283#1_0;148.70;10.79;116.00;0.33;-230845886_0;5.10;0.00;tripinfo_wu_ba_to_as.1;158.00;wu_ba_to_as.1;0;1430.78;0.98;0.00;25.98;car;;1;2.00
276.00;23142338#2_0;290.21;11.52;53.00;0.64;-45494495_0;5.10;0.00;tripinfo_wu_os_to_ns.0;223.00;wu_os_to_ns.0;0;1665.91;1.14;0.00;79.19;car;;3;35.00
283.00;972103805_0;116.86;9.94;4.00;2.17;803785575#0_0;5.10;0.00;tripinfo_wu_od_to_ko.0;279.00;wu_od_to_ko.0;0;2307.67;1.00;0.00;58.04;car;;3;22.00
284.00;972103805_0;116.86;10.96;146.00;0.60;-23142338#2_0;5.10;0.00;tripinfo_wu_ns_to_ko.3;138.00;wu_ns_to_ko.3;0;1398.55;1.04;0.00;16.36;car;;1;2.00
286.00;230845886_0;633.12;9.98;43.00;2.76;803785575#0_0;5.10;0.00;tripinfo_wu_od_to_ba.2;243.00;wu_od_to_ba.2;0;2382.14;0.95;0.00;16.84;car;;0;0.00
288.00;23156305_0;1264.14;12.50;2.00;0.85;-23142338#2_0;5.10;0.00;tripinfo_wu_ns_to_gg.0;286.00;wu_ns_to_gg.0;0;3297.24;1.16;0.00;26.33;car;;0;0.00
288.00;230845886_0;633.12;11.27;153.00;2.60;23687583_0;5.10;0.00;tripinfo_wu_as_to_ba.3;135.00;wu_as_to_ba.3;0;1356.50;1.12;0.00;25.16;car;;1;5.00
292.00;28706217_0;94.10;6.55;202.00;0.33;803785575#0_0;5.10;0.00;tripinfo_wu_od_to_sl.0;90.00;wu_od_to_sl.0;0;747.33;0.89;0.00;8.05;car;;0;0.00
295.00;45494495_0;58.90;9.62;190.00;1.87;803785575#0_0;5.10;0.00;tripinfo_wu_od_to_os.5;105.00;wu_od_to_os.5;0;969.96;0.92;0.00;9.17;car;;0;0.00
298.00;23156305_0;1264.14;12.20;43.00;3.70;-230845886_0;5.10;0.00;tripinfo_wu_ba_to_gg.0;255.00;wu_ba_to_gg.0;0;2718.65;1.12;0.00;34.48;car;;1;6.00
304.00;45494495_0;58.90;10.29;140.00;0.82;-230845886_0;5.10;0.00;tripinfo_wu_ba_to_os.1;164.00;wu_ba_to_os.1;0;1647.96;0.98;0.00;12.31;car;;0;0.00
307.00;28716808#1_0;754.74;9.88;7.00;3.16;803785575#0_0;5.10;0.00;tripinfo_wu_od_to_kl.0;300.00;wu_od_to_kl.0;0;2678.40;0.92;0.00;35.30;car;;0;0.00
308.00;28716808#1_0;754.74;10.20;17.00;0.28;803785575#0_0;5.10;0.00;tripinfo_wu_od_to_kl.1;291.00;wu_od_to_kl.1;0;2678.40;1.03;0.00;55.40;car;;0;0.00
309.00;972103805_0;116.86;11.07;40.00;0.97;803785575#0_0;5.10;0.00;tripinfo_wu_od_to_ko.1;269.00;wu_od_to_ko.1;0;2307.67;1.02;0.00;53.56;car;;2;26.00
310.00;28716808#1_0;754.74;11.37;182.00;0.40;23687583_0;5.10;0.00;tripinfo_wu_as_to_kl.1;128.00;wu_as_to_kl.1;0;1207.92;1.10;0.00;28.47;car;;2;9.00
314.00;23142338#2_0;290.21;10.36;108.00;0.47;23687583_0;5.10;0.00;tripinfo_wu_as_to_ns.2;206.00;wu_as_to_ns.2;0;1995.73;1.04;0.00;31.59;car;;2;10.00
320.00;23527526_0;253.75;8.79;73.00;0.40;-45494495_0;5.10;0.00;tripinfo_wu_os_to_gj.0;247.00;wu_os_to_gj.0;0;2071.37;0.85;0.00;26.48;car;;0;0.00
321.00;28706217_0;94.10;5.38;53.00;0.53;23687583_0;5.10;0.00;tripinfo_wu_as_to_sl.0;268.00;wu_as_to_sl.0;0;1976.75;0.78;0.00;34.01;car;;1;6.00
322.00;23527526_0;253.75;10.61;23.00;0.29;803785575#0_0;5.10;0.00;tripinfo_wu_od_to_gj.0;299.00;wu_od_to_gj.0;0;2706.99;1.03;0.00;60.98;car;;0;0.00
322.00;972103805_0;116.86;8.82;171.00;0.44;23687583_0;5.10;0.00;tripinfo_wu_as_to_ko.2;151.00;wu_as_to_ko.2;0;1102.39;0.89;0.00;39.42;car;;2;22.00
324.00;23156390_0;1121.44;8.74;28.00;2.33;-45494495_0;5.10;0.00;tripinfo_wu_os_to_br.0;296.00;wu_os_to_br.0;0;2513.69;0.87;0.00;33.48;car;;1;5.00
324.00;972103805_0;116.86;10.40;174.00;2.82;23687583_0;5.10;0.00;tripinfo_wu_as_to_ko.3;150.00;wu_as_to_ko.3;0;1102.39;0.97;0.00;46.81;car;;2;20.00
326.00;972103805_0;116.86;9.98;189.00;0.82;23687583_0;5.10;0.00;tripinfo_wu_as_to_ko.4;137.00;wu_as_to_ko.4;0;1102.39;0.96;0.00;32.77;car;;1;12.00
327.00;41899283#1_0;148.70;11.56;172.00;1.95;-230845886_0;5.10;0.00;tripinfo_wu_ba_to_as.2;155.00;wu_ba_to_as.2;0;1430.78;1.07;0.00;33.52;car;;1;4.00
328.00;972103805_0;116.86;12.97;204.00;3.02;23687583_0;5.10;0.00;tripinfo_wu_as_to_ko.5;124.00;wu_as_to_ko.5;0;1102.39;1.23;0.00;42.28;car;;1;12.00
332.00;23527526_0;253.75;10.99;266.00;0.72;23687583_0;5.10;0.00;tripinfo_wu_as_to_gj.2;66.00;wu_as_to_gj.2;0;649.06;1.03;0.00;8.12;car;;0;0.00
334.00;41899283#1_0;148.70;10.24;82.00;0.37;803785575#0_0;5.10;0.00;tripinfo_wu_od_to_as.0;252.00;wu_od_to_as.0;0;2382.09;0.96;0.00;27.99;car;;1;2.00
338.00;972103805_0;116.86;10.53;107.00;0.17;-230845886_0;5.10;0.00;tripinfo_wu_ba_to_ko.1;231.00;wu_ba_to_ko.1;0;2114.29;1.05;0.00;46.97;car;;1;7.00
342.00;23142338#2_0;290.21;10.33;122.00;0.22;803785575#0_0;5.10;0.00;tripinfo_wu_od_to_ns.2;220.00;wu_od_to_ns.2;0;1928.29;0.96;0.00;26.81;car;;1;2.00
342.00;972103805_0;116.86;10.56;197.00;0.12;-23142338#2_0;5.10;0.00;tripinfo_wu_ns_to_ko.4;145.00;wu_ns_to_ko.4;0;1398.55;1.00;0.00;18.02;car;;1;1.00
344.00;972103805_0;116.86;11.13;201.00;0.12;-23142338#2_0;5.10;0.00;tripinfo_wu_ns_to_ko.5;143.00;wu_ns_to_ko.5;0;1398.55;1.10;0.00;28.21;car;;1;1.00
346.00;23527526_0;253.75;10.64;154.00;0.81;-230845886_0;5.10;0.00;tripinfo_wu_ba_to_gj.1;192.00;wu_ba_to_gj.1;0;1755.68;0.96;0.00;25.47;car;;1;7.00
350.00;230845886_0;633.12;9.05;152.00;0.82;-45494495_0;5.10;0.00;tripinfo_wu_os_to_ba.0;198.00;wu_os_to_ba.0;0;1746.52;0.86;0.00;15.25;car;;0;0.00
350.00;23527526_0;253.75;9.42;276.00;0.39;23687583_0;5.10;0.00;tripinfo_wu_as_to_gj.3;74.00;wu_as_to_gj.3;0;649.06;0.93;0.00;10.37;car;;0;0.00
352.00;230845886_0;633.12;11.74;224.00;0.68;23687583_0;5.10;0.00;tripinfo_wu_as_to_ba.4;128.00;wu_as_to_ba.4;0;1356.50;1.09;0.00;15.31;car;;0;0.00
355.00;28706217_0;94.10;6.38;99.00;0.74;-230845886_0;5.10;0.00;tripinfo_wu_ba_to_sl.1;256.00;wu_ba_to_sl.1;0;1934.94;0.81;0.00;34.08;car;;1;11.00
357.00;230845886_0;633.12;11.24;143.00;0.05;803785575#0_0;5.10;0.00;tripinfo_wu_od_to_ba.3;214.00;wu_od_to_ba.3;0;2382.14;1.08;0.00;15.12;car;;0;0.00
357.00;28706217_0;94.10;9.32;150.00;0.37;23687583_0;5.10;0.00;tripinfo_wu_as_to_sl.1;207.00;wu_as_to_sl.1;0;1976.75;1.20;0.00;53.84;car;;2;11.00
359.00;23156030#6_0;109.07;12.39;137.00;0.34;-230845886_0;5.10;0.00;tripinfo_wu_ba_to_od.2;222.00;wu_ba_to_od.2;0;2315.50;1.14;0.00;38.23;car;;0;0.00
359.00;28706217_0;94.10;7.69;157.00;0.67;23687583_0;5.10;0.00;tripinfo_wu_as_to_sl.2;202.00;wu_as_to_sl.2;0;1976.75;1.03;0.00;23.45;car;;0;0.00
359.00;972103805_0;116.86;10.72;230.00;5.93;23687583_0;5.10;0.00;tripinfo_wu_as_to_ko.6;129.00;wu_as_to_ko.6;0;1102.39;1.02;0.00;30.63;car;;1;17.00
364.00;972103805_0;116.86;9.88;210.00;0.23;-23142338#2_0;5.10;0.00;tripinfo_wu_ns_to_ko.6;154.00;wu_ns_to_ko.6;0;1398.55;0.95;0.00;19.98;car;;1;5.00
365.00;972103805_0;116.86;10.93;214.00;2.95;-23142338#2_0;5.10;0.00;tripinfo_wu_ns_to_ko.7;151.00;wu_ns_to_ko.7;0;1398.55;1.04;0.00;29.69;car;;1;4.00
367.00;23156030#6_0;109.07;10.05;119.00;2.43;-230845886_0;5.10;0.00;tripinfo_wu_ba_to_od.1;248.00;wu_ba_to_od.1;0;2315.50;0.96;0.00;29.25;car;;0;0.00
367.00;972103805_0;116.86;11.15;126.00;0.54;-45494495_0;5.10;0.00;tripinfo_wu_os_to_ko.0;241.00;wu_os_to_ko.0;0;2045.29;1.05;0.00;54.86;car;;2;25.00
369.00;45494495_0;58.90;10.14;192.00;3.79;23687583_0;5.10;0.00;tripinfo_wu_as_to_os.3;177.00;wu_as_to_os.3;0;1689.77;0.98;0.00;21.05;car;;1;2.00
373.00;23527526_0;253.75;9.60;169.00;0.62;-230845886_0;5.10;0.00;tripinfo_wu_ba_to_gj.2;204.00;wu_ba_to_gj.2;0;1755.68;0.87;0.00;21.45;car;;1;2.00
375.00;972103805_0;116.86;11.59;157.00;1.41;-230845886_0;5.10;0.00;tripinfo_wu_ba_to_ko.2;218.00;wu_ba_to_ko.2;0;2114.29;1.06;0.00;37.17;car;;1;7.00
375.00;23527526_0;253.75;10.26;183.00;3.01;-230845886_0;5.10;0.00;tripinfo_wu_ba_to_gj.3;192.00;wu_ba_to_gj.3;0;1755.68;1.00;0.00;32.44;car;;0;0.00
376.00;23156390_0;1121.44;9.29;20.00;1.32;803785575#0_0;5.10;0.00;tripinfo_wu_od_to_br.0;356.00;wu_od_to_br.0;0;3149.31;0.94;0.00;50.73;car;;1;10.00
380.00;45494495_0;58.90;9.09;199.00;0.69;-230845886_0;5.10;0.00;tripinfo_wu_ba_to_os.2;181.00;wu_ba_to_os.2;0;1647.96;0.91;0.00;17.75;car;;0;0.00
384.00;972103805_0;116.86;9.95;108.00;0.21;803785575#0_0;5.10;0.00;tripinfo_wu_od_to_ko.2;276.00;wu_od_to_ko.2;0;2307.67;0.92;0.00;37.04;car;;1;4.00
384.00;23156030#6_0;109.07;10.05;298.00;0.51;-45494495_0;5.10;0.00;tripinfo_wu_os_to_od.2;86.00;wu_os_to_od.2;0;865.51;0.99;0.00;6.98;car;;0;0.00
385.00;23156390_0;1121.44;11.68;143.00;0.61;-45494495_0;5.10;0.00;tripinfo_wu_os_to_br.1;242.00;wu_os_to_br.1;0;2513.69;1.05;0.00;25.01;car;;0;0.00
386.00;972103805_0;116.86;11.76;117.00;0.41;803785575#0_0;5.10;0.00;tripinfo_wu_od_to_ko.3;269.00;wu_od_to_ko.3;0;2307.67;1.07;0.00;63.11;car;;1;3.00
387.00;41899283#1_0;148.70;11.18;242.00;1.24;-230845886_0;5.10;0.00;tripinfo_wu_ba_to_as.3;145.00;wu_ba_to_as.3;0;1430.78;1.08;0.00;25.51;car;;0;0.00
388.00;972103805_0;116.86;9.83;229.00;2.33;-23142338#2_0;5.10;0.00;tripinfo_wu_ns_to_ko.8;159.00;wu_ns_to_ko.8;0;1398.55;0.95;0.00;26.66;car;;1;8.00
390.00;23142338#2_0;290.21;10.47;163.00;0.94;-45494495_0;5.10;0.00;tripinfo_wu_os_to_ns.1;227.00;wu_os_to_ns.1;0;1665.91;0.97;0.00;60.07;car;;3;20.00
391.00;23156030#6_0;109.07;9.77;151.00;0.33;-230845886_0;5.10;0.00;tripinfo_wu_ba_to_od.3;240.00;wu_ba_to_od.3;0;2315.50;0.94;0.00;18.09;car;;0;0.00
392.00;23142338#2_0;290.21;13.30;156.00;0.35;803785575#0_0;5.10;0.00;tripinfo_wu_od_to_ns.3;236.00;wu_od_to_ns.3;0;1928.29;1.21;0.00;80.75;car;;1;7.00
392.00;230845886_0;633.12;11.58;170.00;0.53;803785575#0_0;5.10;0.00;tripinfo_wu_od_to_ba.4;222.00;wu_od_to_ba.4;0;2382.14;1.05;0.00;16.58;car;;0;0.00
392.00;972103805_0;116.86;9.74;232.00;0.99;23687583_0;5.10;0.00;tripinfo_wu_as_to_ko.7;160.00;wu_as_to_ko.7;0;1102.39;0.88;0.00;46.90;car;;2;27.00
392.00;23527526_0;253.75;11.59;328.00;0.14;23687583_0;5.10;0.00;tripinfo_wu_as_to_gj.4;64.00;wu_as_to_gj.4;0;649.06;1.07;0.00;8.68;car;;0;0.00
394.00;972103805_0;116.86;13.37;248.00;3.46;23687583_0;5.10;0.00;tripinfo_wu_as_to_ko.8;146.00;wu_as_to_ko.8;0;1102.39;1.20;0.00;63.05;car;;2;18.00
395.00;23156305_0;1264.14;9.04;213.00;4.96;23687583_0;5.10;0.00;tripinfo_wu_as_to_gg.1;182.00;wu_as_to_gg.1;0;1600.87;0.86;0.00;14.08;car;;0;0.00
395.00;23527526_0;253.75;10.98;211.00;0.24;-230845886_0;5.10;0.00;tripinfo_wu_ba_to_gj.4;184.00;wu_ba_to_gj.4;0;1755.68;1.10;0.00;39.96;car;;2;6.00
396.00;972103805_0;116.86;12.06;281.00;0.47;23687583_0;5.10;0.00;tripinfo_wu_as_to_ko.9;115.00;wu_as_to_ko.9;0;1102.39;1.11;0.00;24.89;car;;0;0.00
397.00;23156305_0;1264.14;10.35;50.00;0.87;-23142338#2_0;5.10;0.00;tripinfo_wu_ns_to_gg.1;347.00;wu_ns_to_gg.1;0;3297.24;1.04;0.00;58.69;car;;2;9.00
397.00;45494495_0;58.90;8.19;195.00;5.80;23687583_0;5.10;0.00;tripinfo_wu_as_to_os.4;202.00;wu_as_to_os.4;0;1689.77;0.82;0.00;16.35;car;;0;0.00
397.00;41899283#1_0;148.70;10.68;217.00;0.89;-45494495_0;5.10;0.00;tripinfo_wu_os_to_as.2;180.00;wu_os_to_as.2;0;1746.47;0.98;0.00;17.77;car;;0;0.00
399.00;41899283#1_0;148.70;11.04;176.00;4.19;803785575#0_0;5.10;0.00;tripinfo_wu_od_to_as.1;223.00;wu_od_to_as.1;0;2382.09;1.08;0.00;23.73;car;;0;0.00
400.00;23156305_0;1264.14;10.60;102.00;0.57;-230845886_0;5.10;0.00;tripinfo_wu_ba_to_gg.1;298.00;wu_ba_to_gg.1;0;2718.65;0.99;0.00;47.33;car;;1;8.00
405.00;972103805_0;116.86;10.33;129.00;0.46;803785575#0_0;5.10;0.00;tripinfo_wu_od_to_ko.4;276.00;wu_od_to_ko.4;0;2307.67;1.01;0.00;59.19;car;;1;22.00
408.00;972103805_0;116.86;11.32;290.00;0.83;23687583_0;5.10;0.00;tripinfo_wu_as_to_ko.10;118.00;wu_as_to_ko.10;0;1102.39;1.11;0.00;28.16;car;;1;11.00
408.00;45494495_0;58.90;11.68;311.00;5.21;803785575#0_0;5.10;0.00;tripinfo_wu_od_to_os.6;97.00;wu_od_to_os.6;0;969.96;1.08;0.00;15.60;car;;0;0.00
412.00;28716808#1_0;754.74;11.81;293.00;0.68;23687583_0;5.10;0.00;tripinfo_wu_as_to_kl.2;119.00;wu_as_to_kl.2;0;1207.92;1.07;0.00;16.53;car;;1;4.00
413.00;972103805_0;116.86;12.10;203.00;0.05;-230845886_0;5.10;0.00;tripinfo_wu_ba_to_ko.3;210.00;wu_ba_to_ko.3;0;2114.29;1.12;0.00;38.46;car;;0;0.00
413.00;45494495_0;58.90;12.58;245.00;0.84;23687583_0;5.10;0.00;tripinfo_wu_as_to_os.6;168.00;wu_as_to_os.6;0;1689.77;1.17;0.00;36.55;car;;2;8.00
413.00;28706217_0;94.10;5.72;319.00;0.01;-45494495_0;5.10;0.00;tripinfo_wu_os_to_sl.1;94.00;wu_os_to_sl.1;0;484.95;0.80;0.00;32.77;car;;1;22.00
416.00;41899283#1_0;148.70;9.22;255.00;0.91;-230845886_0;5.10;0.00;tripinfo_wu_ba_to_as.4;161.00;wu_ba_to_as.4;0;1430.78;0.89;0.00;14.51;car;;0;0.00
417.00;45494495_0;58.90;9.38;227.00;2.98;23687583_0;5.10;0.00;tripinfo_wu_as_to_os.5;190.00;wu_as_to_os.5;0;1689.77;0.91;0.00;21.68;car;;0;0.00
426.00;972103805_0;116.86;9.55;133.00;0.26;803785575#0_0;5.10;0.00;tripinfo_wu_od_to_ko.5;293.00;wu_od_to_ko.5;0;2307.67;0.86;0.00;39.71;car;;1;8.00
426.00;23156390_0;1121.44;10.96;258.00;0.27;23687583_0;5.10;0.00;tripinfo_wu_as_to_br.0;168.00;wu_as_to_br.0;0;1694.48;1.03;0.00;18.60;car;;0;0.00
428.00;23156305_0;1264.14;9.66;49.00;1.99;803785575#0_0;5.10;0.00;tripinfo_wu_od_to_gg.0;379.00;wu_od_to_gg.0;0;3669.96;0.95;0.00;27.25;car;;0;0.00
428.00;972103805_0;116.86;10.60;159.00;0.31;-45494495_0;5.10;0.00;tripinfo_wu_os_to_ko.1;269.00;wu_os_to_ko.1;0;2045.29;1.03;0.00;77.70;car;;2;15.00
428.00;23156390_0;1121.44;11.93;166.00;2.98;-45494495_0;5.10;0.00;tripinfo_wu_os_to_br.2;262.00;wu_os_to_br.2;0;2513.69;1.10;0.00;53.62;car;;0;0.00
428.00;230845886_0;633.12;13.01;214.00;1.43;803785575#0_0;5.10;0.00;tripinfo_wu_od_to_ba.6;214.00;wu_od_to_ba.6;0;2382.14;1.18;0.00;31.04;car;;1;1.00
435.00;230845886_0;633.12;11.56;217.00;2.84;-23142338#2_0;5.10;0.00;tripinfo_wu_ns_to_ba.0;218.00;wu_ns_to_ba.0;0;2340.42;1.08;0.00;23.37;car;;0;0.00
441.00;972103805_0;116.86;9.76;208.00;0.42;-230845886_0;5.10;0.00;tripinfo_wu_ba_to_ko.4;233.00;wu_ba_to_ko.4;0;2114.29;0.99;0.00;38.24;car;;2;9.00
443.00;41899283#1_0;148.70;12.48;197.00;0.59;803785575#0_0;5.10;0.00;tripinfo_wu_od_to_as.2;246.00;wu_od_to_as.2;0;2382.09;1.22;0.00;69.00;car;;1;11.00
