tripinfo_arrival;tripinfo_arrivalLane;tripinfo_arrivalPos;tripinfo_arrivalSpeed;tripinfo_depart;tripinfo_departDelay;tripinfo_departLane;tripinfo_departPos;tripinfo_departSpeed;tripinfo_devices;tripinfo_duration;tripinfo_id;tripinfo_rerouteNo;tripinfo_routeLength;tripinfo_speedFactor;tripinfo_stopTime;tripinfo_timeLoss;tripinfo_vType;tripinfo_vaporized;tripinfo_waitingCount;tripinfo_waitingTime
211.00;23142338#2_0;290.21;9.77;7.00;0.86;23687583_0;5.10;0.00;tripinfo_wu_as_to_ns.0;204.00;wu_as_to_ns.0;0;1995.73;1.00;0.00;21.58;car;;0;0.00
219.00;45494495_0;58.90;9.41;41.00;1.57;23687583_0;5.10;0.00;tripinfo_wu_as_to_os.1;178.00;wu_as_to_os.1;0;1689.77;0.92;0.00;12.93;car;;0;0.00
221.00;230845886_0;633.12;11.32;1.00;0.21;803785575#0_0;5.10;0.00;tripinfo_wu_od_to_ba.0;220.00;wu_od_to_ba.0;0;2382.14;1.05;0.00;15.08;car;;0;0.00
221.00;23142338#2_0;290.21;11.89;28.00;0.52;803785575#0_0;5.10;0.00;tripinfo_wu_od_to_ns.0;193.00;wu_od_to_ns.0;0;1928.29;1.10;0.00;23.44;car;;1;1.00
222.00;972103805_0;116.86;9.54;66.00;0.28;-23142338#2_0;5.10;0.00;tripinfo_wu_ns_to_ko.1;156.00;wu_ns_to_ko.1;0;1398.55;0.88;0.00;11.75;car;;0;0.00
224.00;41899283#1_0;148.70;9.02;25.00;5.40;-45494495_0;5.10;0.00;tripinfo_wu_os_to_as.1;199.00;wu_os_to_as.1;0;1746.47;0.87;0.00;16.87;car;;0;0.00
225.00;45494495_0;58.90;8.45;111.00;2.48;803785575#0_0;5.10;0.00;tripinfo_wu_od_to_os.4;114.00;wu_od_to_os.4;0;969.96;0.85;0.00;10.38;car;;0;0.00
229.00;972103805_0;116.86;12.05;131.00;0.89;23687583_0;5.10;0.00;tripinfo_wu_as_to_ko.1;98.00;wu_as_to_ko.1;0;1102.39;1.14;0.00;10.26;car;;0;0.00
245.00;23142338#2_0;290.21;10.33;53.00;0.64;-45494495_0;5.10;0.00;tripinfo_wu_os_to_ns.0;192.00;wu_os_to_ns.0;0;1665.91;0.96;0.00;23.88;car;;1;3.00
258.00;23156030#6_0;109.07;11.32;37.00;0.14;-230845886_0;5.10;0.00;tripinfo_wu_ba_to_od.0;221.00;wu_ba_to_od.0;0;2315.50;1.03;0.00;18.43;car;;0;0.00
258.00;23527526_0;253.75;12.06;198.00;8.66;23687583_0;5.10;0.00;tripinfo_wu_as_to_gj.0;60.00;wu_as_to_gj.0;0;649.06;1.18;0.00;9.49;car;;0;0.00
259.00;23156305_0;1264.14;11.66;111.00;0.90;23687583_0;5.10;0.00;tripinfo_wu_as_to_gg.0;148.00;wu_as_to_gg.0;0;1600.87;1.07;0.00;12.92;car;;0;0.00
260.00;972103805_0;116.86;10.53;32.00;0.31;-230845886_0;5.10;0.00;tripinfo_wu_ba_to_ko.0;228.00;wu_ba_to_ko.0;0;2114.29;0.96;0.00;28.57;car;;1;4.00
261.00;23142338#2_0;290.21;9.43;38.00;0.89;23687583_0;5.10;0.00;tripinfo_wu_as_to_ns.1;223.00;wu_as_to_ns.1;0;1995.73;0.90;0.00;20.55;car;;0;0.00
261.00;23527526_0;253.75;11.87;201.00;9.76;23687583_0;5.10;0.00;tripinfo_wu_as_to_gj.1;60.00;wu_as_to_gj.1;0;649.06;1.17;0.00;8.92;car;;0;0.00
263.00;28706217_0;94.10;8.13;40.00;2.88;-230845886_0;5.10;0.00;tripinfo_wu_ba_to_sl.0;223.00;wu_ba_to_sl.0;0;1934.94;1.05;0.00;51.03;car;;1;27.00
265.00;45494495_0;58.90;9.23;89.00;0.55;23687583_0;5.10;0.00;tripinfo_wu_as_to_os.2;176.00;wu_as_to_os.2;0;1689.77;0.94;0.00;13.87;car;;0;0.00
275.00;45494495_0;58.90;8.81;89.00;0.40;-230845886_0;5.10;0.00;tripinfo_wu_ba_to_os.0;186.00;wu_ba_to_os.0;0;1647.96;0.89;0.00;17.79;car;;1;1.00
280.00;23156390_0;1121.44;11.43;28.00;2.33;-45494495_0;5.10;0.00;tripinfo_wu_os_to_br.0;252.00;wu_os_to_br.0;0;2513.69;1.09;0.00;42.71;car;;0;0.00
281.00;230845886_0;633.12;8.93;14.00;0.44;803785575#0_0;5.10;0.00;tripinfo_wu_od_to_ba.1;267.00;wu_od_to_ba.1;0;2382.14;0.91;0.00;30.84;car;;1;4.00
284.00;230845886_0;633.12;10.66;153.00;2.60;23687583_0;5.10;0.00;tripinfo_wu_as_to_ba.3;131.00;wu_as_to_ba.3;0;1356.50;1.04;0.00;13.27;car;;0;0.00
284.00;28706217_0;94.10;8.01;202.00;0.33;803785575#0_0;5.10;0.00;tripinfo_wu_od_to_sl.0;82.00;wu_od_to_sl.0;0;747.33;1.00;0.00;9.10;car;;0;0.00
286.00;28716808#1_0;754.74;9.36;7.00;3.16;803785575#0_0;5.10;0.00;tripinfo_wu_od_to_kl.0;279.00;wu_od_to_kl.0;0;2678.40;0.95;0.00;23.86;car;;0;0.00
286.00;41899283#1_0;148.70;8.28;116.00;0.33;-230845886_0;5.10;0.00;tripinfo_wu_ba_to_as.1;170.00;wu_ba_to_as.1;0;1430.78;0.83;0.00;14.37;car;;0;0.00
287.00;23142338#2_0;290.21;11.18;64.00;0.42;803785575#0_0;5.10;0.00;tripinfo_wu_od_to_ns.1;223.00;wu_od_to_ns.1;0;1928.29;1.04;0.00;43.14;car;;1;24.00
287.00;972103805_0;116.86;7.79;95.00;0.16;-23142338#2_0;5.10;0.00;tripinfo_wu_ns_to_ko.2;192.00;wu_ns_to_ko.2;0;1398.55;0.72;0.00;17.84;car;;0;0.00
287.00;45494495_0;58.90;10.65;190.00;1.87;803785575#0_0;5.10;0.00;tripinfo_wu_od_to_os.5;97.00;wu_od_to_os.5;0;969.96;0.99;0.00;8.01;car;;0;0.00
289.00;972103805_0;116.86;10.61;4.00;2.17;803785575#0_0;5.10;0.00;tripinfo_wu_od_to_ko.0;285.00;wu_od_to_ko.0;0;2307.67;1.02;0.00;70.49;car;;1;15.00
291.00;972103805_0;116.86;10.91;40.00;0.97;803785575#0_0;5.10;0.00;tripinfo_wu_od_to_ko.1;251.00;wu_od_to_ko.1;0;2307.67;1.03;0.00;36.65;car;;1;2.00
293.00;972103805_0;116.86;11.54;146.00;0.60;-23142338#2_0;5.10;0.00;tripinfo_wu_ns_to_ko.3;147.00;wu_ns_to_ko.3;0;1398.55;1.10;0.00;31.71;car;;1;6.00
295.00;972103805_0;116.86;11.03;171.00;0.44;23687583_0;5.10;0.00;tripinfo_wu_as_to_ko.2;124.00;wu_as_to_ko.2;0;1102.39;1.11;0.00;33.58;car;;1;17.00
295.00;28716808#1_0;754.74;11.02;182.00;0.40;23687583_0;5.10;0.00;tripinfo_wu_as_to_kl.1;113.00;wu_as_to_kl.1;0;1207.92;1.05;0.00;9.05;car;;0;0.00
298.00;23527526_0;253.75;9.57;5.00;2.64;-23142338#2_0;5.10;0.00;tripinfo_wu_ns_to_gj.0;293.00;wu_ns_to_gj.0;0;2084.96;0.89;0.00;81.06;car;;1;61.00
299.00;23156030#6_0;109.07;10.13;56.00;2.77;23687583_0;5.10;0.00;tripinfo_wu_as_to_od.0;243.00;wu_as_to_od.0;0;2357.31;0.95;0.00;19.31;car;;0;0.00
299.00;972103805_0;116.86;10.30;174.00;2.82;23687583_0;5.10;0.00;tripinfo_wu_as_to_ko.3;125.00;wu_as_to_ko.3;0;1102.39;0.94;0.00;18.67;car;;1;4.00
300.00;23527526_0;253.75;9.72;53.00;2.40;-23142338#2_0;5.10;0.00;tripinfo_wu_ns_to_gj.1;247.00;wu_ns_to_gj.1;0;2084.96;0.95;0.00;47.43;car;;1;22.00
301.00;972103805_0;116.86;10.24;189.00;0.82;23687583_0;5.10;0.00;tripinfo_wu_as_to_ko.4;112.00;wu_as_to_ko.4;0;1102.39;0.98;0.00;9.98;car;;0;0.00
303.00;23527526_0;253.75;9.02;73.00;0.40;-45494495_0;5.10;0.00;tripinfo_wu_os_to_gj.0;230.00;wu_os_to_gj.0;0;2071.37;0.92;0.00;26.00;car;;1;3.00
306.00;28706217_0;94.10;6.89;53.00;0.53;23687583_0;5.10;0.00;tripinfo_wu_as_to_sl.0;253.00;wu_as_to_sl.0;0;1976.75;0.93;0.00;56.45;car;;2;24.00
306.00;972103805_0;116.86;10.96;204.00;3.02;23687583_0;5.10;0.00;tripinfo_wu_as_to_ko.5;102.00;wu_as_to_ko.5;0;1102.39;1.06;0.00;8.58;car;;0;0.00
312.00;23527526_0;253.75;10.28;23.00;0.29;803785575#0_0;5.10;0.00;tripinfo_wu_od_to_gj.0;289.00;wu_od_to_gj.0;0;2706.99;1.00;0.00;44.75;car;;1;4.00
315.00;23156305_0;1264.14;10.58;43.00;3.70;-230845886_0;5.10;0.00;tripinfo_wu_ba_to_gg.0;272.00;wu_ba_to_gg.0;0;2718.65;0.99;0.00;21.29;car;;0;0.00
315.00;28706217_0;94.10;6.73;99.00;0.74;-230845886_0;5.10;0.00;tripinfo_wu_ba_to_sl.1;216.00;wu_ba_to_sl.1;0;1934.94;0.91;0.00;16.94;car;;0;0.00
315.00;972103805_0;116.86;12.56;126.00;0.54;-45494495_0;5.10;0.00;tripinfo_wu_os_to_ko.0;189.00;wu_os_to_ko.0;0;2045.29;1.19;0.00;22.98;car;;1;1.00
319.00;41899283#1_0;148.70;10.92;172.00;1.95;-230845886_0;5.10;0.00;tripinfo_wu_ba_to_as.2;147.00;wu_ba_to_as.2;0;1430.78;1.07;0.00;25.53;car;;0;0.00
320.00;23142338#2_0;290.21;9.37;108.00;0.47;23687583_0;5.10;0.00;tripinfo_wu_as_to_ns.2;212.00;wu_as_to_ns.2;0;1995.73;0.94;0.00;19.42;car;;0;0.00
321.00;45494495_0;58.90;9.80;140.00;0.82;-230845886_0;5.10;0.00;tripinfo_wu_ba_to_os.1;181.00;wu_ba_to_os.1;0;1647.96;0.90;0.00;15.55;car;;0;0.00
324.00;972103805_0;116.86;11.97;197.00;0.12;-23142338#2_0;5.10;0.00;tripinfo_wu_ns_to_ko.4;127.00;wu_ns_to_ko.4;0;1398.55;1.15;0.00;17.40;car;;1;4.00
331.00;230845886_0;633.12;8.73;43.00;2.76;803785575#0_0;5.10;0.00;tripinfo_wu_od_to_ba.2;288.00;wu_od_to_ba.2;0;2382.14;0.89;0.00;46.60;car;;2;10.00
333.00;230845886_0;633.12;10.81;152.00;0.82;-45494495_0;5.10;0.00;tripinfo_wu_os_to_ba.0;181.00;wu_os_to_ba.0;0;1746.52;1.02;0.00;26.70;car;;0;0.00
337.00;23527526_0;253.75;10.11;266.00;0.72;23687583_0;5.10;0.00;tripinfo_wu_as_to_gj.2;71.00;wu_as_to_gj.2;0;649.06;0.96;0.00;9.26;car;;0;0.00
340.00;41899283#1_0;148.70;9.41;82.00;0.37;803785575#0_0;5.10;0.00;tripinfo_wu_od_to_as.0;258.00;wu_od_to_as.0;0;2382.09;0.92;0.00;25.21;car;;0;0.00
342.00;45494495_0;58.90;12.47;199.00;0.69;-230845886_0;5.10;0.00;tripinfo_wu_ba_to_os.2;143.00;wu_ba_to_os.2;0;1647.96;1.14;0.00;12.24;car;;0;0.00
344.00;23156030#6_0;109.07;11.72;118.00;1.43;-230845886_0;5.10;0.00;tripinfo_wu_ba_to_od.1;226.00;wu_ba_to_od.1;0;2315.50;1.14;0.00;42.04;car;;1;2.00
345.00;23527526_0;253.75;9.98;154.00;0.81;-230845886_0;5.10;0.00;tripinfo_wu_ba_to_gj.1;191.00;wu_ba_to_gj.1;0;1755.68;0.91;0.00;15.30;car;;0;0.00
346.00;972103805_0;116.86;9.94;230.00;5.93;23687583_0;5.10;0.00;tripinfo_wu_as_to_ko.6;116.00;wu_as_to_ko.6;0;1102.39;1.01;0.00;17.18;car;;1;4.00
347.00;23142338#2_0;290.21;10.66;122.00;0.22;803785575#0_0;5.10;0.00;tripinfo_wu_od_to_ns.2;225.00;wu_od_to_ns.2;0;1928.29;1.03;0.00;44.00;car;;1;10.00
347.00;23527526_0;253.75;12.20;276.00;0.39;23687583_0;5.10;0.00;tripinfo_wu_as_to_gj.3;71.00;wu_as_to_gj.3;0;649.06;1.20;0.00;21.23;car;;0;0.00
353.00;45494495_0;58.90;10.91;192.00;3.79;23687583_0;5.10;0.00;tripinfo_wu_as_to_os.3;161.00;wu_as_to_os.3;0;1689.77;1.04;0.00;14.64;car;;0;0.00
358.00;45494495_0;58.90;10.22;195.00;5.80;23687583_0;5.10;0.00;tripinfo_wu_as_to_os.4;163.00;wu_as_to_os.4;0;1689.77;1.01;0.00;11.66;car;;0;0.00
360.00;23527526_0;253.75;8.85;169.00;0.62;-230845886_0;5.10;0.00;tripinfo_wu_ba_to_gj.2;191.00;wu_ba_to_gj.2;0;1755.68;0.91;0.00;16.54;car;;0;0.00
361.00;28706217_0;94.10;6.92;150.00;0.37;23687583_0;5.10;0.00;tripinfo_wu_as_to_sl.1;211.00;wu_as_to_sl.1;0;1976.75;0.96;0.00;19.40;car;;0;0.00
362.00;972103805_0;116.86;8.48;201.00;0.12;-23142338#2_0;5.10;0.00;tripinfo_wu_ns_to_ko.5;161.00;wu_ns_to_ko.5;0;1398.55;0.86;0.00;13.78;car;;0;0.00
363.00;972103805_0;116.86;12.29;211.00;1.23;-23142338#2_0;5.10;0.00;tripinfo_wu_ns_to_ko.6;152.00;wu_ns_to_ko.6;0;1398.55;1.18;0.00;45.01;car;;0;0.00
363.00;230845886_0;633.12;9.89;224.00;0.68;23687583_0;5.10;0.00;tripinfo_wu_as_to_ba.4;139.00;wu_as_to_ba.4;0;1356.50;0.95;0.00;10.75;car;;0;0.00
364.00;28706217_0;94.10;7.72;157.00;0.67;23687583_0;5.10;0.00;tripinfo_wu_as_to_sl.2;207.00;wu_as_to_sl.2;0;1976.75;0.97;0.00;17.08;car;;0;0.00
364.00;23527526_0;253.75;9.89;183.00;3.01;-230845886_0;5.10;0.00;tripinfo_wu_ba_to_gj.3;181.00;wu_ba_to_gj.3;0;1755.68;0.96;0.00;15.19;car;;0;0.00
366.00;23156390_0;1121.44;10.03;20.00;1.32;803785575#0_0;5.10;0.00;tripinfo_wu_od_to_br.0;346.00;wu_od_to_br.0;0;3149.31;0.96;0.00;49.28;car;;3;11.00
366.00;972103805_0;116.86;11.14;214.00;2.95;-23142338#2_0;5.10;0.00;tripinfo_wu_ns_to_ko.7;152.00;wu_ns_to_ko.7;0;1398.55;1.01;0.00;26.17;car;;0;0.00
367.00;23156305_0;1264.14;9.44;2.00;0.85;-23142338#2_0;5.10;0.00;tripinfo_wu_ns_to_gg.0;365.00;wu_ns_to_gg.0;0;3297.24;0.94;0.00;45.90;car;;2;10.00
369.00;23156030#6_0;109.07;9.91;137.00;0.34;-230845886_0;5.10;0.00;tripinfo_wu_ba_to_od.2;232.00;wu_ba_to_od.2;0;2315.50;0.97;0.00;17.32;car;;0;0.00
369.00;23156305_0;1264.14;11.84;213.00;4.96;23687583_0;5.10;0.00;tripinfo_wu_as_to_gg.1;156.00;wu_as_to_gg.1;0;1600.87;1.15;0.00;30.00;car;;0;0.00
371.00;28716808#1_0;754.74;7.25;17.00;0.28;803785575#0_0;5.10;0.00;tripinfo_wu_od_to_kl.1;354.00;wu_od_to_kl.1;0;2678.40;0.77;0.00;37.89;car;;1;5.00
373.00;23156305_0;1264.14;10.74;50.00;0.87;-23142338#2_0;5.10;0.00;tripinfo_wu_ns_to_gg.1;323.00;wu_ns_to_gg.1;0;3297.24;1.05;0.00;37.86;car;;1;8.00
374.00;972103805_0;116.86;7.83;107.00;0.17;-230845886_0;5.10;0.00;tripinfo_wu_ba_to_ko.1;267.00;wu_ba_to_ko.1;0;2114.29;0.81;0.00;29.61;car;;1;1.00
376.00;972103805_0;116.86;9.83;233.00;1.99;23687583_0;5.10;0.00;tripinfo_wu_as_to_ko.7;143.00;wu_as_to_ko.7;0;1102.39;0.93;0.00;36.31;car;;2;18.00
378.00;972103805_0;116.86;12.22;248.00;3.46;23687583_0;5.10;0.00;tripinfo_wu_as_to_ko.8;130.00;wu_as_to_ko.8;0;1102.39;1.18;0.00;45.13;car;;2;18.00
379.00;28706217_0;94.10;6.86;321.00;2.01;-45494495_0;5.10;0.00;tripinfo_wu_os_to_sl.1;58.00;wu_os_to_sl.1;0;484.95;0.97;0.00;7.28;car;;0;0.00
380.00;972103805_0;116.86;12.20;157.00;1.41;-230845886_0;5.10;0.00;tripinfo_wu_ba_to_ko.2;223.00;wu_ba_to_ko.2;0;2114.29;1.12;0.00;51.62;car;;2;4.00
384.00;23156030#6_1;109.07;11.35;151.00;0.33;-230845886_0;5.10;0.00;tripinfo_wu_ba_to_od.3;233.00;wu_ba_to_od.3;0;2315.50;1.05;0.00;32.63;car;;0;0.00
384.00;23156030#6_0;109.07;11.02;298.00;0.51;-45494495_0;5.10;0.00;tripinfo_wu_os_to_od.2;86.00;wu_os_to_od.2;0;865.51;1.00;0.00;7.32;car;;0;0.00
386.00;41899283#1_0;148.70;9.83;241.00;0.24;-230845886_0;5.10;0.00;tripinfo_wu_ba_to_as.3;145.00;wu_ba_to_as.3;0;1430.78;0.97;0.00;11.36;car;;0;0.00
390.00;972103805_0;116.86;8.95;108.00;0.21;803785575#0_0;5.10;0.00;tripinfo_wu_od_to_ko.2;282.00;wu_od_to_ko.2;0;2307.67;0.90;0.00;39.10;car;;1;12.00
392.00;972103805_0;116.86;12.06;117.00;0.41;803785575#0_0;5.10;0.00;tripinfo_wu_od_to_ko.3;275.00;wu_od_to_ko.3;0;2307.67;1.10;0.00;75.76;car;;1;11.00
392.00;23142338#2_0;290.21;9.11;156.00;0.35;803785575#0_0;5.10;0.00;tripinfo_wu_od_to_ns.3;236.00;wu_od_to_ns.3;0;1928.29;0.90;0.00;30.00;car;;1;4.00
393.00;23527526_0;253.75;10.31;328.00;0.14;23687583_0;5.10;0.00;tripinfo_wu_as_to_gj.4;65.00;wu_as_to_gj.4;0;649.06;1.00;0.00;5.65;car;;0;0.00
400.00;41899283#1_0;148.70;10.83;217.00;0.89;-45494495_0;5.10;0.00;tripinfo_wu_os_to_as.2;183.00;wu_os_to_as.2;0;1746.47;0.98;0.00;21.79;car;;0;0.00
404.00;230845886_0;633.12;9.40;143.00;0.05;803785575#0_0;5.10;0.00;tripinfo_wu_od_to_ba.3;261.00;wu_od_to_ba.3;0;2382.14;0.89;0.00;20.11;car;;0;0.00
406.00;230845886_0;633.12;12.07;170.00;0.53;803785575#0_0;5.10;0.00;tripinfo_wu_od_to_ba.4;236.00;wu_od_to_ba.4;0;2382.14;1.13;0.00;45.35;car;;1;5.00
406.00;45494495_0;58.90;10.87;311.00;5.21;803785575#0_0;5.10;0.00;tripinfo_wu_od_to_os.6;95.00;wu_od_to_os.6;0;969.96;1.01;0.00;7.93;car;;0;0.00
408.00;45494495_0;58.90;12.23;245.00;0.84;23687583_0;5.10;0.00;tripinfo_wu_as_to_os.6;163.00;wu_as_to_os.6;0;1689.77;1.12;0.00;26.61;car;;0;0.00
409.00;972103805_0;116.86;11.66;203.00;0.05;-230845886_0;5.10;0.00;tripinfo_wu_ba_to_ko.3;206.00;wu_ba_to_ko.3;0;2114.29;1.06;0.00;23.42;car;;0;0.00
411.00;23527526_0;253.75;9.00;211.00;0.24;-230845886_0;5.10;0.00;tripinfo_wu_ba_to_gj.4;200.00;wu_ba_to_gj.4;0;1755.68;0.86;0.00;16.16;car;;0;0.00
412.00;41899283#1_0;148.70;9.72;255.00;0.91;-230845886_0;5.10;0.00;tripinfo_wu_ba_to_as.4;157.00;wu_ba_to_as.4;0;1430.78;0.91;0.00;15.12;car;;0;0.00
413.00;45494495_0;58.90;9.83;227.00;2.98;23687583_0;5.10;0.00;tripinfo_wu_as_to_os.5;186.00;wu_as_to_os.5;0;1689.77;0.89;0.00;14.29;car;;0;0.00
415.00;23156305_0;1264.14;8.82;102.00;0.57;-230845886_0;5.10;0.00;tripinfo_wu_ba_to_gg.1;313.00;wu_ba_to_gg.1;0;2718.65;0.89;0.00;35.85;car;;1;6.00
416.00;28706217_0;94.10;8.13;207.00;0.33;23687583_0;5.10;0.00;tripinfo_wu_as_to_sl.3;209.00;wu_as_to_sl.3;0;1976.75;1.05;0.00;33.52;car;;1;14.00
416.00;23527526_0;253.75;11.09;244.00;2.18;-230845886_0;5.10;0.00;tripinfo_wu_ba_to_gj.5;172.00;wu_ba_to_gj.5;0;1755.68;1.06;0.00;22.33;car;;0;0.00
422.00;41899283#1_0;148.70;10.98;176.00;4.19;803785575#0_0;5.10;0.00;tripinfo_wu_od_to_as.1;246.00;wu_od_to_as.1;0;2382.09;1.04;0.00;39.01;car;;1;2.00
422.00;972103805_0;116.86;8.19;227.00;0.33;-23142338#2_0;5.10;0.00;tripinfo_wu_ns_to_ko.8;195.00;wu_ns_to_ko.8;0;1398.55;0.80;0.00;37.11;car;;2;18.00
425.00;972103805_0;116.86;9.71;281.00;0.47;23687583_0;5.10;0.00;tripinfo_wu_as_to_ko.9;144.00;wu_as_to_ko.9;0;1102.39;0.91;0.00;34.84;car;;1;20.00
426.00;23142338#2_0;290.21;7.69;163.00;0.94;-45494495_0;5.10;0.00;tripinfo_wu_os_to_ns.1;263.00;wu_os_to_ns.1;0;1665.91;0.81;0.00;63.68;car;;2;38.00
428.00;23156305_0;1264.14;11.65;49.00;1.99;803785575#0_0;5.10;0.00;tripinfo_wu_od_to_gg.0;379.00;wu_od_to_gg.0;0;3669.96;1.08;0.00;71.73;car;;1;5.00
428.00;23156390_0;1121.44;9.34;143.00;0.61;-45494495_0;5.10;0.00;tripinfo_wu_os_to_br.1;285.00;wu_os_to_br.1;0;2513.69;0.89;0.00;28.90;car;;0;0.00
428.00;23142338#2_0;290.21;11.57;180.00;0.88;-230845886_0;5.10;0.00;tripinfo_wu_ba_to_ns.0;248.00;wu_ba_to_ns.0;0;2346.36;1.10;0.00;55.28;car;;1;7.00
428.00;41899283#1_0;148.70;10.48;197.00;0.59;803785575#0_0;5.10;0.00;tripinfo_wu_od_to_as.2;231.00;wu_od_to_as.2;0;2382.09;1.04;0.00;23.28;car;;0;0.00
428.00;28716808#1_0;754.74;11.47;293.00;0.68;23687583_0;5.10;0.00;tripinfo_wu_as_to_kl.2;135.00;wu_as_to_kl.2;0;1207.92;1.08;0.00;33.22;car;;1;12.00
430.00;23156390_0;1121.44;11.53;258.00;0.27;23687583_0;5.10;0.00;tripinfo_wu_as_to_br.0;172.00;wu_as_to_br.0;0;1694.48;1.15;0.00;38.05;car;;0;0.00
432.00;972103805_0;116.86;9.40;290.00;0.83;23687583_0;5.10;0.00;tripinfo_wu_as_to_ko.10;142.00;wu_as_to_ko.10;0;1102.39;0.87;0.00;27.18;car;;1;12.00
434.00;972103805_0;116.86;11.57;319.00;1.22;23687583_0;5.10;0.00;tripinfo_wu_as_to_ko.11;115.00;wu_as_to_ko.11;0;1102.39;1.07;0.00;22.11;car;;0;0.00
437.00;972103805_0;116.86;10.73;129.00;0.46;803785575#0_0;5.10;0.00;tripinfo_wu_od_to_ko.4;308.00;wu_od_to_ko.4;0;2307.67;0.98;0.00;84.09;car;;4;35.00
438.00;972103805_0;116.86;11.29;133.00;0.26;803785575#0_0;5.10;0.00;tripinfo_wu_od_to_ko.5;305.00;wu_od_to_ko.5;0;2307.67;1.05;0.00;97.31;car;;4;32.00
440.00;972103805_0;116.86;12.91;139.00;0.91;803785575#0_0;5.10;0.00;tripinfo_wu_od_to_ko.6;301.00;wu_od_to_ko.6;0;2307.67;1.17;0.00;112.65;car;;4;30.00
