tripinfo_arrival;tripinfo_arrivalLane;tripinfo_arrivalPos;tripinfo_arrivalSpeed;tripinfo_depart;tripinfo_departDelay;tripinfo_departLane;tripinfo_departPos;tripinfo_departSpeed;tripinfo_devices;tripinfo_duration;tripinfo_id;tripinfo_rerouteNo;tripinfo_routeLength;tripinfo_speedFactor;tripinfo_stopTime;tripinfo_timeLoss;tripinfo_vType;tripinfo_vaporized;tripinfo_waitingCount;tripinfo_waitingTime
266.00;230845886_0;633.12;9.72;1.00;0.21;803785575#0_0;5.10;0.00;tripinfo_wu_od_to_ba.0;265.00;wu_od_to_ba.0;0;2382.14;0.88;0.00;20.64;car;;0;0.00
266.00;23142338#2_0;290.21;10.32;38.00;0.89;23687583_0;5.10;0.00;tripinfo_wu_as_to_ns.1;228.00;wu_as_to_ns.1;0;1995.73;0.98;0.00;41.57;car;;1;15.00
266.00;23527526_0;253.75;12.64;201.00;9.76;23687583_0;5.10;0.00;tripinfo_wu_as_to_gj.1;65.00;wu_as_to_gj.1;0;649.06;1.26;0.00;17.29;car;;0;0.00
268.00;41899283#1_0;148.70;10.13;116.00;0.33;-230845886_0;5.10;0.00;tripinfo_wu_ba_to_as.1;152.00;wu_ba_to_as.1;0;1430.78;0.94;0.00;13.44;car;;0;0.00
270.00;972103805_0;116.86;9.81;4.00;2.17;803785575#0_0;5.10;0.00;tripinfo_wu_od_to_ko.0;266.00;wu_od_to_ko.0;0;2307.67;0.90;0.00;23.64;car;;0;0.00
271.00;230845886_0;633.12;10.04;14.00;0.44;803785575#0_0;5.10;0.00;tripinfo_wu_od_to_ba.1;257.00;wu_od_to_ba.1;0;2382.14;0.95;0.00;30.59;car;;1;1.00
271.00;23156030#6_0;109.07;11.45;37.00;0.14;-230845886_0;5.10;0.00;tripinfo_wu_ba_to_od.0;234.00;wu_ba_to_od.0;0;2315.50;1.06;0.00;36.31;car;;1;2.00
274.00;972103805_0;116.86;11.14;171.00;0.44;23687583_0;5.10;0.00;tripinfo_wu_as_to_ko.2;103.00;wu_as_to_ko.2;0;1102.39;1.06;0.00;8.89;car;;0;0.00
276.00;972103805_0;116.86;10.71;174.00;2.82;23687583_0;5.10;0.00;tripinfo_wu_as_to_ko.3;102.00;wu_as_to_ko.3;0;1102.39;1.08;0.00;9.77;car;;0;0.00
278.00;23156390_0;1121.44;10.12;28.00;2.33;-45494495_0;5.10;0.00;tripinfo_wu_os_to_br.0;250.00;wu_os_to_br.0;0;2513.69;1.01;0.00;22.72;car;;0;0.00
279.00;23156305_0;1264.14;9.84;111.00;0.90;23687583_0;5.10;0.00;tripinfo_wu_as_to_gg.0;168.00;wu_as_to_gg.0;0;1600.87;0.94;0.00;14.19;car;;0;0.00
281.00;972103805_0;116.86;10.32;32.00;0.31;-230845886_0;5.10;0.00;tripinfo_wu_ba_to_ko.0;249.00;wu_ba_to_ko.0;0;2114.29;0.95;0.00;47.20;car;;3;17.00
281.00;23527526_0;253.75;12.28;53.00;2.40;-23142338#2_0;5.10;0.00;tripinfo_wu_ns_to_gj.1;228.00;wu_ns_to_gj.1;0;2084.96;1.12;0.00;58.44;car;;2;30.00
284.00;28716808#1_0;754.74;11.24;17.00;0.28;803785575#0_0;5.10;0.00;tripinfo_wu_od_to_kl.1;267.00;wu_od_to_kl.1;0;2678.40;1.05;0.00;35.92;car;;0;0.00
286.00;23142338#2_0;290.21;9.40;64.00;0.42;803785575#0_0;5.10;0.00;tripinfo_wu_od_to_ns.1;222.00;wu_od_to_ns.1;0;1928.29;0.94;0.00;25.56;car;;0;0.00
287.00;230845886_0;633.12;9.44;43.00;2.76;803785575#0_0;5.10;0.00;tripinfo_wu_od_to_ba.2;244.00;wu_od_to_ba.2;0;2382.14;0.95;0.00;18.52;car;;0;0.00
287.00;28706217_0;94.10;7.42;202.00;0.33;803785575#0_0;5.10;0.00;tripinfo_wu_od_to_sl.0;85.00;wu_od_to_sl.0;0;747.33;0.93;0.00;7.29;car;;0;0.00
289.00;230845886_0;633.12;11.19;153.00;2.60;23687583_0;5.10;0.00;tripinfo_wu_as_to_ba.3;136.00;wu_as_to_ba.3;0;1356.50;1.11;0.00;25.51;car;;1;1.00
293.00;45494495_0;58.90;9.56;190.00;1.87;803785575#0_0;5.10;0.00;tripinfo_wu_od_to_os.5;103.00;wu_od_to_os.5;0;969.96;0.93;0.00;8.78;car;;0;0.00
298.00;972103805_0;116.86;10.19;40.00;0.97;803785575#0_0;5.10;0.00;tripinfo_wu_od_to_ko.1;258.00;wu_od_to_ko.1;0;2307.67;0.94;0.00;24.51;car;;0;0.00
298.00;28716808#1_0;754.74;12.35;182.00;0.40;23687583_0;5.10;0.00;tripinfo_wu_as_to_kl.1;116.00;wu_as_to_kl.1;0;1207.92;1.12;0.00;17.88;car;;1;6.00
302.00;28706217_0;94.10;8.56;40.00;2.88;-230845886_0;5.10;0.00;tripinfo_wu_ba_to_sl.0;262.00;wu_ba_to_sl.0;0;1934.94;1.07;0.00;93.59;car;;3;45.00
302.00;23527526_0;253.75;10.01;73.00;0.40;-45494495_0;5.10;0.00;tripinfo_wu_os_to_gj.0;229.00;wu_os_to_gj.0;0;2071.37;0.96;0.00;32.98;car;;1;1.00
302.00;972103805_0;116.86;12.34;189.00;0.82;23687583_0;5.10;0.00;tripinfo_wu_as_to_ko.4;113.00;wu_as_to_ko.4;0;1102.39;1.20;0.00;29.53;car;;1;15.00
306.00;972103805_0;116.86;12.74;107.00;0.17;-230845886_0;5.10;0.00;tripinfo_wu_ba_to_ko.1;199.00;wu_ba_to_ko.1;0;2114.29;1.34;0.00;45.57;car;;2;3.00
307.00;28706217_0;94.10;8.73;53.00;0.53;23687583_0;5.10;0.00;tripinfo_wu_as_to_sl.0;254.00;wu_as_to_sl.0;0;1976.75;1.13;0.00;91.98;car;;2;43.00
310.00;23156030#6_0;109.07;9.41;56.00;2.77;23687583_0;5.10;0.00;tripinfo_wu_as_to_od.0;254.00;wu_as_to_od.0;0;2357.31;0.95;0.00;30.55;car;;1;6.00
315.00;972103805_0;116.86;9.95;146.00;0.60;-23142338#2_0;5.10;0.00;tripinfo_wu_ns_to_ko.3;169.00;wu_ns_to_ko.3;0;1398.55;0.92;0.00;31.95;car;;2;10.00
317.00;23527526_0;253.75;9.74;23.00;0.29;803785575#0_0;5.10;0.00;tripinfo_wu_od_to_gj.0;294.00;wu_od_to_gj.0;0;2706.99;0.95;0.00;35.86;car;;1;4.00
320.00;45494495_0;58.90;11.74;140.00;0.82;-230845886_0;5.10;0.00;tripinfo_wu_ba_to_os.1;180.00;wu_ba_to_os.1;0;1647.96;1.06;0.00;39.84;car;;0;0.00
323.00;230845886_0;633.12;12.41;152.00;0.82;-45494495_0;5.10;0.00;tripinfo_wu_os_to_ba.0;171.00;wu_os_to_ba.0;0;1746.52;1.16;0.00;35.40;car;;1;1.00
323.00;972103805_0;116.86;10.87;197.00;0.12;-23142338#2_0;5.10;0.00;tripinfo_wu_ns_to_ko.4;126.00;wu_ns_to_ko.4;0;1398.55;1.08;0.00;9.16;car;;0;0.00
324.00;41899283#1_0;148.70;10.03;172.00;1.95;-230845886_0;5.10;0.00;tripinfo_wu_ba_to_as.2;152.00;wu_ba_to_as.2;0;1430.78;1.02;0.00;24.20;car;;1;4.00
326.00;972103805_0;116.86;12.64;201.00;0.12;-23142338#2_0;5.10;0.00;tripinfo_wu_ns_to_ko.5;125.00;wu_ns_to_ko.5;0;1398.55;1.16;0.00;15.65;car;;0;0.00
328.00;23142338#2_0;290.21;10.52;108.00;0.47;23687583_0;5.10;0.00;tripinfo_wu_as_to_ns.2;220.00;wu_as_to_ns.2;0;1995.73;0.96;0.00;30.38;car;;1;8.00
333.00;23156305_0;1264.14;9.61;43.00;3.70;-230845886_0;5.10;0.00;tripinfo_wu_ba_to_gg.0;290.00;wu_ba_to_gg.0;0;2718.65;0.93;0.00;24.54;car;;0;0.00
334.00;28706217_0;94.10;8.62;99.00;0.74;-230845886_0;5.10;0.00;tripinfo_wu_ba_to_sl.1;235.00;wu_ba_to_sl.1;0;1934.94;1.19;0.00;83.29;car;;1;49.00
334.00;23527526_0;253.75;10.75;266.00;0.72;23687583_0;5.10;0.00;tripinfo_wu_as_to_gj.2;68.00;wu_as_to_gj.2;0;649.06;0.98;0.00;7.80;car;;0;0.00
335.00;23156305_0;1264.14;12.13;2.00;0.85;-23142338#2_0;5.10;0.00;tripinfo_wu_ns_to_gg.0;333.00;wu_ns_to_gg.0;0;3297.24;1.13;0.00;67.07;car;;1;16.00
335.00;972103805_0;116.86;10.10;204.00;3.02;23687583_0;5.10;0.00;tripinfo_wu_as_to_ko.5;131.00;wu_as_to_ko.5;0;1102.39;0.98;0.00;29.16;car;;1;16.00
339.00;972103805_0;116.86;11.73;108.00;0.21;803785575#0_0;5.10;0.00;tripinfo_wu_od_to_ko.2;231.00;wu_od_to_ko.2;0;2307.67;1.14;0.00;38.14;car;;1;3.00
340.00;23527526_0;253.75;11.75;169.00;0.62;-230845886_0;5.10;0.00;tripinfo_wu_ba_to_gj.2;171.00;wu_ba_to_gj.2;0;1755.68;1.15;0.00;32.96;car;;1;2.00
346.00;41899283#1_0;148.70;10.35;82.00;0.37;803785575#0_0;5.10;0.00;tripinfo_wu_od_to_as.0;264.00;wu_od_to_as.0;0;2382.09;0.94;0.00;33.62;car;;2;4.00
346.00;972103805_0;116.86;12.90;210.00;0.23;-23142338#2_0;5.10;0.00;tripinfo_wu_ns_to_ko.6;136.00;wu_ns_to_ko.6;0;1398.55;1.32;0.00;34.47;car;;1;4.00
353.00;45494495_0;58.90;11.70;192.00;3.79;23687583_0;5.10;0.00;tripinfo_wu_as_to_os.3;161.00;wu_as_to_os.3;0;1689.77;1.05;0.00;15.86;car;;0;0.00
353.00;230845886_0;633.12;12.16;224.00;0.68;23687583_0;5.10;0.00;tripinfo_wu_as_to_ba.4;129.00;wu_as_to_ba.4;0;1356.50;1.14;0.00;20.92;car;;0;0.00
355.00;45494495_0;58.90;12.41;195.00;5.80;23687583_0;5.10;0.00;tripinfo_wu_as_to_os.4;160.00;wu_as_to_os.4;0;1689.77;1.18;0.00;29.75;car;;0;0.00
357.00;45494495_0;58.90;10.52;199.00;0.69;-230845886_0;5.10;0.00;tripinfo_wu_ba_to_os.2;158.00;wu_ba_to_os.2;0;1647.96;1.04;0.00;15.43;car;;0;0.00
363.00;23156390_0;1121.44;10.65;20.00;1.32;803785575#0_0;5.10;0.00;tripinfo_wu_od_to_br.0;343.00;wu_od_to_br.0;0;3149.31;0.96;0.00;46.57;car;;3;8.00
364.00;972103805_0;116.86;10.58;230.00;5.93;23687583_0;5.10;0.00;tripinfo_wu_as_to_ko.6;134.00;wu_as_to_ko.6;0;1102.39;1.03;0.00;37.03;car;;2;19.00
365.00;23156305_0;1264.14;10.93;213.00;4.96;23687583_0;5.10;0.00;tripinfo_wu_as_to_gg.1;152.00;wu_as_to_gg.1;0;1600.87;1.06;0.00;15.41;car;;0;0.00
366.00;230845886_0;633.12;11.12;143.00;0.05;803785575#0_0;5.10;0.00;tripinfo_wu_od_to_ba.3;223.00;wu_od_to_ba.3;0;2382.14;1.08;0.00;22.75;car;;0;0.00
369.00;23527526_0;253.75;8.11;156.00;2.81;-230845886_0;5.10;0.00;tripinfo_wu_ba_to_gj.1;213.00;wu_ba_to_gj.1;0;1755.68;0.84;0.00;24.14;car;;1;4.00
369.00;972103805_0;116.86;9.88;233.00;1.99;23687583_0;5.10;0.00;tripinfo_wu_as_to_ko.7;136.00;wu_as_to_ko.7;0;1102.39;0.90;0.00;24.96;car;;2;6.00
371.00;972103805_0;116.86;9.27;248.00;3.46;23687583_0;5.10;0.00;tripinfo_wu_as_to_ko.8;123.00;wu_as_to_ko.8;0;1102.39;0.94;0.00;16.28;car;;0;0.00
371.00;23527526_0;253.75;9.66;276.00;0.39;23687583_0;5.10;0.00;tripinfo_wu_as_to_gj.3;95.00;wu_as_to_gj.3;0;649.06;0.97;0.00;33.93;car;;1;18.00
373.00;23527526_0;253.75;11.01;183.00;3.01;-230845886_0;5.10;0.00;tripinfo_wu_ba_to_gj.3;190.00;wu_ba_to_gj.3;0;1755.68;1.02;0.00;33.80;car;;1;8.00
373.00;972103805_0;116.86;9.66;213.00;1.95;-23142338#2_0;5.10;0.00;tripinfo_wu_ns_to_ko.7;160.00;wu_ns_to_ko.7;0;1398.55;0.96;0.00;29.13;car;;1;4.00
379.00;23156390_0;1121.44;11.26;143.00;0.61;-45494495_0;5.10;0.00;tripinfo_wu_os_to_br.1;236.00;wu_os_to_br.1;0;2513.69;1.07;0.00;21.57;car;;0;0.00
383.00;23142338#2_0;290.21;9.62;122.00;0.22;803785575#0_0;5.10;0.00;tripinfo_wu_od_to_ns.2;261.00;wu_od_to_ns.2;0;1928.29;0.88;0.00;50.31;car;;1;13.00
385.00;23156305_0;1264.14;10.68;102.00;0.57;-230845886_0;5.10;0.00;tripinfo_wu_ba_to_gg.1;283.00;wu_ba_to_gg.1;0;2718.65;0.96;0.00;26.42;car;;0;0.00
392.00;230845886_0;633.12;12.68;170.00;0.53;803785575#0_0;5.10;0.00;tripinfo_wu_od_to_ba.4;222.00;wu_od_to_ba.4;0;2382.14;1.19;0.00;41.03;car;;1;2.00
394.00;28706217_0;94.10;6.90;320.00;1.01;-45494495_0;5.10;0.00;tripinfo_wu_os_to_sl.1;74.00;wu_os_to_sl.1;0;484.95;0.96;0.00;23.26;car;;1;13.00
396.00;23156030#6_0;109.07;9.52;298.00;0.51;-45494495_0;5.10;0.00;tripinfo_wu_os_to_od.2;98.00;wu_os_to_od.2;0;865.51;0.95;0.00;15.38;car;;1;3.00
399.00;41899283#1_0;148.70;10.86;241.00;0.24;-230845886_0;5.10;0.00;tripinfo_wu_ba_to_as.3;158.00;wu_ba_to_as.3;0;1430.78;1.04;0.00;32.88;car;;2;12.00
400.00;23156305_0;1264.14;10.02;50.00;0.87;-23142338#2_0;5.10;0.00;tripinfo_wu_ns_to_gg.1;350.00;wu_ns_to_gg.1;0;3297.24;0.98;0.00;43.58;car;;1;12.00
402.00;23156305_0;1264.14;11.68;49.00;1.99;803785575#0_0;5.10;0.00;tripinfo_wu_od_to_gg.0;353.00;wu_od_to_gg.0;0;3669.96;1.08;0.00;43.88;car;;0;0.00
403.00;41899283#1_0;148.70;10.50;255.00;0.91;-230845886_0;5.10;0.00;tripinfo_wu_ba_to_as.4;148.00;wu_ba_to_as.4;0;1430.78;1.00;0.00;17.75;car;;0;0.00
404.00;23156030#6_0;109.07;10.16;137.00;0.34;-230845886_0;5.10;0.00;tripinfo_wu_ba_to_od.2;267.00;wu_ba_to_od.2;0;2315.50;0.92;0.00;39.53;car;;0;0.00
404.00;23142338#2_0;290.21;10.91;156.00;0.35;803785575#0_0;5.10;0.00;tripinfo_wu_od_to_ns.3;248.00;wu_od_to_ns.3;0;1928.29;1.06;0.00;72.69;car;;2;19.00
404.00;41899283#1_0;148.70;12.79;176.00;4.19;803785575#0_0;5.10;0.00;tripinfo_wu_od_to_as.1;228.00;wu_od_to_as.1;0;2382.09;1.16;0.00;42.42;car;;0;0.00
406.00;972103805_0;116.86;8.72;126.00;0.54;-45494495_0;5.10;0.00;tripinfo_wu_os_to_ko.0;280.00;wu_os_to_ko.0;0;2045.29;0.86;0.00;53.42;car;;3;15.00
407.00;23527526_0;253.75;8.12;328.00;0.14;23687583_0;5.10;0.00;tripinfo_wu_as_to_gj.4;79.00;wu_as_to_gj.4;0;649.06;0.84;0.00;8.40;car;;0;0.00
408.00;41899283#1_0;148.70;10.70;217.00;0.89;-45494495_0;5.10;0.00;tripinfo_wu_os_to_as.2;191.00;wu_os_to_as.2;0;1746.47;1.00;0.00;31.60;car;;1;5.00
408.00;972103805_0;116.86;11.39;227.00;0.33;-23142338#2_0;5.10;0.00;tripinfo_wu_ns_to_ko.8;181.00;wu_ns_to_ko.8;0;1398.55;1.03;0.00;57.88;car;;3;25.00
412.00;23156030#6_0;109.07;8.52;119.00;2.43;-230845886_0;5.10;0.00;tripinfo_wu_ba_to_od.1;293.00;wu_ba_to_od.1;0;2315.50;0.79;0.00;28.74;car;;0;0.00
412.00;23527526_0;253.75;9.56;211.00;0.24;-230845886_0;5.10;0.00;tripinfo_wu_ba_to_gj.4;201.00;wu_ba_to_gj.4;0;1755.68;0.90;0.00;24.43;car;;1;1.00
412.00;45494495_0;58.90;9.51;227.00;2.98;23687583_0;5.10;0.00;tripinfo_wu_as_to_os.5;185.00;wu_as_to_os.5;0;1689.77;0.93;0.00;21.43;car;;0;0.00
415.00;28706217_0;94.10;6.26;150.00;0.37;23687583_0;5.10;0.00;tripinfo_wu_as_to_sl.1;265.00;wu_as_to_sl.1;0;1976.75;0.81;0.00;37.17;car;;1;9.00
416.00;23156030#6_0;109.07;12.06;153.00;2.33;-230845886_0;5.10;0.00;tripinfo_wu_ba_to_od.3;263.00;wu_ba_to_od.3;0;2315.50;1.13;0.00;77.92;car;;1;21.00
417.00;28706217_0;94.10;8.01;157.00;0.67;23687583_0;5.10;0.00;tripinfo_wu_as_to_sl.2;260.00;wu_as_to_sl.2;0;1976.75;1.03;0.00;82.20;car;;2;5.00
424.00;972103805_0;116.86;10.40;281.00;0.47;23687583_0;5.10;0.00;tripinfo_wu_as_to_ko.9;143.00;wu_as_to_ko.9;0;1102.39;0.99;0.00;42.16;car;;2;24.00
425.00;28706217_0;94.10;8.20;210.00;3.20;23687583_0;5.10;0.00;tripinfo_wu_as_to_sl.4;215.00;wu_as_to_sl.4;0;1976.75;1.13;0.00;51.86;car;;2;19.00
427.00;972103805_0;116.86;9.69;290.00;0.83;23687583_0;5.10;0.00;tripinfo_wu_as_to_ko.10;137.00;wu_as_to_ko.10;0;1102.39;0.98;0.00;35.02;car;;2;17.00
428.00;45494495_0;58.90;9.31;311.00;5.21;803785575#0_0;5.10;0.00;tripinfo_wu_od_to_os.6;117.00;wu_od_to_os.6;0;969.96;0.84;0.00;12.97;car;;0;0.00
429.00;972103805_0;116.86;11.46;318.00;0.22;23687583_0;5.10;0.00;tripinfo_wu_as_to_ko.11;111.00;wu_as_to_ko.11;0;1102.39;1.03;0.00;14.06;car;;0;0.00
431.00;23142338#2_0;290.21;12.41;163.00;0.94;-45494495_0;5.10;0.00;tripinfo_wu_os_to_ns.1;268.00;wu_os_to_ns.1;0;1665.91;1.13;0.00;123.53;car;;5;69.00
434.00;972103805_0;116.86;8.69;159.00;3.41;-230845886_0;5.10;0.00;tripinfo_wu_ba_to_ko.2;275.00;wu_ba_to_ko.2;0;2114.29;0.85;0.00;48.80;car;;3;14.00
435.00;45494495_0;58.90;9.17;245.00;0.84;23687583_0;5.10;0.00;tripinfo_wu_as_to_os.6;190.00;wu_as_to_os.6;0;1689.77;0.87;0.00;15.04;car;;0;0.00
436.00;972103805_0;116.86;9.87;203.00;0.05;-230845886_0;5.10;0.00;tripinfo_wu_ba_to_ko.3;233.00;wu_ba_to_ko.3;0;2114.29;0.98;0.00;37.34;car;;2;7.00
438.00;972103805_0;116.86;11.96;208.00;0.42;-230845886_0;5.10;0.00;tripinfo_wu_ba_to_ko.4;230.00;wu_ba_to_ko.4;0;2114.29;1.17;0.00;65.26;car;;2;5.00
439.00;23527526_0;253.75;10.39;244.00;2.18;-230845886_0;5.10;0.00;tripinfo_wu_ba_to_gj.5;195.00;wu_ba_to_gj.5;0;1755.68;0.94;0.00;25.49;car;;1;5.00
442.00;23156390_0;1121.44;10.32;166.00;2.98;-45494495_0;5.10;0.00;tripinfo_wu_os_to_br.2;276.00;wu_os_to_br.2;0;2513.69;0.94;0.00;32.24;car;;1;2.00
443.00;972103805_0;116.86;8.34;117.00;0.41;803785575#0_0;5.10;0.00;tripinfo_wu_od_to_ko.3;326.00;wu_od_to_ko.3;0;2307.67;0.81;0.00;57.09;car;;2;16.00
446.00;972103805_0;116.86;8.72;129.00;0.46;803785575#0_0;5.10;0.00;tripinfo_wu_od_to_ko.4;317.00;wu_od_to_ko.4;0;2307.67;0.82;0.00;50.05;car;;1;9.00
446.00;28716808#1_0;754.74;10.09;293.00;0.68;23687583_0;5.10;0.00;tripinfo_wu_as_to_kl.2;153.00;wu_as_to_kl.2;0;1207.92;0.92;0.00;34.16;car;;2;14.00
448.00;972103805_0;116.86;10.04;133.00;0.26;803785575#0_0;5.10;0.00;tripinfo_wu_od_to_ko.5;315.00;wu_od_to_ko.5;0;2307.67;0.91;0.00;75.27;car;;1;8.00
450.00;972103805_0;116.86;10.39;139.00;0.91;803785575#0_0;5.10;0.00;tripinfo_wu_od_to_ko.6;311.00;wu_od_to_ko.6;0;2307.67;1.02;0.00;94.47;car;;2;24.00
451.00;972103805_0;116.86;10.50;148.00;0.59;803785575#0_0;5.10;0.00;tripinfo_wu_od_to_ko.7;303.00;wu_od_to_ko.7;0;2307.67;0.97;0.00;76.28;car;;2;20.00
