tripinfo_arrival;tripinfo_arrivalLane;tripinfo_arrivalPos;tripinfo_arrivalSpeed;tripinfo_depart;tripinfo_departDelay;tripinfo_departLane;tripinfo_departPos;tripinfo_departSpeed;tripinfo_devices;tripinfo_duration;tripinfo_id;tripinfo_rerouteNo;tripinfo_routeLength;tripinfo_speedFactor;tripinfo_stopTime;tripinfo_timeLoss;tripinfo_vType;tripinfo_vaporized;tripinfo_waitingCount;tripinfo_waitingTime
164.00;45494495_0;58.90;12.10;3.00;0.17;23687583_0;5.10;0.00;tripinfo_wu_as_to_os.0;161.00;wu_as_to_os.0;0;1689.77;1.11;0.00;23.50;car;;1;5.00
171.00;230845886_0;633.12;10.50;27.00;0.49;23687583_0;5.10;0.00;tripinfo_wu_as_to_ba.1;144.00;wu_as_to_ba.1;0;1356.50;1.01;0.00;21.83;car;;1;7.00
189.00;45494495_0;58.90;11.31;104.00;2.33;803785575#0_0;5.10;0.00;tripinfo_wu_od_to_os.3;85.00;wu_od_to_os.3;0;969.96;1.13;0.00;7.82;car;;0;0.00
193.00;23527526_0;253.75;10.04;12.00;0.88;-230845886_0;5.10;0.00;tripinfo_wu_ba_to_gj.0;181.00;wu_ba_to_gj.0;0;1755.68;0.99;0.00;20.52;car;;0;0.00
203.00;230845886_0;633.12;11.66;80.00;0.16;23687583_0;5.10;0.00;tripinfo_wu_as_to_ba.2;123.00;wu_as_to_ba.2;0;1356.50;1.08;0.00;9.27;car;;0;0.00
205.00;45494495_0;58.90;10.45;41.00;1.57;23687583_0;5.10;0.00;tripinfo_wu_as_to_os.1;164.00;wu_as_to_os.1;0;1689.77;1.02;0.00;14.20;car;;0;0.00
208.00;972103805_0;116.86;7.75;14.00;0.95;-23142338#2_0;5.10;0.00;tripinfo_wu_ns_to_ko.0;194.00;wu_ns_to_ko.0;0;1398.55;0.76;0.00;28.89;car;;1;9.00
209.00;45494495_0;58.90;10.18;111.00;2.48;803785575#0_0;5.10;0.00;tripinfo_wu_od_to_os.4;98.00;wu_od_to_os.4;0;969.96;0.98;0.00;8.71;car;;0;0.00
223.00;23527526_0;253.75;11.29;5.00;2.64;-23142338#2_0;5.10;0.00;tripinfo_wu_ns_to_gj.0;218.00;wu_ns_to_gj.0;0;2084.96;1.09;0.00;44.23;car;;2;20.00
223.00;972103805_0;116.86;12.42;66.00;0.28;-23142338#2_0;5.10;0.00;tripinfo_wu_ns_to_ko.1;157.00;wu_ns_to_ko.1;0;1398.55;1.19;0.00;51.39;car;;2;15.00
226.00;41899283#1_0;148.70;9.48;19.00;0.87;-45494495_0;5.10;0.00;tripinfo_wu_os_to_as.0;207.00;wu_os_to_as.0;0;1746.47;0.89;0.00;27.97;car;;1;8.00
227.00;41899283#1_0;148.70;11.49;25.00;5.40;-45494495_0;5.10;0.00;tripinfo_wu_os_to_as.1;202.00;wu_os_to_as.1;0;1746.47;1.05;0.00;52.48;car;;1;8.00
228.00;972103805_0;116.86;11.50;4.00;2.17;803785575#0_0;5.10;0.00;tripinfo_wu_od_to_ko.0;224.00;wu_od_to_ko.0;0;2307.67;1.10;0.00;23.13;car;;0;0.00
239.00;23142338#2_0;290.21;10.21;7.00;0.86;23687583_0;5.10;0.00;tripinfo_wu_as_to_ns.0;232.00;wu_as_to_ns.0;0;1995.73;0.92;0.00;35.27;car;;1;10.00
241.00;23142338#2_0;290.21;10.27;38.00;0.89;23687583_0;5.10;0.00;tripinfo_wu_as_to_ns.1;203.00;wu_as_to_ns.1;0;1995.73;1.01;0.00;22.78;car;;0;0.00
241.00;45494495_0;58.90;11.84;89.00;0.55;23687583_0;5.10;0.00;tripinfo_wu_as_to_os.2;152.00;wu_as_to_os.2;0;1689.77;1.11;0.00;13.41;car;;0;0.00
244.00;972103805_0;116.86;10.61;131.00;0.89;23687583_0;5.10;0.00;tripinfo_wu_as_to_ko.1;113.00;wu_as_to_ko.1;0;1102.39;1.03;0.00;16.14;car;;1;3.00
247.00;972103805_0;116.86;11.26;32.00;0.31;-230845886_0;5.10;0.00;tripinfo_wu_ba_to_ko.0;215.00;wu_ba_to_ko.0;0;2114.29;1.02;0.00;26.86;car;;0;0.00
252.00;23142338#2_0;290.21;10.29;28.00;0.52;803785575#0_0;5.10;0.00;tripinfo_wu_od_to_ns.0;224.00;wu_od_to_ns.0;0;1928.29;1.01;0.00;39.67;car;;1;17.00
254.00;972103805_0;116.86;9.71;95.00;0.16;-23142338#2_0;5.10;0.00;tripinfo_wu_ns_to_ko.2;159.00;wu_ns_to_ko.2;0;1398.55;0.89;0.00;17.53;car;;0;0.00
261.00;23142338#2_0;290.21;10.32;53.00;0.64;-45494495_0;5.10;0.00;tripinfo_wu_os_to_ns.0;208.00;wu_os_to_ns.0;0;1665.91;0.94;0.00;34.98;car;;1;7.00
261.00;23156305_0;1264.14;11.86;111.00;0.90;23687583_0;5.10;0.00;tripinfo_wu_as_to_gg.0;150.00;wu_as_to_gg.0;0;1600.87;1.08;0.00;15.44;car;;0;0.00
263.00;23142338#2_0;290.21;11.30;64.00;0.42;803785575#0_0;5.10;0.00;tripinfo_wu_od_to_ns.1;199.00;wu_od_to_ns.1;0;1928.29;1.09;0.00;28.00;car;;0;0.00
263.00;41899283#1_0;148.70;9.79;116.00;0.33;-230845886_0;5.10;0.00;tripinfo_wu_ba_to_as.1;147.00;wu_ba_to_as.1;0;1430.78;0.96;0.00;11.79;car;;0;0.00
268.00;45494495_0;58.90;9.52;89.00;0.40;-230845886_0;5.10;0.00;tripinfo_wu_ba_to_os.0;179.00;wu_ba_to_os.0;0;1647.96;0.91;0.00;14.87;car;;0;0.00
268.00;23527526_0;253.75;10.23;198.00;8.66;23687583_0;5.10;0.00;tripinfo_wu_as_to_gj.0;70.00;wu_as_to_gj.0;0;649.06;1.03;0.00;11.98;car;;0;0.00
270.00;23527526_0;253.75;10.73;201.00;9.76;23687583_0;5.10;0.00;tripinfo_wu_as_to_gj.1;69.00;wu_as_to_gj.1;0;649.06;1.05;0.00;12.90;car;;0;0.00
276.00;23527526_0;253.75;11.27;73.00;0.40;-45494495_0;5.10;0.00;tripinfo_wu_os_to_gj.0;203.00;wu_os_to_gj.0;0;2071.37;1.08;0.00;28.20;car;;1;2.00
281.00;45494495_0;58.90;11.95;190.00;1.87;803785575#0_0;5.10;0.00;tripinfo_wu_od_to_os.5;91.00;wu_od_to_os.5;0;969.96;1.16;0.00;15.59;car;;0;0.00
282.00;28706217_0;94.10;7.56;202.00;0.33;803785575#0_0;5.10;0.00;tripinfo_wu_od_to_sl.0;80.00;wu_od_to_sl.0;0;747.33;1.00;0.00;7.17;car;;0;0.00
284.00;41899283#1_0;148.70;11.77;82.00;0.37;803785575#0_0;5.10;0.00;tripinfo_wu_od_to_as.0;202.00;wu_od_to_as.0;0;2382.09;1.17;0.00;17.00;car;;0;0.00
285.00;23156390_0;1121.44;11.32;28.00;2.33;-45494495_0;5.10;0.00;tripinfo_wu_os_to_br.0;257.00;wu_os_to_br.0;0;2513.69;1.13;0.00;54.72;car;;1;7.00
286.00;230845886_0;633.12;8.97;1.00;0.21;803785575#0_0;5.10;0.00;tripinfo_wu_od_to_ba.0;285.00;wu_od_to_ba.0;0;2382.14;0.83;0.00;24.18;car;;0;0.00
286.00;28716808#1_0;754.74;10.83;7.00;3.16;803785575#0_0;5.10;0.00;tripinfo_wu_od_to_kl.0;279.00;wu_od_to_kl.0;0;2678.40;0.99;0.00;34.12;car;;2;7.00
288.00;230845886_0;633.12;9.17;14.00;0.44;803785575#0_0;5.10;0.00;tripinfo_wu_od_to_ba.1;274.00;wu_od_to_ba.1;0;2382.14;0.92;0.00;40.15;car;;0;0.00
288.00;972103805_0;116.86;10.87;40.00;0.97;803785575#0_0;5.10;0.00;tripinfo_wu_od_to_ko.1;248.00;wu_od_to_ko.1;0;2307.67;1.03;0.00;35.89;car;;1;9.00
288.00;23156305_0;1264.14;13.61;43.00;3.70;-230845886_0;5.10;0.00;tripinfo_wu_ba_to_gg.0;245.00;wu_ba_to_gg.0;0;2718.65;1.25;0.00;47.04;car;;0;0.00
289.00;230845886_0;633.12;11.04;43.00;2.76;803785575#0_0;5.10;0.00;tripinfo_wu_od_to_ba.2;246.00;wu_od_to_ba.2;0;2382.14;1.10;0.00;51.05;car;;0;0.00
290.00;28706217_0;94.10;8.60;53.00;0.53;23687583_0;5.10;0.00;tripinfo_wu_as_to_sl.0;237.00;wu_as_to_sl.0;0;1976.75;1.11;0.00;70.86;car;;2;28.00
293.00;23527526_0;253.75;10.63;53.00;2.40;-23142338#2_0;5.10;0.00;tripinfo_wu_ns_to_gj.1;240.00;wu_ns_to_gj.1;0;2084.96;0.97;0.00;45.18;car;;2;19.00
295.00;230845886_0;633.12;9.95;153.00;2.60;23687583_0;5.10;0.00;tripinfo_wu_as_to_ba.3;142.00;wu_as_to_ba.3;0;1356.50;0.99;0.00;18.14;car;;1;1.00
301.00;28706217_0;94.10;8.92;40.00;2.88;-230845886_0;5.10;0.00;tripinfo_wu_ba_to_sl.0;261.00;wu_ba_to_sl.0;0;1934.94;1.12;0.00;100.57;car;;2;38.00
301.00;45494495_0;58.90;10.34;140.00;0.82;-230845886_0;5.10;0.00;tripinfo_wu_ba_to_os.1;161.00;wu_ba_to_os.1;0;1647.96;1.04;0.00;17.98;car;;0;0.00
304.00;23527526_0;253.75;12.20;23.00;0.29;803785575#0_0;5.10;0.00;tripinfo_wu_od_to_gj.0;281.00;wu_od_to_gj.0;0;2706.99;1.13;0.00;64.82;car;;1;5.00
306.00;28716808#1_0;754.74;11.30;17.00;0.28;803785575#0_0;5.10;0.00;tripinfo_wu_od_to_kl.1;289.00;wu_od_to_kl.1;0;2678.40;1.04;0.00;56.40;car;;1;4.00
307.00;972103805_0;116.86;9.52;171.00;0.44;23687583_0;5.10;0.00;tripinfo_wu_as_to_ko.2;136.00;wu_as_to_ko.2;0;1102.39;0.93;0.00;28.21;car;;1;13.00
308.00;23156030#6_0;109.07;9.97;37.00;0.14;-230845886_0;5.10;0.00;tripinfo_wu_ba_to_od.0;271.00;wu_ba_to_od.0;0;2315.50;0.92;0.00;43.25;car;;1;17.00
308.00;972103805_0;116.86;10.69;174.00;2.82;23687583_0;5.10;0.00;tripinfo_wu_as_to_ko.3;134.00;wu_as_to_ko.3;0;1102.39;1.09;0.00;42.41;car;;1;14.00
310.00;972103805_0;116.86;11.13;189.00;0.82;23687583_0;5.10;0.00;tripinfo_wu_as_to_ko.4;121.00;wu_as_to_ko.4;0;1102.39;1.11;0.00;30.91;car;;2;8.00
312.00;23156030#6_0;109.07;9.78;56.00;2.77;23687583_0;5.10;0.00;tripinfo_wu_as_to_od.0;256.00;wu_as_to_od.0;0;2357.31;0.93;0.00;27.21;car;;1;5.00
318.00;972103805_0;116.86;8.69;146.00;0.60;-23142338#2_0;5.10;0.00;tripinfo_wu_ns_to_ko.3;172.00;wu_ns_to_ko.3;0;1398.55;0.84;0.00;21.25;car;;1;3.00
320.00;972103805_0;116.86;12.05;197.00;0.12;-23142338#2_0;5.10;0.00;tripinfo_wu_ns_to_ko.4;123.00;wu_ns_to_ko.4;0;1398.55;1.16;0.00;13.72;car;;0;0.00
329.00;23527526_0;253.75;12.13;266.00;0.72;23687583_0;5.10;0.00;tripinfo_wu_as_to_gj.2;63.00;wu_as_to_gj.2;0;649.06;1.10;0.00;8.37;car;;0;0.00
331.00;230845886_0;633.12;12.13;152.00;0.82;-45494495_0;5.10;0.00;tripinfo_wu_os_to_ba.0;179.00;wu_os_to_ba.0;0;1746.52;1.11;0.00;36.75;car;;1;2.00
333.00;972103805_0;116.86;10.92;204.00;3.02;23687583_0;5.10;0.00;tripinfo_wu_as_to_ko.5;129.00;wu_as_to_ko.5;0;1102.39;1.09;0.00;37.36;car;;1;18.00
335.00;23156305_0;1264.14;10.67;2.00;0.85;-23142338#2_0;5.10;0.00;tripinfo_wu_ns_to_gg.0;333.00;wu_ns_to_gg.0;0;3297.24;1.05;0.00;45.14;car;;1;11.00
336.00;972103805_0;116.86;10.05;107.00;0.17;-230845886_0;5.10;0.00;tripinfo_wu_ba_to_ko.1;229.00;wu_ba_to_ko.1;0;2114.29;1.00;0.00;36.28;car;;1;8.00
339.00;28706217_0;94.10;7.44;99.00;0.74;-230845886_0;5.10;0.00;tripinfo_wu_ba_to_sl.1;240.00;wu_ba_to_sl.1;0;1934.94;0.90;0.00;40.52;car;;1;14.00
340.00;972103805_0;116.86;12.23;108.00;0.21;803785575#0_0;5.10;0.00;tripinfo_wu_od_to_ko.2;232.00;wu_od_to_ko.2;0;2307.67;1.12;0.00;34.92;car;;1;11.00
343.00;28716808#1_0;754.74;7.60;182.00;0.40;23687583_0;5.10;0.00;tripinfo_wu_as_to_kl.1;161.00;wu_as_to_kl.1;0;1207.92;0.75;0.00;15.00;car;;0;0.00
348.00;23527526_0;253.75;10.21;154.00;0.81;-230845886_0;5.10;0.00;tripinfo_wu_ba_to_gj.1;194.00;wu_ba_to_gj.1;0;1755.68;0.93;0.00;22.56;car;;1;3.00
348.00;41899283#1_0;148.70;8.56;174.00;3.95;-230845886_0;5.10;0.00;tripinfo_wu_ba_to_as.2;174.00;wu_ba_to_as.2;0;1430.78;0.87;0.00;24.63;car;;1;5.00
349.00;23156305_0;1264.14;12.62;213.00;4.96;23687583_0;5.10;0.00;tripinfo_wu_as_to_gg.1;136.00;wu_as_to_gg.1;0;1600.87;1.21;0.00;16.34;car;;0;0.00
350.00;23142338#2_0;290.21;10.51;122.00;0.22;803785575#0_0;5.10;0.00;tripinfo_wu_od_to_ns.2;228.00;wu_od_to_ns.2;0;1928.29;0.95;0.00;33.43;car;;1;9.00
350.00;23527526_0;253.75;11.28;276.00;0.39;23687583_0;5.10;0.00;tripinfo_wu_as_to_gj.3;74.00;wu_as_to_gj.3;0;649.06;1.07;0.00;18.03;car;;1;3.00
354.00;23156030#6_0;109.07;12.04;119.00;2.43;-230845886_0;5.10;0.00;tripinfo_wu_ba_to_od.1;235.00;wu_ba_to_od.1;0;2315.50;1.17;0.00;55.93;car;;1;16.00
357.00;23527526_0;253.75;9.89;171.00;2.62;-230845886_0;5.10;0.00;tripinfo_wu_ba_to_gj.2;186.00;wu_ba_to_gj.2;0;1755.68;0.93;0.00;15.22;car;;0;0.00
363.00;28706217_0;94.10;7.57;150.00;0.37;23687583_0;5.10;0.00;tripinfo_wu_as_to_sl.1;213.00;wu_as_to_sl.1;0;1976.75;0.97;0.00;23.04;car;;1;3.00
363.00;45494495_0;58.90;10.82;199.00;0.69;-230845886_0;5.10;0.00;tripinfo_wu_ba_to_os.2;164.00;wu_ba_to_os.2;0;1647.96;0.99;0.00;13.00;car;;0;0.00
364.00;23156030#6_0;109.07;10.36;137.00;0.34;-230845886_0;5.10;0.00;tripinfo_wu_ba_to_od.2;227.00;wu_ba_to_od.2;0;2315.50;1.00;0.00;18.32;car;;0;0.00
365.00;972103805_0;116.86;10.19;233.00;8.93;23687583_0;5.10;0.00;tripinfo_wu_as_to_ko.6;132.00;wu_as_to_ko.6;0;1102.39;0.98;0.00;30.25;car;;1;17.00
366.00;23156390_0;1121.44;9.31;20.00;1.32;803785575#0_0;5.10;0.00;tripinfo_wu_od_to_br.0;346.00;wu_od_to_br.0;0;3149.31;0.94;0.00;42.05;car;;0;0.00
367.00;972103805_0;116.86;10.29;236.00;4.99;23687583_0;5.10;0.00;tripinfo_wu_as_to_ko.7;131.00;wu_as_to_ko.7;0;1102.39;0.98;0.00;29.35;car;;1;15.00
369.00;23142338#2_0;290.21;8.32;108.00;0.47;23687583_0;5.10;0.00;tripinfo_wu_as_to_ns.2;261.00;wu_as_to_ns.2;0;1995.73;0.81;0.00;37.08;car;;2;7.00
369.00;972103805_0;116.86;11.42;248.00;3.46;23687583_0;5.10;0.00;tripinfo_wu_as_to_ko.8;121.00;wu_as_to_ko.8;0;1102.39;1.05;0.00;25.96;car;;2;7.00
371.00;41899283#1_0;148.70;12.74;217.00;0.89;-45494495_0;5.10;0.00;tripinfo_wu_os_to_as.2;154.00;wu_os_to_as.2;0;1746.47;1.18;0.00;19.15;car;;0;0.00
373.00;230845886_0;633.12;9.04;227.00;3.68;23687583_0;5.10;0.00;tripinfo_wu_as_to_ba.4;146.00;wu_as_to_ba.4;0;1356.50;0.93;0.00;14.06;car;;0;0.00
375.00;23527526_0;253.75;10.50;183.00;3.01;-230845886_0;5.10;0.00;tripinfo_wu_ba_to_gj.3;192.00;wu_ba_to_gj.3;0;1755.68;1.01;0.00;34.23;car;;1;4.00
375.00;972103805_0;116.86;10.08;201.00;0.12;-23142338#2_0;5.10;0.00;tripinfo_wu_ns_to_ko.5;174.00;wu_ns_to_ko.5;0;1398.55;0.95;0.00;41.02;car;;2;18.00
377.00;972103805_0;116.86;11.13;210.00;0.23;-23142338#2_0;5.10;0.00;tripinfo_wu_ns_to_ko.6;167.00;wu_ns_to_ko.6;0;1398.55;1.11;0.00;53.09;car;;3;18.00
379.00;230845886_0;633.12;10.05;143.00;0.05;803785575#0_0;5.10;0.00;tripinfo_wu_od_to_ba.3;236.00;wu_od_to_ba.3;0;2382.14;0.99;0.00;18.78;car;;0;0.00
383.00;45494495_0;58.90;10.91;195.00;5.80;23687583_0;5.10;0.00;tripinfo_wu_as_to_os.4;188.00;wu_as_to_os.4;0;1689.77;1.01;0.00;37.31;car;;1;2.00
387.00;45494495_0;58.90;9.41;192.00;3.79;23687583_0;5.10;0.00;tripinfo_wu_as_to_os.3;195.00;wu_as_to_os.3;0;1689.77;0.91;0.00;27.85;car;;1;2.00
392.00;972103805_0;116.86;9.45;126.00;0.54;-45494495_0;5.10;0.00;tripinfo_wu_os_to_ko.0;266.00;wu_os_to_ko.0;0;2045.29;0.88;0.00;44.07;car;;1;16.00
393.00;23156030#6_0;109.07;10.61;151.00;0.33;-230845886_0;5.10;0.00;tripinfo_wu_ba_to_od.3;242.00;wu_ba_to_od.3;0;2315.50;0.99;0.00;30.15;car;;1;8.00
395.00;972103805_0;116.86;11.89;281.00;0.47;23687583_0;5.10;0.00;tripinfo_wu_as_to_ko.9;114.00;wu_as_to_ko.9;0;1102.39;1.10;0.00;22.84;car;;1;6.00
396.00;23156305_0;1264.14;9.61;102.00;0.57;-230845886_0;5.10;0.00;tripinfo_wu_ba_to_gg.1;294.00;wu_ba_to_gg.1;0;2718.65;0.93;0.00;28.36;car;;0;0.00
396.00;972103805_0;116.86;11.97;290.00;0.83;23687583_0;5.10;0.00;tripinfo_wu_as_to_ko.10;106.00;wu_as_to_ko.10;0;1102.39;1.12;0.00;17.29;car;;1;1.00
396.00;23156030#6_0;109.07;10.58;298.00;0.51;-45494495_0;5.10;0.00;tripinfo_wu_os_to_od.2;98.00;wu_os_to_od.2;0;865.51;0.97;0.00;17.17;car;;1;6.00
398.00;23156305_0;1264.14;11.20;50.00;0.87;-23142338#2_0;5.10;0.00;tripinfo_wu_ns_to_gg.1;348.00;wu_ns_to_gg.1;0;3297.24;1.04;0.00;60.08;car;;1;18.00
398.00;28706217_0;94.10;6.60;157.00;0.67;23687583_0;5.10;0.00;tripinfo_wu_as_to_sl.2;241.00;wu_as_to_sl.2;0;1976.75;0.91;0.00;38.22;car;;1;13.00
400.00;28706217_0;94.10;6.84;319.00;0.01;-45494495_0;5.10;0.00;tripinfo_wu_os_to_sl.1;81.00;wu_os_to_sl.1;0;484.95;0.95;0.00;28.90;car;;1;12.00
401.00;972103805_0;116.86;10.25;157.00;1.41;-230845886_0;5.10;0.00;tripinfo_wu_ba_to_ko.2;244.00;wu_ba_to_ko.2;0;2114.29;0.93;0.00;37.26;car;;2;9.00
401.00;41899283#1_0;148.70;11.08;241.00;0.24;-230845886_0;5.10;0.00;tripinfo_wu_ba_to_as.3;160.00;wu_ba_to_as.3;0;1430.78;1.01;0.00;30.57;car;;1;4.00
403.00;972103805_0;116.86;11.72;117.00;0.41;803785575#0_0;5.10;0.00;tripinfo_wu_od_to_ko.3;286.00;wu_od_to_ko.3;0;2307.67;1.11;0.00;88.65;car;;2;23.00
403.00;41899283#1_0;148.70;10.92;255.00;0.91;-230845886_0;5.10;0.00;tripinfo_wu_ba_to_as.4;148.00;wu_ba_to_as.4;0;1430.78;1.04;0.00;23.51;car;;0;0.00
405.00;23527526_0;253.75;8.72;328.00;0.14;23687583_0;5.10;0.00;tripinfo_wu_as_to_gj.4;77.00;wu_as_to_gj.4;0;649.06;0.86;0.00;7.50;car;;0;0.00
406.00;23142338#2_0;290.21;11.27;156.00;0.35;803785575#0_0;5.10;0.00;tripinfo_wu_od_to_ns.3;250.00;wu_od_to_ns.3;0;1928.29;1.02;0.00;67.31;car;;2;23.00
407.00;972103805_0;116.86;9.38;213.00;1.95;-23142338#2_0;5.10;0.00;tripinfo_wu_ns_to_ko.7;194.00;wu_ns_to_ko.7;0;1398.55;0.90;0.00;54.21;car;;3;28.00
408.00;23527526_0;253.75;9.26;211.00;0.24;-230845886_0;5.10;0.00;tripinfo_wu_ba_to_gj.4;197.00;wu_ba_to_gj.4;0;1755.68;0.94;0.00;28.28;car;;2;4.00
409.00;972103805_0;116.86;11.90;227.00;0.33;-23142338#2_0;5.10;0.00;tripinfo_wu_ns_to_ko.8;182.00;wu_ns_to_ko.8;0;1398.55;1.17;0.00;73.96;car;;3;24.00
410.00;230845886_0;633.12;12.14;170.00;0.53;803785575#0_0;5.10;0.00;tripinfo_wu_od_to_ba.4;240.00;wu_od_to_ba.4;0;2382.14;1.10;0.00;42.98;car;;1;2.00
412.00;972103805_0;116.86;10.98;161.00;2.31;-45494495_0;5.10;0.00;tripinfo_wu_os_to_ko.1;251.00;wu_os_to_ko.1;0;2045.29;1.02;0.00;58.02;car;;2;23.00
412.00;45494495_0;58.90;11.10;230.00;5.98;23687583_0;5.10;0.00;tripinfo_wu_as_to_os.5;182.00;wu_as_to_os.5;0;1689.77;1.04;0.00;34.75;car;;0;0.00
420.00;45494495_0;58.90;10.03;245.00;0.84;23687583_0;5.10;0.00;tripinfo_wu_as_to_os.6;175.00;wu_as_to_os.6;0;1689.77;0.95;0.00;14.32;car;;0;0.00
421.00;972103805_0;116.86;12.61;318.00;0.22;23687583_0;5.10;0.00;tripinfo_wu_as_to_ko.11;103.00;wu_as_to_ko.11;0;1102.39;1.25;0.00;23.33;car;;1;8.00
423.00;28716808#1_0;754.74;11.36;293.00;0.68;23687583_0;5.10;0.00;tripinfo_wu_as_to_kl.2;130.00;wu_as_to_kl.2;0;1207.92;1.05;0.00;25.92;car;;1;6.00
425.00;23142338#2_0;290.21;12.38;164.00;1.94;-45494495_0;5.10;0.00;tripinfo_wu_os_to_ns.1;261.00;wu_os_to_ns.1;0;1665.91;1.17;0.00;121.57;car;;4;58.00
428.00;23156305_0;1264.14;9.95;49.00;1.99;803785575#0_0;5.10;0.00;tripinfo_wu_od_to_gg.0;379.00;wu_od_to_gg.0;0;3669.96;0.95;0.00;29.52;car;;0;0.00
428.00;45494495_0;58.90;8.18;311.00;5.21;803785575#0_0;5.10;0.00;tripinfo_wu_od_to_os.6;117.00;wu_od_to_os.6;0;969.96;0.83;0.00;11.06;car;;0;0.00
429.00;23156390_0;1121.44;9.85;143.00;0.61;-45494495_0;5.10;0.00;tripinfo_wu_os_to_br.1;286.00;wu_os_to_br.1;0;2513.69;0.90;0.00;32.69;car;;1;3.00
429.00;972103805_0;116.86;9.31;203.00;0.05;-230845886_0;5.10;0.00;tripinfo_wu_ba_to_ko.3;226.00;wu_ba_to_ko.3;0;2114.29;0.94;0.00;21.17;car;;0;0.00
431.00;23156390_0;1121.44;11.16;167.00;3.98;-45494495_0;5.10;0.00;tripinfo_wu_os_to_br.2;264.00;wu_os_to_br.2;0;2513.69;1.03;0.00;40.79;car;;0;0.00
433.00;23156390_0;1121.44;10.83;258.00;0.27;23687583_0;5.10;0.00;tripinfo_wu_as_to_br.0;175.00;wu_as_to_br.0;0;1694.48;0.99;0.00;20.01;car;;0;0.00
436.00;972103805_0;116.86;9.14;129.00;0.46;803785575#0_0;5.10;0.00;tripinfo_wu_od_to_ko.4;307.00;wu_od_to_ko.4;0;2307.67;0.84;0.00;45.54;car;;2;11.00
438.00;972103805_0;116.86;11.23;133.00;0.26;803785575#0_0;5.10;0.00;tripinfo_wu_od_to_ko.5;305.00;wu_od_to_ko.5;0;2307.67;1.10;0.00;105.94;car;;2;10.00
438.00;23156390_0;1121.44;11.56;216.00;0.14;-230845886_0;5.10;0.00;tripinfo_wu_ba_to_br.0;222.00;wu_ba_to_br.0;0;2198.00;1.07;0.00;35.39;car;;1;2.00
441.00;972103805_0;116.86;10.21;139.00;0.91;803785575#0_0;5.10;0.00;tripinfo_wu_od_to_ko.6;302.00;wu_od_to_ko.6;0;2307.67;0.99;0.00;81.26;car;;2;27.00
441.00;23527526_0;253.75;9.86;244.00;2.18;-230845886_0;5.10;0.00;tripinfo_wu_ba_to_gj.5;197.00;wu_ba_to_gj.5;0;1755.68;0.91;0.00;22.60;car;;0;0.00
443.00;972103805_0;116.86;12.57;148.00;0.59;803785575#0_0;5.10;0.00;tripinfo_wu_od_to_ko.7;295.00;wu_od_to_ko.7;0;2307.67;1.22;0.00;114.60;car;;2;24.00
