tripinfo_arrival;tripinfo_arrivalLane;tripinfo_arrivalPos;tripinfo_arrivalSpeed;tripinfo_depart;tripinfo_departDelay;tripinfo_departLane;tripinfo_departPos;tripinfo_departSpeed;tripinfo_devices;tripinfo_duration;tripinfo_id;tripinfo_rerouteNo;tripinfo_routeLength;tripinfo_speedFactor;tripinfo_stopTime;tripinfo_timeLoss;tripinfo_vType;tripinfo_vaporized;tripinfo_waitingCount;tripinfo_waitingTime
296.00;45494495_0;58.90;10.59;140.00;0.82;-230845886_0;5.10;0.00;tripinfo_wu_ba_to_os.1;156.00;wu_ba_to_os.1;0;1647.96;1.06;0.00;15.49;car;;0;0.00
299.00;28716808#1_0;754.74;9.86;7.00;3.16;803785575#0_0;5.10;0.00;tripinfo_wu_od_to_kl.0;292.00;wu_od_to_kl.0;0;2678.40;0.93;0.00;31.87;car;;1;5.00
305.00;23156305_0;1264.14;11.25;43.00;3.70;-230845886_0;5.10;0.00;tripinfo_wu_ba_to_gg.0;262.00;wu_ba_to_gg.0;0;2718.65;1.03;0.00;21.14;car;;0;0.00
307.00;28706217_0;94.10;9.10;53.00;0.53;23687583_0;5.10;0.00;tripinfo_wu_as_to_sl.0;254.00;wu_as_to_sl.0;0;1976.75;1.12;0.00;89.94;car;;2;51.00
308.00;230845886_0;633.12;9.11;43.00;2.76;803785575#0_0;5.10;0.00;tripinfo_wu_od_to_ba.2;265.00;wu_od_to_ba.2;0;2382.14;0.88;0.00;21.27;car;;0;0.00
308.00;28716808#1_0;754.74;10.21;182.00;0.40;23687583_0;5.10;0.00;tripinfo_wu_as_to_kl.1;126.00;wu_as_to_kl.1;0;1207.92;0.98;0.00;14.33;car;;0;0.00
314.00;972103805_0;116.86;9.59;40.00;0.97;803785575#0_0;5.10;0.00;tripinfo_wu_od_to_ko.1;274.00;wu_od_to_ko.1;0;2307.67;0.90;0.00;29.37;car;;0;0.00
315.00;23142338#2_0;290.21;10.60;108.00;0.47;23687583_0;5.10;0.00;tripinfo_wu_as_to_ns.2;207.00;wu_as_to_ns.2;0;1995.73;0.97;0.00;19.43;car;;0;0.00
316.00;28716808#1_0;754.74;10.95;17.00;0.28;803785575#0_0;5.10;0.00;tripinfo_wu_od_to_kl.1;299.00;wu_od_to_kl.1;0;2678.40;1.04;0.00;65.56;car;;3;21.00
318.00;41899283#1_0;148.70;10.52;82.00;0.37;803785575#0_0;5.10;0.00;tripinfo_wu_od_to_as.0;236.00;wu_od_to_as.0;0;2382.09;0.99;0.00;17.49;car;;0;0.00
323.00;972103805_0;116.86;9.26;205.00;4.02;23687583_0;5.10;0.00;tripinfo_wu_as_to_ko.5;118.00;wu_as_to_ko.5;0;1102.39;0.93;0.00;10.67;car;;0;0.00
326.00;23156030#6_0;109.07;8.69;56.00;2.77;23687583_0;5.10;0.00;tripinfo_wu_as_to_od.0;270.00;wu_as_to_od.0;0;2357.31;0.86;0.00;21.88;car;;0;0.00
326.00;23527526_0;253.75;9.10;73.00;0.40;-45494495_0;5.10;0.00;tripinfo_wu_os_to_gj.0;253.00;wu_os_to_gj.0;0;2071.37;0.85;0.00;31.85;car;;1;4.00
327.00;230845886_0;633.12;9.84;152.00;0.82;-45494495_0;5.10;0.00;tripinfo_wu_os_to_ba.0;175.00;wu_os_to_ba.0;0;1746.52;0.99;0.00;14.77;car;;0;0.00
328.00;23527526_0;253.75;11.41;23.00;0.29;803785575#0_0;5.10;0.00;tripinfo_wu_od_to_gj.0;305.00;wu_od_to_gj.0;0;2706.99;1.11;0.00;84.95;car;;1;2.00
330.00;972103805_0;116.86;10.96;197.00;0.12;-23142338#2_0;5.10;0.00;tripinfo_wu_ns_to_ko.4;133.00;wu_ns_to_ko.4;0;1398.55;1.04;0.00;11.59;car;;0;0.00
332.00;972103805_0;116.86;11.57;201.00;0.12;-23142338#2_0;5.10;0.00;tripinfo_wu_ns_to_ko.5;131.00;wu_ns_to_ko.5;0;1398.55;1.08;0.00;13.78;car;;0;0.00
336.00;28706217_0;94.10;6.38;99.00;0.74;-230845886_0;5.10;0.00;tripinfo_wu_ba_to_sl.1;237.00;wu_ba_to_sl.1;0;1934.94;0.86;0.00;27.12;car;;0;0.00
336.00;23142338#2_0;290.21;10.57;122.00;0.22;803785575#0_0;5.10;0.00;tripinfo_wu_od_to_ns.2;214.00;wu_od_to_ns.2;0;1928.29;1.06;0.00;38.82;car;;1;7.00
338.00;41899283#1_0;148.70;10.18;172.00;1.95;-230845886_0;5.10;0.00;tripinfo_wu_ba_to_as.2;166.00;wu_ba_to_as.2;0;1430.78;1.01;0.00;37.06;car;;0;0.00
339.00;28706217_0;94.10;7.84;151.00;1.37;23687583_0;5.10;0.00;tripinfo_wu_as_to_sl.1;188.00;wu_as_to_sl.1;0;1976.75;1.08;0.00;18.77;car;;0;0.00
340.00;972103805_0;116.86;9.48;107.00;0.17;-230845886_0;5.10;0.00;tripinfo_wu_ba_to_ko.1;233.00;wu_ba_to_ko.1;0;2114.29;0.97;0.00;34.22;car;;1;2.00
340.00;23527526_0;253.75;9.53;154.00;0.81;-230845886_0;5.10;0.00;tripinfo_wu_ba_to_gj.1;186.00;wu_ba_to_gj.1;0;1755.68;0.96;0.00;19.69;car;;1;2.00
343.00;45494495_0;58.90;11.36;193.00;4.79;23687583_0;5.10;0.00;tripinfo_wu_as_to_os.3;150.00;wu_as_to_os.3;0;1689.77;1.14;0.00;16.08;car;;0;0.00
346.00;23156305_0;1264.14;11.15;2.00;0.85;-23142338#2_0;5.10;0.00;tripinfo_wu_ns_to_gg.0;344.00;wu_ns_to_gg.0;0;3297.24;1.01;0.00;47.22;car;;2;7.00
348.00;23156030#6_0;109.07;11.48;119.00;2.43;-230845886_0;5.10;0.00;tripinfo_wu_ba_to_od.1;229.00;wu_ba_to_od.1;0;2315.50;1.14;0.00;44.82;car;;0;0.00
348.00;972103805_0;116.86;11.59;210.00;0.23;-23142338#2_0;5.10;0.00;tripinfo_wu_ns_to_ko.6;138.00;wu_ns_to_ko.6;0;1398.55;1.06;0.00;17.85;car;;0;0.00
350.00;23527526_0;253.75;8.74;266.00;0.72;23687583_0;5.10;0.00;tripinfo_wu_as_to_gj.2;84.00;wu_as_to_gj.2;0;649.06;0.88;0.00;16.09;car;;1;4.00
353.00;972103805_0;116.86;10.57;126.00;0.54;-45494495_0;5.10;0.00;tripinfo_wu_os_to_ko.0;227.00;wu_os_to_ko.0;0;2045.29;1.04;0.00;38.28;car;;1;15.00
353.00;28706217_0;94.10;8.67;159.00;2.67;23687583_0;5.10;0.00;tripinfo_wu_as_to_sl.2;194.00;wu_as_to_sl.2;0;1976.75;1.07;0.00;23.18;car;;1;3.00
357.00;23156390_0;1121.44;11.87;20.00;1.32;803785575#0_0;5.10;0.00;tripinfo_wu_od_to_br.0;337.00;wu_od_to_br.0;0;3149.31;1.10;0.00;77.50;car;;2;12.00
357.00;972103805_0;116.86;10.73;108.00;0.21;803785575#0_0;5.10;0.00;tripinfo_wu_od_to_ko.2;249.00;wu_od_to_ko.2;0;2307.67;1.03;0.00;35.24;car;;1;1.00
357.00;23156030#6_0;109.07;10.51;137.00;0.34;-230845886_0;5.10;0.00;tripinfo_wu_ba_to_od.2;220.00;wu_ba_to_od.2;0;2315.50;1.03;0.00;17.33;car;;0;0.00
360.00;972103805_0;116.86;10.70;230.00;5.93;23687583_0;5.10;0.00;tripinfo_wu_as_to_ko.6;130.00;wu_as_to_ko.6;0;1102.39;1.00;0.00;29.81;car;;1;14.00
362.00;972103805_0;116.86;10.28;233.00;1.99;23687583_0;5.10;0.00;tripinfo_wu_as_to_ko.7;129.00;wu_as_to_ko.7;0;1102.39;1.04;0.00;32.52;car;;1;13.00
364.00;972103805_0;116.86;9.67;117.00;0.41;803785575#0_0;5.10;0.00;tripinfo_wu_od_to_ko.3;247.00;wu_od_to_ko.3;0;2307.67;0.97;0.00;21.41;car;;0;0.00
364.00;45494495_0;58.90;10.13;196.00;6.80;23687583_0;5.10;0.00;tripinfo_wu_as_to_os.4;168.00;wu_as_to_os.4;0;1689.77;0.99;0.00;13.46;car;;0;0.00
365.00;230845886_0;633.12;9.55;224.00;0.68;23687583_0;5.10;0.00;tripinfo_wu_as_to_ba.4;141.00;wu_as_to_ba.4;0;1356.50;0.96;0.00;12.41;car;;0;0.00
366.00;972103805_0;116.86;12.01;213.00;1.95;-23142338#2_0;5.10;0.00;tripinfo_wu_ns_to_ko.7;153.00;wu_ns_to_ko.7;0;1398.55;1.13;0.00;40.61;car;;1;9.00
367.00;23156030#6_0;109.07;10.63;151.00;0.33;-230845886_0;5.10;0.00;tripinfo_wu_ba_to_od.3;216.00;wu_ba_to_od.3;0;2315.50;1.05;0.00;15.88;car;;0;0.00
367.00;23527526_0;253.75;8.95;276.00;0.39;23687583_0;5.10;0.00;tripinfo_wu_as_to_gj.3;91.00;wu_as_to_gj.3;0;649.06;0.81;0.00;17.63;car;;1;6.00
369.00;972103805_0;116.86;10.89;227.00;0.33;-23142338#2_0;5.10;0.00;tripinfo_wu_ns_to_ko.8;142.00;wu_ns_to_ko.8;0;1398.55;1.04;0.00;20.62;car;;1;2.00
370.00;28706217_0;94.10;8.66;319.00;0.01;-45494495_0;5.10;0.00;tripinfo_wu_os_to_sl.1;51.00;wu_os_to_sl.1;0;484.95;1.12;0.00;7.32;car;;0;0.00
371.00;972103805_0;116.86;11.80;129.00;0.46;803785575#0_0;5.10;0.00;tripinfo_wu_od_to_ko.4;242.00;wu_od_to_ko.4;0;2307.67;1.11;0.00;43.00;car;;1;6.00
371.00;23156390_0;1121.44;12.08;143.00;0.61;-45494495_0;5.10;0.00;tripinfo_wu_os_to_br.1;228.00;wu_os_to_br.1;0;2513.69;1.14;0.00;27.51;car;;1;1.00
373.00;45494495_0;58.90;10.55;199.00;0.69;-230845886_0;5.10;0.00;tripinfo_wu_ba_to_os.2;174.00;wu_ba_to_os.2;0;1647.96;0.96;0.00;17.84;car;;0;0.00
376.00;972103805_0;116.86;8.81;248.00;3.46;23687583_0;5.10;0.00;tripinfo_wu_as_to_ko.8;128.00;wu_as_to_ko.8;0;1102.39;0.90;0.00;18.15;car;;1;4.00
378.00;972103805_0;116.86;11.25;159.00;0.31;-45494495_0;5.10;0.00;tripinfo_wu_os_to_ko.1;219.00;wu_os_to_ko.1;0;2045.29;1.06;0.00;33.99;car;;1;2.00
384.00;23527526_0;253.75;10.45;53.00;2.40;-23142338#2_0;5.10;0.00;tripinfo_wu_ns_to_gj.1;331.00;wu_ns_to_gj.1;0;2084.96;0.94;0.00;130.42;car;;1;108.00
384.00;23156030#6_0;109.07;10.87;298.00;0.51;-45494495_0;5.10;0.00;tripinfo_wu_os_to_od.2;86.00;wu_os_to_od.2;0;865.51;0.98;0.00;6.66;car;;0;0.00
385.00;972103805_0;116.86;10.43;157.00;1.41;-230845886_0;5.10;0.00;tripinfo_wu_ba_to_ko.2;228.00;wu_ba_to_ko.2;0;2114.29;1.01;0.00;36.53;car;;2;6.00
389.00;23156305_0;1264.14;8.89;214.00;5.96;23687583_0;5.10;0.00;tripinfo_wu_as_to_gg.1;175.00;wu_as_to_gg.1;0;1600.87;0.90;0.00;14.41;car;;0;0.00
391.00;23156305_0;1264.14;11.12;102.00;0.57;-230845886_0;5.10;0.00;tripinfo_wu_ba_to_gg.1;289.00;wu_ba_to_gg.1;0;2718.65;1.01;0.00;44.79;car;;0;0.00
393.00;23142338#2_0;290.21;10.89;156.00;0.35;803785575#0_0;5.10;0.00;tripinfo_wu_od_to_ns.3;237.00;wu_od_to_ns.3;0;1928.29;1.05;0.00;59.65;car;;1;6.00
395.00;23156305_0;1264.14;10.28;50.00;0.87;-23142338#2_0;5.10;0.00;tripinfo_wu_ns_to_gg.1;345.00;wu_ns_to_gg.1;0;3297.24;1.01;0.00;47.88;car;;1;17.00
399.00;23527526_0;253.75;7.35;169.00;0.62;-230845886_0;5.10;0.00;tripinfo_wu_ba_to_gj.2;230.00;wu_ba_to_gj.2;0;1755.68;0.75;0.00;19.17;car;;0;0.00
401.00;23527526_0;253.75;11.31;183.00;3.01;-230845886_0;5.10;0.00;tripinfo_wu_ba_to_gj.3;218.00;wu_ba_to_gj.3;0;1755.68;1.07;0.00;68.75;car;;0;0.00
401.00;45494495_0;58.90;10.29;227.00;2.98;23687583_0;5.10;0.00;tripinfo_wu_as_to_os.5;174.00;wu_as_to_os.5;0;1689.77;0.96;0.00;14.01;car;;0;0.00
402.00;45494495_0;58.90;10.97;245.00;0.84;23687583_0;5.10;0.00;tripinfo_wu_as_to_os.6;157.00;wu_as_to_os.6;0;1689.77;1.08;0.00;15.92;car;;0;0.00
403.00;23527526_0;253.75;10.35;211.00;0.24;-230845886_0;5.10;0.00;tripinfo_wu_ba_to_gj.4;192.00;wu_ba_to_gj.4;0;1755.68;0.99;0.00;30.84;car;;0;0.00
404.00;45494495_0;58.90;11.55;311.00;5.21;803785575#0_0;5.10;0.00;tripinfo_wu_od_to_os.6;93.00;wu_od_to_os.6;0;969.96;1.04;0.00;8.89;car;;0;0.00
405.00;972103805_0;116.86;10.95;281.00;0.47;23687583_0;5.10;0.00;tripinfo_wu_as_to_ko.9;124.00;wu_as_to_ko.9;0;1102.39;1.02;0.00;26.47;car;;1;4.00
405.00;23527526_0;253.75;10.82;328.00;0.14;23687583_0;5.10;0.00;tripinfo_wu_as_to_gj.4;77.00;wu_as_to_gj.4;0;649.06;0.99;0.00;16.41;car;;1;2.00
410.00;972103805_0;116.86;9.52;133.00;0.26;803785575#0_0;5.10;0.00;tripinfo_wu_od_to_ko.5;277.00;wu_od_to_ko.5;0;2307.67;0.90;0.00;33.86;car;;2;5.00
410.00;230845886_0;633.12;9.73;143.00;0.05;803785575#0_0;5.10;0.00;tripinfo_wu_od_to_ba.3;267.00;wu_od_to_ba.3;0;2382.14;0.93;0.00;34.25;car;;1;5.00
411.00;41899283#1_0;148.70;8.60;241.00;0.24;-230845886_0;5.10;0.00;tripinfo_wu_ba_to_as.3;170.00;wu_ba_to_as.3;0;1430.78;0.84;0.00;14.62;car;;0;0.00
412.00;972103805_0;116.86;9.88;139.00;0.91;803785575#0_0;5.10;0.00;tripinfo_wu_od_to_ko.6;273.00;wu_od_to_ko.6;0;2307.67;0.92;0.00;34.08;car;;1;2.00
413.00;41899283#1_0;148.70;10.15;217.00;0.89;-45494495_0;5.10;0.00;tripinfo_wu_os_to_as.2;196.00;wu_os_to_as.2;0;1746.47;1.00;0.00;36.91;car;;1;4.00
415.00;28716808#1_0;754.74;10.71;293.00;0.68;23687583_0;5.10;0.00;tripinfo_wu_as_to_kl.2;122.00;wu_as_to_kl.2;0;1207.92;1.00;0.00;11.75;car;;0;0.00
424.00;972103805_0;116.86;10.96;203.00;0.05;-230845886_0;5.10;0.00;tripinfo_wu_ba_to_ko.3;221.00;wu_ba_to_ko.3;0;2114.29;1.03;0.00;33.58;car;;0;0.00
430.00;230845886_0;633.12;9.17;170.00;0.53;803785575#0_0;5.10;0.00;tripinfo_wu_od_to_ba.4;260.00;wu_od_to_ba.4;0;2382.14;0.93;0.00;29.60;car;;2;4.00
430.00;972103805_0;116.86;10.31;290.00;0.83;23687583_0;5.10;0.00;tripinfo_wu_as_to_ko.10;140.00;wu_as_to_ko.10;0;1102.39;0.96;0.00;36.17;car;;1;16.00
431.00;28706217_0;94.10;8.37;208.00;1.33;23687583_0;5.10;0.00;tripinfo_wu_as_to_sl.3;223.00;wu_as_to_sl.3;0;1976.75;1.09;0.00;53.79;car;;1;24.00
431.00;23527526_0;253.75;11.12;244.00;2.18;-230845886_0;5.10;0.00;tripinfo_wu_ba_to_gj.5;187.00;wu_ba_to_gj.5;0;1755.68;1.00;0.00;28.59;car;;0;0.00
432.00;23156390_0;1121.44;9.86;166.00;2.98;-45494495_0;5.10;0.00;tripinfo_wu_os_to_br.2;266.00;wu_os_to_br.2;0;2513.69;0.94;0.00;22.06;car;;0;0.00
432.00;230845886_0;633.12;11.67;208.00;0.28;803785575#0_0;5.10;0.00;tripinfo_wu_od_to_ba.5;224.00;wu_od_to_ba.5;0;2382.14;1.06;0.00;20.20;car;;0;0.00
434.00;972103805_0;116.86;9.84;208.00;0.42;-230845886_0;5.10;0.00;tripinfo_wu_ba_to_ko.4;226.00;wu_ba_to_ko.4;0;2114.29;0.97;0.00;27.21;car;;0;0.00
434.00;230845886_0;633.12;11.77;214.00;1.43;803785575#0_0;5.10;0.00;tripinfo_wu_od_to_ba.6;220.00;wu_od_to_ba.6;0;2382.14;1.09;0.00;21.36;car;;0;0.00
434.00;23156390_0;1121.44;10.49;258.00;0.27;23687583_0;5.10;0.00;tripinfo_wu_as_to_br.0;176.00;wu_as_to_br.0;0;1694.48;0.99;0.00;21.31;car;;0;0.00
435.00;41899283#1_0;148.70;8.61;255.00;0.91;-230845886_0;5.10;0.00;tripinfo_wu_ba_to_as.4;180.00;wu_ba_to_as.4;0;1430.78;0.79;0.00;16.56;car;;0;0.00
435.00;972103805_0;116.86;11.05;290.00;0.55;-23142338#2_0;5.10;0.00;tripinfo_wu_ns_to_ko.9;145.00;wu_ns_to_ko.9;0;1398.55;1.04;0.00;24.24;car;;1;7.00
