tripinfo_arrival;tripinfo_arrivalLane;tripinfo_arrivalPos;tripinfo_arrivalSpeed;tripinfo_depart;tripinfo_departDelay;tripinfo_departLane;tripinfo_departPos;tripinfo_departSpeed;tripinfo_devices;tripinfo_duration;tripinfo_id;tripinfo_rerouteNo;tripinfo_routeLength;tripinfo_speedFactor;tripinfo_stopTime;tripinfo_timeLoss;tripinfo_vType;tripinfo_vaporized;tripinfo_waitingCount;tripinfo_waitingTime
270.00;41899283#1_0;148.70;9.16;116.00;0.33;-230845886_0;5.10;0.00;tripinfo_wu_ba_to_as.1;154.00;wu_ba_to_as.1;0;1430.78;0.92;0.00;13.16;car;;0;0.00
271.00;23527526_0;253.75;10.21;199.00;9.66;23687583_0;5.10;0.00;tripinfo_wu_as_to_gj.0;72.00;wu_as_to_gj.0;0;649.06;0.93;0.00;8.79;car;;0;0.00
273.00;23156390_0;1121.44;10.91;28.00;2.33;-45494495_0;5.10;0.00;tripinfo_wu_os_to_br.0;245.00;wu_os_to_br.0;0;2513.69;1.03;0.00;23.04;car;;0;0.00
273.00;23527526_0;253.75;10.16;202.00;10.76;23687583_0;5.10;0.00;tripinfo_wu_as_to_gj.1;71.00;wu_as_to_gj.1;0;649.06;0.99;0.00;11.26;car;;0;0.00
276.00;230845886_0;633.12;9.01;1.00;0.21;803785575#0_0;5.10;0.00;tripinfo_wu_od_to_ba.0;275.00;wu_od_to_ba.0;0;2382.14;0.88;0.00;31.32;car;;1;6.00
278.00;230845886_0;633.12;10.11;14.00;0.44;803785575#0_0;5.10;0.00;tripinfo_wu_od_to_ba.1;264.00;wu_od_to_ba.1;0;2382.14;0.98;0.00;43.63;car;;1;6.00
280.00;230845886_0;633.12;11.35;43.00;2.76;803785575#0_0;5.10;0.00;tripinfo_wu_od_to_ba.2;237.00;wu_od_to_ba.2;0;2382.14;1.08;0.00;37.23;car;;1;4.00
281.00;23142338#2_0;290.21;11.10;64.00;0.42;803785575#0_0;5.10;0.00;tripinfo_wu_od_to_ns.1;217.00;wu_od_to_ns.1;0;1928.29;1.04;0.00;38.05;car;;1;17.00
282.00;23156305_0;1264.14;9.62;111.00;0.90;23687583_0;5.10;0.00;tripinfo_wu_as_to_gg.0;171.00;wu_as_to_gg.0;0;1600.87;0.92;0.00;14.08;car;;0;0.00
283.00;28706217_0;94.10;8.00;202.00;0.33;803785575#0_0;5.10;0.00;tripinfo_wu_od_to_sl.0;81.00;wu_od_to_sl.0;0;747.33;1.00;0.00;8.01;car;;0;0.00
286.00;972103805_0;116.86;10.88;40.00;0.97;803785575#0_0;5.10;0.00;tripinfo_wu_od_to_ko.1;246.00;wu_od_to_ko.1;0;2307.67;1.03;0.00;32.74;car;;1;10.00
288.00;45494495_0;58.90;9.74;190.00;1.87;803785575#0_0;5.10;0.00;tripinfo_wu_od_to_os.5;98.00;wu_od_to_os.5;0;969.96;0.99;0.00;8.87;car;;0;0.00
290.00;972103805_0;116.86;11.47;146.00;0.60;-23142338#2_0;5.10;0.00;tripinfo_wu_ns_to_ko.3;144.00;wu_ns_to_ko.3;0;1398.55;1.14;0.00;33.20;car;;1;17.00
296.00;23527526_0;253.75;9.50;53.00;2.40;-23142338#2_0;5.10;0.00;tripinfo_wu_ns_to_gj.1;243.00;wu_ns_to_gj.1;0;2084.96;0.93;0.00;41.04;car;;2;17.00
307.00;972103805_0;116.86;9.07;171.00;0.44;23687583_0;5.10;0.00;tripinfo_wu_as_to_ko.2;136.00;wu_as_to_ko.2;0;1102.39;0.89;0.00;24.50;car;;1;9.00
308.00;23527526_0;253.75;10.52;23.00;0.29;803785575#0_0;5.10;0.00;tripinfo_wu_od_to_gj.0;285.00;wu_od_to_gj.0;0;2706.99;1.06;0.00;53.82;car;;2;9.00
309.00;28716808#1_0;754.74;10.09;182.00;0.40;23687583_0;5.10;0.00;tripinfo_wu_as_to_kl.1;127.00;wu_as_to_kl.1;0;1207.92;0.97;0.00;13.96;car;;0;0.00
310.00;28706217_0;94.10;7.01;40.00;2.88;-230845886_0;5.10;0.00;tripinfo_wu_ba_to_sl.0;270.00;wu_ba_to_sl.0;0;1934.94;0.86;0.00;61.46;car;;3;31.00
311.00;972103805_0;116.86;8.19;174.00;2.82;23687583_0;5.10;0.00;tripinfo_wu_as_to_ko.3;137.00;wu_as_to_ko.3;0;1102.39;0.84;0.00;17.49;car;;1;2.00
312.00;28716808#1_0;754.74;10.97;17.00;0.28;803785575#0_0;5.10;0.00;tripinfo_wu_od_to_kl.1;295.00;wu_od_to_kl.1;0;2678.40;1.10;0.00;73.89;car;;3;19.00
313.00;972103805_0;116.86;10.41;189.00;0.82;23687583_0;5.10;0.00;tripinfo_wu_as_to_ko.4;124.00;wu_as_to_ko.4;0;1102.39;1.01;0.00;24.95;car;;1;1.00
316.00;41899283#1_0;148.70;10.91;173.00;2.95;-230845886_0;5.10;0.00;tripinfo_wu_ba_to_as.2;143.00;wu_ba_to_as.2;0;1430.78;1.06;0.00;20.75;car;;1;4.00
318.00;28706217_0;94.10;6.37;53.00;0.53;23687583_0;5.10;0.00;tripinfo_wu_as_to_sl.0;265.00;wu_as_to_sl.0;0;1976.75;0.87;0.00;53.16;car;;4;23.00
320.00;45494495_0;58.90;10.00;141.00;1.82;-230845886_0;5.10;0.00;tripinfo_wu_ba_to_os.1;179.00;wu_ba_to_os.1;0;1647.96;0.98;0.00;26.92;car;;0;0.00
323.00;230845886_0;633.12;7.75;152.00;1.60;23687583_0;5.10;0.00;tripinfo_wu_as_to_ba.3;171.00;wu_as_to_ba.3;0;1356.50;0.78;0.00;14.93;car;;0;0.00
325.00;41899283#1_0;148.70;10.67;82.00;0.37;803785575#0_0;5.10;0.00;tripinfo_wu_od_to_as.0;243.00;wu_od_to_as.0;0;2382.09;1.03;0.00;34.27;car;;1;12.00
326.00;23142338#2_0;290.21;10.77;108.00;0.47;23687583_0;5.10;0.00;tripinfo_wu_as_to_ns.2;218.00;wu_as_to_ns.2;0;1995.73;0.98;0.00;31.70;car;;1;12.00
332.00;28706217_0;94.10;8.23;99.00;0.74;-230845886_0;5.10;0.00;tripinfo_wu_ba_to_sl.1;233.00;wu_ba_to_sl.1;0;1934.94;1.03;0.00;57.92;car;;3;28.00
334.00;23527526_0;253.75;9.79;266.00;0.72;23687583_0;5.10;0.00;tripinfo_wu_as_to_gj.2;68.00;wu_as_to_gj.2;0;649.06;0.97;0.00;7.27;car;;0;0.00
336.00;972103805_0;116.86;9.57;205.00;4.02;23687583_0;5.10;0.00;tripinfo_wu_as_to_ko.5;131.00;wu_as_to_ko.5;0;1102.39;0.93;0.00;24.64;car;;1;11.00
336.00;23527526_0;253.75;12.66;276.00;0.39;23687583_0;5.10;0.00;tripinfo_wu_as_to_gj.3;60.00;wu_as_to_gj.3;0;649.06;1.18;0.00;9.71;car;;0;0.00
337.00;230845886_0;633.12;9.47;152.00;0.82;-45494495_0;5.10;0.00;tripinfo_wu_os_to_ba.0;185.00;wu_os_to_ba.0;0;1746.52;0.95;0.00;18.12;car;;0;0.00
343.00;23142338#2_0;290.21;11.16;122.00;0.22;803785575#0_0;5.10;0.00;tripinfo_wu_od_to_ns.2;221.00;wu_od_to_ns.2;0;1928.29;1.03;0.00;41.31;car;;1;1.00
343.00;972103805_0;116.86;9.88;197.00;0.12;-23142338#2_0;5.10;0.00;tripinfo_wu_ns_to_ko.4;146.00;wu_ns_to_ko.4;0;1398.55;0.96;0.00;14.50;car;;0;0.00
345.00;23156030#6_0;109.07;8.94;56.00;2.77;23687583_0;5.10;0.00;tripinfo_wu_as_to_od.0;289.00;wu_as_to_od.0;0;2357.31;0.83;0.00;33.12;car;;2;8.00
346.00;45494495_0;58.90;11.84;191.00;2.79;23687583_0;5.10;0.00;tripinfo_wu_as_to_os.3;155.00;wu_as_to_os.3;0;1689.77;1.09;0.00;14.57;car;;0;0.00
348.00;23156305_0;1264.14;9.73;43.00;3.70;-230845886_0;5.10;0.00;tripinfo_wu_ba_to_gg.0;305.00;wu_ba_to_gg.0;0;2718.65;0.89;0.00;26.14;car;;0;0.00
348.00;972103805_0;116.86;10.72;108.00;0.21;803785575#0_0;5.10;0.00;tripinfo_wu_od_to_ko.2;240.00;wu_od_to_ko.2;0;2307.67;1.02;0.00;23.70;car;;1;1.00
350.00;23156305_0;1264.14;11.33;2.00;0.85;-23142338#2_0;5.10;0.00;tripinfo_wu_ns_to_gg.0;348.00;wu_ns_to_gg.0;0;3297.24;1.08;0.00;69.59;car;;1;13.00
352.00;23156305_0;1264.14;12.99;50.00;0.87;-23142338#2_0;5.10;0.00;tripinfo_wu_ns_to_gg.1;302.00;wu_ns_to_gg.1;0;3297.24;1.22;0.00;55.15;car;;1;4.00
352.00;23527526_0;253.75;9.63;154.00;0.81;-230845886_0;5.10;0.00;tripinfo_wu_ba_to_gj.1;198.00;wu_ba_to_gj.1;0;1755.68;0.93;0.00;27.16;car;;1;6.00
353.00;23527526_0;253.75;11.27;169.00;0.62;-230845886_0;5.10;0.00;tripinfo_wu_ba_to_gj.2;184.00;wu_ba_to_gj.2;0;1755.68;1.10;0.00;39.68;car;;1;5.00
355.00;23527526_0;253.75;10.65;183.00;3.01;-230845886_0;5.10;0.00;tripinfo_wu_ba_to_gj.3;172.00;wu_ba_to_gj.3;0;1755.68;1.07;0.00;23.65;car;;0;0.00
356.00;972103805_0;116.86;10.44;126.00;0.54;-45494495_0;5.10;0.00;tripinfo_wu_os_to_ko.0;230.00;wu_os_to_ko.0;0;2045.29;0.98;0.00;29.92;car;;1;7.00
359.00;45494495_0;58.90;11.01;196.00;6.80;23687583_0;5.10;0.00;tripinfo_wu_as_to_os.4;163.00;wu_as_to_os.4;0;1689.77;1.02;0.00;12.89;car;;0;0.00
363.00;23156030#6_0;109.07;10.84;119.00;2.43;-230845886_0;5.10;0.00;tripinfo_wu_ba_to_od.1;244.00;wu_ba_to_od.1;0;2315.50;0.98;0.00;31.85;car;;1;6.00
366.00;972103805_0;116.86;9.84;230.00;5.93;23687583_0;5.10;0.00;tripinfo_wu_as_to_ko.6;136.00;wu_as_to_ko.6;0;1102.39;0.96;0.00;32.10;car;;1;12.00
368.00;972103805_0;116.86;13.00;233.00;1.99;23687583_0;5.10;0.00;tripinfo_wu_as_to_ko.7;135.00;wu_as_to_ko.7;0;1102.39;1.24;0.00;54.24;car;;1;11.00
369.00;972103805_0;116.86;12.04;248.00;3.46;23687583_0;5.10;0.00;tripinfo_wu_as_to_ko.8;121.00;wu_as_to_ko.8;0;1102.39;1.09;0.00;29.69;car;;0;0.00
370.00;230845886_0;633.12;9.40;224.00;0.68;23687583_0;5.10;0.00;tripinfo_wu_as_to_ba.4;146.00;wu_as_to_ba.4;0;1356.50;0.95;0.00;16.29;car;;0;0.00
371.00;23156305_0;1264.14;11.04;102.00;0.57;-230845886_0;5.10;0.00;tripinfo_wu_ba_to_gg.1;269.00;wu_ba_to_gg.1;0;2718.65;1.07;0.00;37.75;car;;2;3.00
373.00;972103805_0;116.86;9.69;107.00;0.17;-230845886_0;5.10;0.00;tripinfo_wu_ba_to_ko.1;266.00;wu_ba_to_ko.1;0;2114.29;0.89;0.00;51.24;car;;2;22.00
374.00;23156390_0;1121.44;9.72;20.00;1.32;803785575#0_0;5.10;0.00;tripinfo_wu_od_to_br.0;354.00;wu_od_to_br.0;0;3149.31;0.95;0.00;51.76;car;;3;12.00
375.00;972103805_0;116.86;9.28;201.00;0.12;-23142338#2_0;5.10;0.00;tripinfo_wu_ns_to_ko.5;174.00;wu_ns_to_ko.5;0;1398.55;0.93;0.00;38.97;car;;2;17.00
377.00;23156305_0;1264.14;10.72;214.00;5.96;23687583_0;5.10;0.00;tripinfo_wu_as_to_gg.1;163.00;wu_as_to_gg.1;0;1600.87;1.04;0.00;23.39;car;;0;0.00
377.00;972103805_0;116.86;11.01;210.00;0.23;-23142338#2_0;5.10;0.00;tripinfo_wu_ns_to_ko.6;167.00;wu_ns_to_ko.6;0;1398.55;1.05;0.00;47.22;car;;3;9.00
390.00;972103805_0;116.86;9.37;117.00;0.41;803785575#0_0;5.10;0.00;tripinfo_wu_od_to_ko.3;273.00;wu_od_to_ko.3;0;2307.67;0.90;0.00;30.74;car;;1;2.00
392.00;45494495_0;58.90;8.18;199.00;0.69;-230845886_0;5.10;0.00;tripinfo_wu_ba_to_os.2;193.00;wu_ba_to_os.2;0;1647.96;0.84;0.00;16.80;car;;0;0.00
392.00;23527526_0;253.75;11.44;328.00;0.14;23687583_0;5.10;0.00;tripinfo_wu_as_to_gj.4;64.00;wu_as_to_gj.4;0;649.06;1.09;0.00;8.74;car;;0;0.00
394.00;972103805_0;116.86;10.76;157.00;1.41;-230845886_0;5.10;0.00;tripinfo_wu_ba_to_ko.2;237.00;wu_ba_to_ko.2;0;2114.29;1.08;0.00;59.24;car;;2;16.00
394.00;23142338#2_0;290.21;13.65;156.00;0.35;803785575#0_0;5.10;0.00;tripinfo_wu_od_to_ns.3;238.00;wu_od_to_ns.3;0;1928.29;1.29;0.00;89.51;car;;2;35.00
396.00;23156030#6_0;109.07;9.73;298.00;0.51;-45494495_0;5.10;0.00;tripinfo_wu_os_to_od.2;98.00;wu_os_to_od.2;0;865.51;0.95;0.00;15.21;car;;1;2.00
398.00;28706217_0;94.10;7.56;150.00;0.37;23687583_0;5.10;0.00;tripinfo_wu_as_to_sl.1;248.00;wu_as_to_sl.1;0;1976.75;0.92;0.00;48.49;car;;2;17.00
398.00;45494495_0;58.90;12.01;311.00;5.21;803785575#0_0;5.10;0.00;tripinfo_wu_od_to_os.6;87.00;wu_od_to_os.6;0;969.96;1.11;0.00;8.16;car;;0;0.00
402.00;972103805_0;116.86;10.83;159.00;0.31;-45494495_0;5.10;0.00;tripinfo_wu_os_to_ko.1;243.00;wu_os_to_ko.1;0;2045.29;1.06;0.00;57.51;car;;1;8.00
402.00;41899283#1_0;148.70;9.82;241.00;0.24;-230845886_0;5.10;0.00;tripinfo_wu_ba_to_as.3;161.00;wu_ba_to_as.3;0;1430.78;0.95;0.00;25.51;car;;2;2.00
403.00;23156030#6_0;109.07;8.50;137.00;0.34;-230845886_0;5.10;0.00;tripinfo_wu_ba_to_od.2;266.00;wu_ba_to_od.2;0;2315.50;0.88;0.00;27.09;car;;1;1.00
405.00;23142338#2_0;290.21;10.68;163.00;0.94;-45494495_0;5.10;0.00;tripinfo_wu_os_to_ns.1;242.00;wu_os_to_ns.1;0;1665.91;1.04;0.00;85.05;car;;3;45.00
405.00;23527526_0;253.75;9.96;211.00;0.24;-230845886_0;5.10;0.00;tripinfo_wu_ba_to_gj.4;194.00;wu_ba_to_gj.4;0;1755.68;0.99;0.00;32.85;car;;1;3.00
405.00;41899283#1_0;148.70;10.29;255.00;0.91;-230845886_0;5.10;0.00;tripinfo_wu_ba_to_as.4;150.00;wu_ba_to_as.4;0;1430.78;0.97;0.00;16.19;car;;0;0.00
406.00;230845886_0;633.12;10.34;143.00;0.05;803785575#0_0;5.10;0.00;tripinfo_wu_od_to_ba.3;263.00;wu_od_to_ba.3;0;2382.14;0.94;0.00;34.22;car;;1;11.00
406.00;972103805_0;116.86;10.07;213.00;1.95;-23142338#2_0;5.10;0.00;tripinfo_wu_ns_to_ko.7;193.00;wu_ns_to_ko.7;0;1398.55;1.01;0.00;67.56;car;;3;31.00
408.00;230845886_0;633.12;11.70;170.00;0.53;803785575#0_0;5.10;0.00;tripinfo_wu_od_to_ba.4;238.00;wu_od_to_ba.4;0;2382.14;1.13;0.00;46.58;car;;0;0.00
408.00;972103805_0;116.86;11.55;227.00;0.33;-23142338#2_0;5.10;0.00;tripinfo_wu_ns_to_ko.8;181.00;wu_ns_to_ko.8;0;1398.55;1.12;0.00;67.51;car;;3;27.00
414.00;23156305_0;1264.14;10.09;49.00;1.99;803785575#0_0;5.10;0.00;tripinfo_wu_od_to_gg.0;365.00;wu_od_to_gg.0;0;3669.96;0.99;0.00;28.16;car;;0;0.00
414.00;23156390_0;1121.44;10.68;143.00;0.61;-45494495_0;5.10;0.00;tripinfo_wu_os_to_br.1;271.00;wu_os_to_br.1;0;2513.69;1.01;0.00;44.58;car;;2;16.00
417.00;41899283#1_0;148.70;8.75;217.00;0.89;-45494495_0;5.10;0.00;tripinfo_wu_os_to_as.2;200.00;wu_os_to_as.2;0;1746.47;0.88;0.00;19.49;car;;0;0.00
419.00;23527526_0;253.75;13.64;244.00;2.18;-230845886_0;5.10;0.00;tripinfo_wu_ba_to_gj.5;175.00;wu_ba_to_gj.5;0;1755.68;1.24;0.00;46.31;car;;1;5.00
424.00;28716808#1_0;754.74;11.14;293.00;0.68;23687583_0;5.10;0.00;tripinfo_wu_as_to_kl.2;131.00;wu_as_to_kl.2;0;1207.92;1.03;0.00;24.49;car;;2;8.00
425.00;45494495_0;58.90;8.73;227.00;2.98;23687583_0;5.10;0.00;tripinfo_wu_as_to_os.5;198.00;wu_as_to_os.5;0;1689.77;0.90;0.00;27.66;car;;0;0.00
426.00;972103805_0;116.86;9.88;281.00;0.47;23687583_0;5.10;0.00;tripinfo_wu_as_to_ko.9;145.00;wu_as_to_ko.9;0;1102.39;0.97;0.00;41.77;car;;2;23.00
427.00;45494495_0;58.90;11.74;245.00;0.84;23687583_0;5.10;0.00;tripinfo_wu_as_to_os.6;182.00;wu_as_to_os.6;0;1689.77;1.16;0.00;49.73;car;;1;2.00
428.00;28706217_0;94.10;7.09;157.00;0.67;23687583_0;5.10;0.00;tripinfo_wu_as_to_sl.2;271.00;wu_as_to_sl.2;0;1976.75;0.90;0.00;68.29;car;;2;39.00
428.00;972103805_0;116.86;11.28;290.00;0.83;23687583_0;5.10;0.00;tripinfo_wu_as_to_ko.10;138.00;wu_as_to_ko.10;0;1102.39;1.05;0.00;42.53;car;;2;14.00
430.00;23156030#6_0;109.07;9.41;151.00;0.33;-230845886_0;5.10;0.00;tripinfo_wu_ba_to_od.3;279.00;wu_ba_to_od.3;0;2315.50;0.88;0.00;41.77;car;;1;20.00
430.00;41899283#1_0;148.70;11.14;176.00;4.19;803785575#0_0;5.10;0.00;tripinfo_wu_od_to_as.1;254.00;wu_od_to_as.1;0;2382.09;1.03;0.00;45.35;car;;1;8.00
430.00;972103805_0;116.86;11.83;318.00;0.22;23687583_0;5.10;0.00;tripinfo_wu_as_to_ko.11;112.00;wu_as_to_ko.11;0;1102.39;1.14;0.00;24.04;car;;1;6.00
430.00;28706217_0;94.10;8.51;320.00;1.01;-45494495_0;5.10;0.00;tripinfo_wu_os_to_sl.1;110.00;wu_os_to_sl.1;0;484.95;1.02;0.00;62.05;car;;3;37.00
435.00;23142338#2_0;290.21;10.45;180.00;0.88;-230845886_0;5.10;0.00;tripinfo_wu_ba_to_ns.0;255.00;wu_ba_to_ns.0;0;2346.36;1.03;0.00;48.23;car;;1;19.00
436.00;972103805_0;116.86;9.59;129.00;0.46;803785575#0_0;5.10;0.00;tripinfo_wu_od_to_ko.4;307.00;wu_od_to_ko.4;0;2307.67;0.88;0.00;58.76;car;;2;26.00
438.00;972103805_0;116.86;9.93;133.00;0.26;803785575#0_0;5.10;0.00;tripinfo_wu_od_to_ko.5;305.00;wu_od_to_ko.5;0;2307.67;0.93;0.00;68.73;car;;2;23.00
439.00;972103805_0;116.86;11.61;139.00;0.91;803785575#0_0;5.10;0.00;tripinfo_wu_od_to_ko.6;300.00;wu_od_to_ko.6;0;2307.67;1.17;0.00;112.75;car;;2;21.00
439.00;23156390_0;1121.44;9.31;258.00;0.27;23687583_0;5.10;0.00;tripinfo_wu_as_to_br.0;181.00;wu_as_to_br.0;0;1694.48;0.92;0.00;14.59;car;;0;0.00
441.00;23156390_0;1121.44;9.52;166.00;2.98;-45494495_0;5.10;0.00;tripinfo_wu_os_to_br.2;275.00;wu_os_to_br.2;0;2513.69;0.93;0.00;27.63;car;;1;3.00
441.00;972103805_0;116.86;12.07;290.00;0.55;-23142338#2_0;5.10;0.00;tripinfo_wu_ns_to_ko.9;151.00;wu_ns_to_ko.9;0;1398.55;1.11;0.00;36.75;car;;1;5.00
