tripinfo_arrival;tripinfo_arrivalLane;tripinfo_arrivalPos;tripinfo_arrivalSpeed;tripinfo_depart;tripinfo_departDelay;tripinfo_departLane;tripinfo_departPos;tripinfo_departSpeed;tripinfo_devices;tripinfo_duration;tripinfo_id;tripinfo_rerouteNo;tripinfo_routeLength;tripinfo_speedFactor;tripinfo_stopTime;tripinfo_timeLoss;tripinfo_vType;tripinfo_vaporized;tripinfo_waitingCount;tripinfo_waitingTime
203.00;45494495_0;58.90;10.75;41.00;1.57;23687583_0;5.10;0.00;tripinfo_wu_as_to_os.1;162.00;wu_as_to_os.1;0;1689.77;1.02;0.00;12.95;car;;0;0.00
212.00;23142338#2_0;290.21;10.55;7.00;0.86;23687583_0;5.10;0.00;tripinfo_wu_as_to_ns.0;205.00;wu_as_to_ns.0;0;1995.73;0.97;0.00;18.19;car;;0;0.00
212.00;230845886_0;633.12;9.98;80.00;0.16;23687583_0;5.10;0.00;tripinfo_wu_as_to_ba.2;132.00;wu_as_to_ba.2;0;1356.50;1.00;0.00;9.66;car;;0;0.00
217.00;23142338#2_0;290.21;11.32;28.00;0.52;803785575#0_0;5.10;0.00;tripinfo_wu_od_to_ns.0;189.00;wu_od_to_ns.0;0;1928.29;1.11;0.00;22.00;car;;0;0.00
218.00;230845886_0;633.12;11.64;1.00;0.21;803785575#0_0;5.10;0.00;tripinfo_wu_od_to_ba.0;217.00;wu_od_to_ba.0;0;2382.14;1.07;0.00;16.72;car;;0;0.00
220.00;23527526_0;253.75;11.40;5.00;2.64;-23142338#2_0;5.10;0.00;tripinfo_wu_ns_to_gj.0;215.00;wu_ns_to_gj.0;0;2084.96;1.13;0.00;47.85;car;;2;18.00
220.00;230845886_0;633.12;13.43;14.00;0.44;803785575#0_0;5.10;0.00;tripinfo_wu_od_to_ba.1;206.00;wu_od_to_ba.1;0;2382.14;1.21;0.00;27.90;car;;0;0.00
223.00;972103805_0;116.86;11.09;66.00;0.28;-23142338#2_0;5.10;0.00;tripinfo_wu_ns_to_ko.1;157.00;wu_ns_to_ko.1;0;1398.55;1.09;0.00;40.41;car;;2;12.00
225.00;972103805_0;116.86;12.07;4.00;2.17;803785575#0_0;5.10;0.00;tripinfo_wu_od_to_ko.0;221.00;wu_od_to_ko.0;0;2307.67;1.18;0.00;35.39;car;;2;9.00
225.00;45494495_0;58.90;8.89;111.00;2.48;803785575#0_0;5.10;0.00;tripinfo_wu_od_to_os.4;114.00;wu_od_to_os.4;0;969.96;0.85;0.00;10.48;car;;0;0.00
230.00;23142338#2_0;290.21;11.25;38.00;0.89;23687583_0;5.10;0.00;tripinfo_wu_as_to_ns.1;192.00;wu_as_to_ns.1;0;1995.73;1.09;0.00;25.22;car;;0;0.00
235.00;972103805_0;116.86;11.42;95.00;0.16;-23142338#2_0;5.10;0.00;tripinfo_wu_ns_to_ko.2;140.00;wu_ns_to_ko.2;0;1398.55;1.07;0.00;22.47;car;;1;7.00
244.00;972103805_0;116.86;9.60;131.00;0.89;23687583_0;5.10;0.00;tripinfo_wu_as_to_ko.1;113.00;wu_as_to_ko.1;0;1102.39;0.95;0.00;8.80;car;;0;0.00
247.00;972103805_0;116.86;12.02;32.00;0.31;-230845886_0;5.10;0.00;tripinfo_wu_ba_to_ko.0;215.00;wu_ba_to_ko.0;0;2114.29;1.13;0.00;44.80;car;;1;17.00
256.00;28706217_0;94.10;8.47;40.00;2.88;-230845886_0;5.10;0.00;tripinfo_wu_ba_to_sl.0;216.00;wu_ba_to_sl.0;0;1934.94;1.04;0.00;42.08;car;;1;6.00
257.00;45494495_0;58.90;10.51;89.00;0.40;-230845886_0;5.10;0.00;tripinfo_wu_ba_to_os.0;168.00;wu_ba_to_os.0;0;1647.96;0.97;0.00;14.14;car;;0;0.00
261.00;23527526_0;253.75;12.27;199.00;9.66;23687583_0;5.10;0.00;tripinfo_wu_as_to_gj.0;62.00;wu_as_to_gj.0;0;649.06;1.13;0.00;9.01;car;;0;0.00
264.00;230845886_0;633.12;11.62;43.00;2.76;803785575#0_0;5.10;0.00;tripinfo_wu_od_to_ba.2;221.00;wu_od_to_ba.2;0;2382.14;1.09;0.00;23.14;car;;1;2.00
265.00;23156305_0;1264.14;11.33;111.00;0.90;23687583_0;5.10;0.00;tripinfo_wu_as_to_gg.0;154.00;wu_as_to_gg.0;0;1600.87;1.03;0.00;12.69;car;;0;0.00
267.00;41899283#1_0;148.70;10.44;116.00;0.33;-230845886_0;5.10;0.00;tripinfo_wu_ba_to_as.1;151.00;wu_ba_to_as.1;0;1430.78;0.99;0.00;19.91;car;;0;0.00
269.00;23156030#6_1;109.07;11.82;56.00;2.77;23687583_0;5.10;0.00;tripinfo_wu_as_to_od.0;213.00;wu_as_to_od.0;0;2357.31;1.14;0.00;25.59;car;;0;0.00
270.00;23156030#6_0;109.07;11.34;37.00;0.14;-230845886_0;5.10;0.00;tripinfo_wu_ba_to_od.0;233.00;wu_ba_to_od.0;0;2315.50;1.06;0.00;36.11;car;;1;14.00
272.00;972103805_0;116.86;11.59;171.00;0.44;23687583_0;5.10;0.00;tripinfo_wu_as_to_ko.2;101.00;wu_as_to_ko.2;0;1102.39;1.11;0.00;11.01;car;;0;0.00
272.00;23527526_0;253.75;9.97;202.00;10.76;23687583_0;5.10;0.00;tripinfo_wu_as_to_gj.1;70.00;wu_as_to_gj.1;0;649.06;0.95;0.00;7.62;car;;0;0.00
277.00;23527526_0;253.75;11.66;73.00;0.40;-45494495_0;5.10;0.00;tripinfo_wu_os_to_gj.0;204.00;wu_os_to_gj.0;0;2071.37;1.11;0.00;34.16;car;;0;0.00
277.00;28706217_0;94.10;8.06;202.00;0.33;803785575#0_0;5.10;0.00;tripinfo_wu_od_to_sl.0;75.00;wu_od_to_sl.0;0;747.33;1.06;0.00;6.65;car;;0;0.00
278.00;23527526_0;253.75;11.58;23.00;0.29;803785575#0_0;5.10;0.00;tripinfo_wu_od_to_gj.0;255.00;wu_od_to_gj.0;0;2706.99;1.15;0.00;43.08;car;;0;0.00
279.00;45494495_0;58.90;9.11;89.00;0.55;23687583_0;5.10;0.00;tripinfo_wu_as_to_os.2;190.00;wu_as_to_os.2;0;1689.77;0.89;0.00;18.51;car;;0;0.00
284.00;23142338#2_0;290.21;10.54;64.00;0.42;803785575#0_0;5.10;0.00;tripinfo_wu_od_to_ns.1;220.00;wu_od_to_ns.1;0;1928.29;1.01;0.00;36.67;car;;1;13.00
285.00;230845886_0;633.12;11.37;153.00;2.60;23687583_0;5.10;0.00;tripinfo_wu_as_to_ba.3;132.00;wu_as_to_ba.3;0;1356.50;1.14;0.00;24.10;car;;1;4.00
289.00;28716808#1_0;754.74;10.14;7.00;3.16;803785575#0_0;5.10;0.00;tripinfo_wu_od_to_kl.0;282.00;wu_od_to_kl.0;0;2678.40;0.95;0.00;26.81;car;;1;2.00
291.00;28716808#1_0;754.74;10.54;17.00;0.28;803785575#0_0;5.10;0.00;tripinfo_wu_od_to_kl.1;274.00;wu_od_to_kl.1;0;2678.40;0.99;0.00;30.34;car;;0;0.00
294.00;23527526_0;253.75;10.36;53.00;2.40;-23142338#2_0;5.10;0.00;tripinfo_wu_ns_to_gj.1;241.00;wu_ns_to_gj.1;0;2084.96;0.96;0.00;44.04;car;;2;19.00
295.00;23142338#2_0;290.21;9.27;53.00;0.64;-45494495_0;5.10;0.00;tripinfo_wu_os_to_ns.0;242.00;wu_os_to_ns.0;0;1665.91;0.89;0.00;58.82;car;;3;28.00
295.00;45494495_0;58.90;10.88;140.00;0.82;-230845886_0;5.10;0.00;tripinfo_wu_ba_to_os.1;155.00;wu_ba_to_os.1;0;1647.96;1.07;0.00;14.75;car;;0;0.00
298.00;28706217_0;94.10;8.67;53.00;0.53;23687583_0;5.10;0.00;tripinfo_wu_as_to_sl.0;245.00;wu_as_to_sl.0;0;1976.75;1.10;0.00;78.86;car;;3;42.00
302.00;28716808#1_0;754.74;11.20;182.00;0.40;23687583_0;5.10;0.00;tripinfo_wu_as_to_kl.1;120.00;wu_as_to_kl.1;0;1207.92;1.06;0.00;16.93;car;;1;3.00
305.00;972103805_0;116.86;10.41;174.00;2.82;23687583_0;5.10;0.00;tripinfo_wu_as_to_ko.3;131.00;wu_as_to_ko.3;0;1102.39;1.01;0.00;31.91;car;;1;18.00
307.00;972103805_0;116.86;11.50;189.00;0.82;23687583_0;5.10;0.00;tripinfo_wu_as_to_ko.4;118.00;wu_as_to_ko.4;0;1102.39;1.08;0.00;25.41;car;;1;10.00
310.00;45494495_0;58.90;8.48;190.00;1.87;803785575#0_0;5.10;0.00;tripinfo_wu_od_to_os.5;120.00;wu_od_to_os.5;0;969.96;0.81;0.00;10.94;car;;0;0.00
312.00;23156305_0;1264.14;11.39;43.00;3.70;-230845886_0;5.10;0.00;tripinfo_wu_ba_to_gg.0;269.00;wu_ba_to_gg.0;0;2718.65;1.04;0.00;32.20;car;;1;5.00
314.00;23142338#2_0;290.21;10.73;122.00;0.22;803785575#0_0;5.10;0.00;tripinfo_wu_od_to_ns.2;192.00;wu_od_to_ns.2;0;1928.29;1.08;0.00;19.01;car;;0;0.00
315.00;972103805_0;116.86;10.50;146.00;0.60;-23142338#2_0;5.10;0.00;tripinfo_wu_ns_to_ko.3;169.00;wu_ns_to_ko.3;0;1398.55;0.99;0.00;41.11;car;;2;18.00
316.00;41899283#1_0;148.70;10.61;172.00;1.95;-230845886_0;5.10;0.00;tripinfo_wu_ba_to_as.2;144.00;wu_ba_to_as.2;0;1430.78;1.07;0.00;22.35;car;;0;0.00
328.00;230845886_0;633.12;11.92;152.00;0.82;-45494495_0;5.10;0.00;tripinfo_wu_os_to_ba.0;176.00;wu_os_to_ba.0;0;1746.52;1.08;0.00;29.62;car;;1;2.00
329.00;23142338#2_0;290.21;9.24;108.00;0.47;23687583_0;5.10;0.00;tripinfo_wu_as_to_ns.2;221.00;wu_as_to_ns.2;0;1995.73;0.94;0.00;27.26;car;;0;0.00
330.00;23156390_0;1121.44;9.10;28.00;2.33;-45494495_0;5.10;0.00;tripinfo_wu_os_to_br.0;302.00;wu_os_to_br.0;0;2513.69;0.83;0.00;25.28;car;;0;0.00
330.00;28706217_0;94.10;8.68;99.00;0.74;-230845886_0;5.10;0.00;tripinfo_wu_ba_to_sl.1;231.00;wu_ba_to_sl.1;0;1934.94;1.17;0.00;77.50;car;;2;35.00
332.00;23527526_0;253.75;11.19;267.00;1.72;23687583_0;5.10;0.00;tripinfo_wu_as_to_gj.2;65.00;wu_as_to_gj.2;0;649.06;1.03;0.00;7.38;car;;0;0.00
335.00;972103805_0;116.86;10.59;205.00;4.02;23687583_0;5.10;0.00;tripinfo_wu_as_to_ko.5;130.00;wu_as_to_ko.5;0;1102.39;1.00;0.00;29.33;car;;1;14.00
336.00;972103805_0;116.86;11.69;230.00;5.93;23687583_0;5.10;0.00;tripinfo_wu_as_to_ko.6;106.00;wu_as_to_ko.6;0;1102.39;1.11;0.00;16.66;car;;1;1.00
338.00;972103805_0;116.86;11.86;233.00;1.99;23687583_0;5.10;0.00;tripinfo_wu_as_to_ko.7;105.00;wu_as_to_ko.7;0;1102.39;1.11;0.00;15.44;car;;1;1.00
342.00;23527526_0;253.75;10.51;155.00;1.81;-230845886_0;5.10;0.00;tripinfo_wu_ba_to_gj.1;187.00;wu_ba_to_gj.1;0;1755.68;1.01;0.00;28.93;car;;1;4.00
343.00;41899283#1_0;148.70;10.52;82.00;0.37;803785575#0_0;5.10;0.00;tripinfo_wu_od_to_as.0;261.00;wu_od_to_as.0;0;2382.09;0.97;0.00;38.74;car;;2;10.00
343.00;45494495_0;58.90;11.33;192.00;3.79;23687583_0;5.10;0.00;tripinfo_wu_as_to_os.3;151.00;wu_as_to_os.3;0;1689.77;1.12;0.00;14.58;car;;0;0.00
345.00;230845886_0;633.12;12.97;224.00;0.68;23687583_0;5.10;0.00;tripinfo_wu_as_to_ba.4;121.00;wu_as_to_ba.4;0;1356.50;1.18;0.00;17.56;car;;0;0.00
346.00;972103805_0;116.86;8.67;40.00;0.97;803785575#0_0;5.10;0.00;tripinfo_wu_od_to_ko.1;306.00;wu_od_to_ko.1;0;2307.67;0.87;0.00;52.98;car;;2;21.00
348.00;972103805_0;116.86;10.74;197.00;0.12;-23142338#2_0;5.10;0.00;tripinfo_wu_ns_to_ko.4;151.00;wu_ns_to_ko.4;0;1398.55;1.02;0.00;26.70;car;;1;8.00
349.00;45494495_0;58.90;11.16;199.00;0.69;-230845886_0;5.10;0.00;tripinfo_wu_ba_to_os.2;150.00;wu_ba_to_os.2;0;1647.96;1.09;0.00;13.15;car;;0;0.00
350.00;972103805_0;116.86;11.21;108.00;0.21;803785575#0_0;5.10;0.00;tripinfo_wu_od_to_ko.2;242.00;wu_od_to_ko.2;0;2307.67;1.05;0.00;31.63;car;;1;2.00
352.00;972103805_0;116.86;10.67;117.00;0.41;803785575#0_0;5.10;0.00;tripinfo_wu_od_to_ko.3;235.00;wu_od_to_ko.3;0;2307.67;1.05;0.00;24.72;car;;0;0.00
355.00;23156030#6_0;109.07;11.45;119.00;2.43;-230845886_0;5.10;0.00;tripinfo_wu_ba_to_od.1;236.00;wu_ba_to_od.1;0;2315.50;1.14;0.00;52.87;car;;1;18.00
357.00;230845886_0;633.12;10.88;143.00;0.05;803785575#0_0;5.10;0.00;tripinfo_wu_od_to_ba.3;214.00;wu_od_to_ba.3;0;2382.14;1.09;0.00;16.71;car;;0;0.00
358.00;23527526_0;253.75;8.97;169.00;0.62;-230845886_0;5.10;0.00;tripinfo_wu_ba_to_gj.2;189.00;wu_ba_to_gj.2;0;1755.68;0.92;0.00;16.38;car;;0;0.00
362.00;23156030#6_0;109.07;10.69;137.00;0.34;-230845886_0;5.10;0.00;tripinfo_wu_ba_to_od.2;225.00;wu_ba_to_od.2;0;2315.50;1.05;0.00;25.30;car;;1;4.00
363.00;28706217_0;94.10;7.53;150.00;0.37;23687583_0;5.10;0.00;tripinfo_wu_as_to_sl.1;213.00;wu_as_to_sl.1;0;1976.75;1.02;0.00;33.47;car;;2;7.00
364.00;23156390_0;1121.44;10.52;20.00;1.32;803785575#0_0;5.10;0.00;tripinfo_wu_od_to_br.0;344.00;wu_od_to_br.0;0;3149.31;0.95;0.00;42.17;car;;2;9.00
365.00;28706217_0;94.10;9.09;157.00;0.67;23687583_0;5.10;0.00;tripinfo_wu_as_to_sl.2;208.00;wu_as_to_sl.2;0;1976.75;1.14;0.00;45.95;car;;2;4.00
366.00;972103805_0;116.86;10.13;248.00;3.46;23687583_0;5.10;0.00;tripinfo_wu_as_to_ko.8;118.00;wu_as_to_ko.8;0;1102.39;0.97;0.00;15.11;car;;1;2.00
373.00;972103805_0;116.86;8.85;107.00;0.17;-230845886_0;5.10;0.00;tripinfo_wu_ba_to_ko.1;266.00;wu_ba_to_ko.1;0;2114.29;0.83;0.00;35.62;car;;1;8.00
374.00;23527526_0;253.75;8.33;276.00;0.39;23687583_0;5.10;0.00;tripinfo_wu_as_to_gj.3;98.00;wu_as_to_gj.3;0;649.06;0.77;0.00;20.88;car;;1;9.00
376.00;23527526_0;253.75;10.83;183.00;3.01;-230845886_0;5.10;0.00;tripinfo_wu_ba_to_gj.3;193.00;wu_ba_to_gj.3;0;1755.68;0.98;0.00;30.38;car;;1;8.00
376.00;972103805_0;116.86;9.51;201.00;0.12;-23142338#2_0;5.10;0.00;tripinfo_wu_ns_to_ko.5;175.00;wu_ns_to_ko.5;0;1398.55;0.89;0.00;32.07;car;;1;13.00
377.00;23156305_0;1264.14;10.03;2.00;0.85;-23142338#2_0;5.10;0.00;tripinfo_wu_ns_to_gg.0;375.00;wu_ns_to_gg.0;0;3297.24;0.95;0.00;59.87;car;;2;19.00
377.00;972103805_0;116.86;10.36;212.00;2.23;-23142338#2_0;5.10;0.00;tripinfo_wu_ns_to_ko.6;165.00;wu_ns_to_ko.6;0;1398.55;0.94;0.00;31.23;car;;1;9.00
379.00;23156305_0;1264.14;12.20;50.00;0.87;-23142338#2_0;5.10;0.00;tripinfo_wu_ns_to_gg.1;329.00;wu_ns_to_gg.1;0;3297.24;1.11;0.00;57.15;car;;0;0.00
380.00;23156305_0;1264.14;11.40;214.00;5.96;23687583_0;5.10;0.00;tripinfo_wu_as_to_gg.1;166.00;wu_as_to_gg.1;0;1600.87;1.11;0.00;35.18;car;;0;0.00
382.00;23156305_0;1264.14;10.82;102.00;0.57;-230845886_0;5.10;0.00;tripinfo_wu_ba_to_gg.1;280.00;wu_ba_to_gg.1;0;2718.65;1.01;0.00;35.72;car;;1;3.00
382.00;972103805_0;116.86;10.11;126.00;0.54;-45494495_0;5.10;0.00;tripinfo_wu_os_to_ko.0;256.00;wu_os_to_ko.0;0;2045.29;0.97;0.00;53.82;car;;2;26.00
388.00;972103805_0;116.86;11.56;215.00;3.95;-23142338#2_0;5.10;0.00;tripinfo_wu_ns_to_ko.7;173.00;wu_ns_to_ko.7;0;1398.55;1.05;0.00;52.31;car;;2;29.00
389.00;23156390_0;1121.44;10.69;144.00;1.61;-45494495_0;5.10;0.00;tripinfo_wu_os_to_br.1;245.00;wu_os_to_br.1;0;2513.69;1.07;0.00;31.17;car;;1;7.00
390.00;45494495_0;58.90;9.15;195.00;5.80;23687583_0;5.10;0.00;tripinfo_wu_as_to_os.4;195.00;wu_as_to_os.4;0;1689.77;0.85;0.00;14.96;car;;0;0.00
392.00;45494495_0;58.90;11.86;227.00;2.98;23687583_0;5.10;0.00;tripinfo_wu_as_to_os.5;165.00;wu_as_to_os.5;0;1689.77;1.10;0.00;25.94;car;;0;0.00
395.00;972103805_0;116.86;9.96;158.00;2.41;-230845886_0;5.10;0.00;tripinfo_wu_ba_to_ko.2;237.00;wu_ba_to_ko.2;0;2114.29;0.97;0.00;39.28;car;;2;4.00
396.00;23156390_0;1121.44;13.46;168.00;4.98;-45494495_0;5.10;0.00;tripinfo_wu_os_to_br.2;228.00;wu_os_to_br.2;0;2513.69;1.21;0.00;39.06;car;;0;0.00
396.00;23156030#6_0;109.07;9.37;298.00;0.51;-45494495_0;5.10;0.00;tripinfo_wu_os_to_od.2;98.00;wu_os_to_od.2;0;865.51;0.95;0.00;15.47;car;;1;3.00
396.00;23527526_0;253.75;9.98;328.00;0.14;23687583_0;5.10;0.00;tripinfo_wu_as_to_gj.4;68.00;wu_as_to_gj.4;0;649.06;0.98;0.00;7.67;car;;0;0.00
399.00;41899283#1_0;148.70;10.31;241.00;0.24;-230845886_0;5.10;0.00;tripinfo_wu_ba_to_as.3;158.00;wu_ba_to_as.3;0;1430.78;1.04;0.00;33.73;car;;0;0.00
400.00;23142338#2_0;290.21;11.67;156.00;0.35;803785575#0_0;5.10;0.00;tripinfo_wu_od_to_ns.3;244.00;wu_od_to_ns.3;0;1928.29;1.10;0.00;74.84;car;;2;31.00
400.00;45494495_0;58.90;11.55;311.00;5.21;803785575#0_0;5.10;0.00;tripinfo_wu_od_to_os.6;89.00;wu_od_to_os.6;0;969.96;1.10;0.00;9.72;car;;0;0.00
402.00;972103805_0;116.86;10.89;227.00;0.33;-23142338#2_0;5.10;0.00;tripinfo_wu_ns_to_ko.8;175.00;wu_ns_to_ko.8;0;1398.55;1.09;0.00;59.46;car;;3;31.00
403.00;41899283#1_0;148.70;10.31;255.00;0.91;-230845886_0;5.10;0.00;tripinfo_wu_ba_to_as.4;148.00;wu_ba_to_as.4;0;1430.78;1.00;0.00;18.35;car;;0;0.00
409.00;41899283#1_0;148.70;10.05;217.00;0.89;-45494495_0;5.10;0.00;tripinfo_wu_os_to_as.2;192.00;wu_os_to_as.2;0;1746.47;0.97;0.00;29.26;car;;1;9.00
415.00;230845886_0;633.12;10.53;170.00;0.53;803785575#0_0;5.10;0.00;tripinfo_wu_od_to_ba.4;245.00;wu_od_to_ba.4;0;2382.14;0.98;0.00;23.88;car;;0;0.00
415.00;23156390_0;1121.44;11.85;258.00;0.27;23687583_0;5.10;0.00;tripinfo_wu_as_to_br.0;157.00;wu_as_to_br.0;0;1694.48;1.11;0.00;17.79;car;;0;0.00
416.00;23156305_0;1264.14;10.13;49.00;1.99;803785575#0_0;5.10;0.00;tripinfo_wu_od_to_gg.0;367.00;wu_od_to_gg.0;0;3669.96;0.98;0.00;28.35;car;;0;0.00
418.00;45494495_0;58.90;9.71;245.00;0.84;23687583_0;5.10;0.00;tripinfo_wu_as_to_os.6;173.00;wu_as_to_os.6;0;1689.77;0.95;0.00;12.69;car;;0;0.00
418.00;28706217_0;94.10;8.01;319.00;0.01;-45494495_0;5.10;0.00;tripinfo_wu_os_to_sl.1;99.00;wu_os_to_sl.1;0;484.95;0.97;0.00;47.79;car;;2;33.00
419.00;28716808#1_0;754.74;12.37;293.00;0.68;23687583_0;5.10;0.00;tripinfo_wu_as_to_kl.2;126.00;wu_as_to_kl.2;0;1207.92;1.12;0.00;28.18;car;;1;8.00
423.00;23527526_0;253.75;9.57;212.00;1.24;-230845886_0;5.10;0.00;tripinfo_wu_ba_to_gj.4;211.00;wu_ba_to_gj.4;0;1755.68;0.91;0.00;36.79;car;;1;5.00
423.00;972103805_0;116.86;11.31;281.00;0.47;23687583_0;5.10;0.00;tripinfo_wu_as_to_ko.9;142.00;wu_as_to_ko.9;0;1102.39;1.12;0.00;52.17;car;;2;22.00
429.00;28706217_0;94.10;7.84;211.00;4.20;23687583_0;5.10;0.00;tripinfo_wu_as_to_sl.4;218.00;wu_as_to_sl.4;0;1976.75;1.05;0.00;43.98;car;;1;3.00
430.00;972103805_0;116.86;9.14;290.00;0.83;23687583_0;5.10;0.00;tripinfo_wu_as_to_ko.10;140.00;wu_as_to_ko.10;0;1102.39;0.90;0.00;28.53;car;;1;5.00
431.00;23156030#6_0;109.07;8.91;152.00;1.33;-230845886_0;5.10;0.00;tripinfo_wu_ba_to_od.3;279.00;wu_ba_to_od.3;0;2315.50;0.88;0.00;41.91;car;;2;15.00
431.00;972103805_0;116.86;11.24;318.00;0.22;23687583_0;5.10;0.00;tripinfo_wu_as_to_ko.11;113.00;wu_as_to_ko.11;0;1102.39;1.06;0.00;19.14;car;;1;1.00
434.00;972103805_0;116.86;10.89;203.00;0.05;-230845886_0;5.10;0.00;tripinfo_wu_ba_to_ko.3;231.00;wu_ba_to_ko.3;0;2114.29;1.02;0.00;42.79;car;;2;12.00
435.00;28706217_0;94.10;6.96;208.00;1.33;23687583_0;5.10;0.00;tripinfo_wu_as_to_sl.3;227.00;wu_as_to_sl.3;0;1976.75;0.93;0.00;30.13;car;;2;5.00
437.00;972103805_0;116.86;8.65;129.00;0.46;803785575#0_0;5.10;0.00;tripinfo_wu_od_to_ko.4;308.00;wu_od_to_ko.4;0;2307.67;0.87;0.00;58.03;car;;2;23.00
437.00;23142338#2_0;290.21;9.85;165.00;2.94;-45494495_0;5.10;0.00;tripinfo_wu_os_to_ns.1;272.00;wu_os_to_ns.1;0;1665.91;0.94;0.00;98.83;car;;4;60.00
439.00;972103805_0;116.86;10.21;133.00;0.26;803785575#0_0;5.10;0.00;tripinfo_wu_od_to_ko.5;306.00;wu_od_to_ko.5;0;2307.67;0.94;0.00;72.10;car;;2;20.00
441.00;972103805_0;116.86;9.26;139.00;0.91;803785575#0_0;5.10;0.00;tripinfo_wu_od_to_ko.6;302.00;wu_od_to_ko.6;0;2307.67;0.94;0.00;70.24;car;;2;18.00
441.00;23142338#2_0;290.21;9.88;180.00;0.88;-230845886_0;5.10;0.00;tripinfo_wu_ba_to_ns.0;261.00;wu_ba_to_ns.0;0;2346.36;0.97;0.00;41.55;car;;1;17.00
442.00;23527526_0;253.75;10.64;244.00;2.18;-230845886_0;5.10;0.00;tripinfo_wu_ba_to_gj.5;198.00;wu_ba_to_gj.5;0;1755.68;0.96;0.00;31.79;car;;1;2.00
