tripinfo_arrival;tripinfo_arrivalLane;tripinfo_arrivalPos;tripinfo_arrivalSpeed;tripinfo_depart;tripinfo_departDelay;tripinfo_departLane;tripinfo_departPos;tripinfo_departSpeed;tripinfo_devices;tripinfo_duration;tripinfo_id;tripinfo_rerouteNo;tripinfo_routeLength;tripinfo_speedFactor;tripinfo_stopTime;tripinfo_timeLoss;tripinfo_vType;tripinfo_vaporized;tripinfo_waitingCount;tripinfo_waitingTime
244.00;972103805_0;116.86;11.64;131.00;0.89;23687583_0;5.10;0.00;tripinfo_wu_as_to_ko.1;113.00;wu_as_to_ko.1;0;1102.39;1.07;0.00;19.22;car;;1;6.00
248.00;972103805_0;116.86;11.19;32.00;0.31;-230845886_0;5.10;0.00;tripinfo_wu_ba_to_ko.0;216.00;wu_ba_to_ko.0;0;2114.29;1.09;0.00;38.70;car;;2;15.00
252.00;23142338#2_0;290.21;10.92;53.00;0.64;-45494495_0;5.10;0.00;tripinfo_wu_os_to_ns.0;199.00;wu_os_to_ns.0;0;1665.91;1.01;0.00;37.91;car;;2;11.00
258.00;41899283#1_0;148.70;10.58;116.00;0.33;-230845886_0;5.10;0.00;tripinfo_wu_ba_to_as.1;142.00;wu_ba_to_as.1;0;1430.78;1.01;0.00;13.40;car;;0;0.00
263.00;23527526_0;253.75;10.99;198.00;8.66;23687583_0;5.10;0.00;tripinfo_wu_as_to_gj.0;65.00;wu_as_to_gj.0;0;649.06;1.07;0.00;9.32;car;;0;0.00
264.00;28716808#1_0;754.74;10.16;7.00;3.16;803785575#0_0;5.10;0.00;tripinfo_wu_od_to_kl.0;257.00;wu_od_to_kl.0;0;2678.40;1.02;0.00;18.82;car;;0;0.00
264.00;45494495_0;58.90;9.19;89.00;0.40;-230845886_0;5.10;0.00;tripinfo_wu_ba_to_os.0;175.00;wu_ba_to_os.0;0;1647.96;0.93;0.00;14.72;car;;0;0.00
265.00;230845886_0;633.12;11.65;43.00;2.76;803785575#0_0;5.10;0.00;tripinfo_wu_od_to_ba.2;222.00;wu_od_to_ba.2;0;2382.14;1.12;0.00;30.02;car;;0;0.00
265.00;23527526_0;253.75;11.84;201.00;9.76;23687583_0;5.10;0.00;tripinfo_wu_as_to_gj.1;64.00;wu_as_to_gj.1;0;649.06;1.09;0.00;9.17;car;;0;0.00
266.00;45494495_0;58.90;11.24;89.00;0.55;23687583_0;5.10;0.00;tripinfo_wu_as_to_os.2;177.00;wu_as_to_os.2;0;1689.77;1.01;0.00;26.12;car;;1;6.00
