tripinfo_arrival;tripinfo_arrivalLane;tripinfo_arrivalPos;tripinfo_arrivalSpeed;tripinfo_depart;tripinfo_departDelay;tripinfo_departLane;tripinfo_departPos;tripinfo_departSpeed;tripinfo_devices;tripinfo_duration;tripinfo_id;tripinfo_rerouteNo;tripinfo_routeLength;tripinfo_speedFactor;tripinfo_stopTime;tripinfo_timeLoss;tripinfo_vType;tripinfo_vaporized;tripinfo_waitingCount;tripinfo_waitingTime
216.00;45494495_0;58.90;10.37;111.00;2.48;803785575#0_0;5.10;0.00;tripinfo_wu_od_to_os.4;105.00;wu_od_to_os.4;0;969.96;1.05;0.00;21.39;car;;0;0.00
217.00;23527526_0;253.75;9.41;12.00;0.88;-230845886_0;5.10;0.00;tripinfo_wu_ba_to_gj.0;205.00;wu_ba_to_gj.0;0;1755.68;0.85;0.00;18.55;car;;0;0.00
225.00;972103805_0;116.86;9.03;66.00;0.28;-23142338#2_0;5.10;0.00;tripinfo_wu_ns_to_ko.1;159.00;wu_ns_to_ko.1;0;1398.55;0.87;0.00;14.02;car;;0;0.00
233.00;23142338#2_0;290.21;10.23;7.00;0.86;23687583_0;5.10;0.00;tripinfo_wu_as_to_ns.0;226.00;wu_as_to_ns.0;0;1995.73;0.92;0.00;29.30;car;;1;4.00
235.00;230845886_0;633.12;9.83;1.00;0.21;803785575#0_0;5.10;0.00;tripinfo_wu_od_to_ba.0;234.00;wu_od_to_ba.0;0;2382.14;0.99;0.00;17.27;car;;0;0.00
240.00;45494495_0;58.90;9.12;41.00;1.57;23687583_0;5.10;0.00;tripinfo_wu_as_to_os.1;199.00;wu_as_to_os.1;0;1689.77;0.89;0.00;27.46;car;;1;8.00
241.00;45494495_0;58.90;11.60;89.00;0.40;-230845886_0;5.10;0.00;tripinfo_wu_ba_to_os.0;152.00;wu_ba_to_os.0;0;1647.96;1.23;0.00;31.12;car;;0;0.00
248.00;23142338#2_0;290.21;10.30;28.00;0.52;803785575#0_0;5.10;0.00;tripinfo_wu_od_to_ns.0;220.00;wu_od_to_ns.0;0;1928.29;0.94;0.00;23.76;car;;1;2.00
250.00;23142338#2_0;290.21;10.19;53.00;0.64;-45494495_0;5.10;0.00;tripinfo_wu_os_to_ns.0;197.00;wu_os_to_ns.0;0;1665.91;1.02;0.00;37.62;car;;2;2.00
251.00;23156305_0;1264.14;11.23;111.00;0.90;23687583_0;5.10;0.00;tripinfo_wu_as_to_gg.0;140.00;wu_as_to_gg.0;0;1600.87;1.12;0.00;10.89;car;;0;0.00
255.00;972103805_0;116.86;10.83;32.00;0.31;-230845886_0;5.10;0.00;tripinfo_wu_ba_to_ko.0;223.00;wu_ba_to_ko.0;0;2114.29;1.00;0.00;30.41;car;;1;5.00
264.00;45494495_0;58.90;10.32;89.00;0.55;23687583_0;5.10;0.00;tripinfo_wu_as_to_os.2;175.00;wu_as_to_os.2;0;1689.77;1.00;0.00;22.38;car;;1;5.00
265.00;972103805_0;116.86;9.39;95.00;0.16;-23142338#2_0;5.10;0.00;tripinfo_wu_ns_to_ko.2;170.00;wu_ns_to_ko.2;0;1398.55;0.86;0.00;23.46;car;;1;6.00
269.00;230845886_0;633.12;9.14;14.00;0.44;803785575#0_0;5.10;0.00;tripinfo_wu_od_to_ba.1;255.00;wu_od_to_ba.1;0;2382.14;0.92;0.00;20.39;car;;0;0.00
269.00;41899283#1_0;148.70;11.70;116.00;0.33;-230845886_0;5.10;0.00;tripinfo_wu_ba_to_as.1;153.00;wu_ba_to_as.1;0;1430.78;1.06;0.00;30.08;car;;1;7.00
273.00;23527526_0;253.75;8.67;198.00;8.66;23687583_0;5.10;0.00;tripinfo_wu_as_to_gj.0;75.00;wu_as_to_gj.0;0;649.06;0.89;0.00;7.86;car;;0;0.00
275.00;230845886_0;633.12;10.47;43.00;2.76;803785575#0_0;5.10;0.00;tripinfo_wu_od_to_ba.2;232.00;wu_od_to_ba.2;0;2382.14;1.00;0.00;16.76;car;;0;0.00
275.00;23527526_0;253.75;10.25;201.00;9.76;23687583_0;5.10;0.00;tripinfo_wu_as_to_gj.1;74.00;wu_as_to_gj.1;0;649.06;0.98;0.00;12.82;car;;0;0.00
276.00;23527526_0;253.75;12.19;73.00;0.40;-45494495_0;5.10;0.00;tripinfo_wu_os_to_gj.0;203.00;wu_os_to_gj.0;0;2071.37;1.12;0.00;35.58;car;;1;8.00
283.00;972103805_0;116.86;10.24;4.00;2.17;803785575#0_0;5.10;0.00;tripinfo_wu_od_to_ko.0;279.00;wu_od_to_ko.0;0;2307.67;0.97;0.00;53.78;car;;2;26.00
284.00;28716808#1_0;754.74;11.03;7.00;3.16;803785575#0_0;5.10;0.00;tripinfo_wu_od_to_kl.0;277.00;wu_od_to_kl.0;0;2678.40;1.02;0.00;38.63;car;;2;12.00
284.00;45494495_0;58.90;10.95;190.00;1.87;803785575#0_0;5.10;0.00;tripinfo_wu_od_to_os.5;94.00;wu_od_to_os.5;0;969.96;1.03;0.00;8.96;car;;0;0.00
287.00;23156030#6_0;109.07;9.39;37.00;0.14;-230845886_0;5.10;0.00;tripinfo_wu_ba_to_od.0;250.00;wu_ba_to_od.0;0;2315.50;0.92;0.00;23.96;car;;1;3.00
287.00;23142338#2_0;290.21;8.53;38.00;0.89;23687583_0;5.10;0.00;tripinfo_wu_as_to_ns.1;249.00;wu_as_to_ns.1;0;1995.73;0.84;0.00;33.24;car;;1;9.00
288.00;230845886_0;633.12;10.94;153.00;2.60;23687583_0;5.10;0.00;tripinfo_wu_as_to_ba.3;135.00;wu_as_to_ba.3;0;1356.50;1.10;0.00;23.39;car;;0;0.00
294.00;28706217_0;94.10;6.47;202.00;0.33;803785575#0_0;5.10;0.00;tripinfo_wu_od_to_sl.0;92.00;wu_od_to_sl.0;0;747.33;0.87;0.00;8.45;car;;0;0.00
295.00;23156390_0;1121.44;9.70;28.00;2.33;-45494495_0;5.10;0.00;tripinfo_wu_os_to_br.0;267.00;wu_os_to_br.0;0;2513.69;0.95;0.00;26.50;car;;0;0.00
295.00;28716808#1_0;754.74;11.90;182.00;0.40;23687583_0;5.10;0.00;tripinfo_wu_as_to_kl.1;113.00;wu_as_to_kl.1;0;1207.92;1.13;0.00;16.56;car;;1;3.00
296.00;23142338#2_0;290.21;9.04;64.00;0.42;803785575#0_0;5.10;0.00;tripinfo_wu_od_to_ns.1;232.00;wu_od_to_ns.1;0;1928.29;0.92;0.00;29.22;car;;1;4.00
296.00;41899283#1_0;148.70;12.54;82.00;0.37;803785575#0_0;5.10;0.00;tripinfo_wu_od_to_as.0;214.00;wu_od_to_as.0;0;2382.09;1.14;0.00;24.07;car;;0;0.00
303.00;972103805_0;116.86;9.71;146.00;0.60;-23142338#2_0;5.10;0.00;tripinfo_wu_ns_to_ko.3;157.00;wu_ns_to_ko.3;0;1398.55;0.98;0.00;27.95;car;;2;8.00
308.00;23527526_0;253.75;10.29;23.00;0.29;803785575#0_0;5.10;0.00;tripinfo_wu_od_to_gj.0;285.00;wu_od_to_gj.0;0;2706.99;0.97;0.00;32.38;car;;1;2.00
309.00;28706217_0;94.10;6.62;40.00;2.88;-230845886_0;5.10;0.00;tripinfo_wu_ba_to_sl.0;269.00;wu_ba_to_sl.0;0;1934.94;0.89;0.00;67.86;car;;2;40.00
314.00;28716808#1_0;754.74;9.27;17.00;0.28;803785575#0_0;5.10;0.00;tripinfo_wu_od_to_kl.1;297.00;wu_od_to_kl.1;0;2678.40;0.92;0.00;33.19;car;;2;3.00
314.00;28706217_0;94.10;7.69;53.00;0.53;23687583_0;5.10;0.00;tripinfo_wu_as_to_sl.0;261.00;wu_as_to_sl.0;0;1976.75;1.02;0.00;82.12;car;;3;29.00
314.00;23156030#6_0;109.07;10.72;56.00;2.77;23687583_0;5.10;0.00;tripinfo_wu_as_to_od.0;258.00;wu_as_to_od.0;0;2357.31;1.01;0.00;47.43;car;;3;5.00
314.00;45494495_0;58.90;9.89;140.00;0.82;-230845886_0;5.10;0.00;tripinfo_wu_ba_to_os.1;174.00;wu_ba_to_os.1;0;1647.96;0.93;0.00;14.14;car;;0;0.00
315.00;23156305_0;1264.14;10.59;43.00;3.70;-230845886_0;5.10;0.00;tripinfo_wu_ba_to_gg.0;272.00;wu_ba_to_gg.0;0;2718.65;1.03;0.00;31.66;car;;0;0.00
317.00;23156305_0;1264.14;10.91;2.00;0.85;-23142338#2_0;5.10;0.00;tripinfo_wu_ns_to_gg.0;315.00;wu_ns_to_gg.0;0;3297.24;1.08;0.00;37.17;car;;1;2.00
317.00;23142338#2_0;290.21;10.73;108.00;0.47;23687583_0;5.10;0.00;tripinfo_wu_as_to_ns.2;209.00;wu_as_to_ns.2;0;1995.73;1.06;0.00;36.72;car;;2;8.00
317.00;230845886_0;633.12;11.83;154.00;2.82;-45494495_0;5.10;0.00;tripinfo_wu_os_to_ba.0;163.00;wu_os_to_ba.0;0;1746.52;1.10;0.00;18.34;car;;1;1.00
320.00;23156305_0;1264.14;12.94;50.00;0.87;-23142338#2_0;5.10;0.00;tripinfo_wu_ns_to_gg.1;270.00;wu_ns_to_gg.1;0;3297.24;1.24;0.00;26.86;car;;0;0.00
325.00;28706217_0;94.10;9.44;99.00;0.74;-230845886_0;5.10;0.00;tripinfo_wu_ba_to_sl.1;226.00;wu_ba_to_sl.1;0;1934.94;1.16;0.00;70.89;car;;4;25.00
326.00;972103805_0;116.86;10.60;40.00;0.97;803785575#0_0;5.10;0.00;tripinfo_wu_od_to_ko.1;286.00;wu_od_to_ko.1;0;2307.67;1.00;0.00;66.41;car;;2;35.00
326.00;23527526_0;253.75;12.30;266.00;0.72;23687583_0;5.10;0.00;tripinfo_wu_as_to_gj.2;60.00;wu_as_to_gj.2;0;649.06;1.19;0.00;9.90;car;;0;0.00
343.00;41899283#1_0;148.70;8.67;172.00;1.95;-230845886_0;5.10;0.00;tripinfo_wu_ba_to_as.2;171.00;wu_ba_to_as.2;0;1430.78;0.83;0.00;14.65;car;;0;0.00
344.00;972103805_0;116.86;10.81;197.00;0.12;-23142338#2_0;5.10;0.00;tripinfo_wu_ns_to_ko.4;147.00;wu_ns_to_ko.4;0;1398.55;1.04;0.00;25.13;car;;1;6.00
347.00;972103805_0;116.86;12.63;201.00;0.12;-23142338#2_0;5.10;0.00;tripinfo_wu_ns_to_ko.5;146.00;wu_ns_to_ko.5;0;1398.55;1.15;0.00;36.27;car;;2;7.00
348.00;23527526_0;253.75;10.00;154.00;0.81;-230845886_0;5.10;0.00;tripinfo_wu_ba_to_gj.1;194.00;wu_ba_to_gj.1;0;1755.68;0.94;0.00;24.25;car;;1;3.00
350.00;23527526_0;253.75;10.42;276.00;0.39;23687583_0;5.10;0.00;tripinfo_wu_as_to_gj.3;74.00;wu_as_to_gj.3;0;649.06;1.02;0.00;15.43;car;;0;0.00
353.00;45494495_0;58.90;11.53;200.00;1.69;-230845886_0;5.10;0.00;tripinfo_wu_ba_to_os.2;153.00;wu_ba_to_os.2;0;1647.96;1.06;0.00;12.75;car;;0;0.00
355.00;45494495_0;58.90;13.00;195.00;5.80;23687583_0;5.10;0.00;tripinfo_wu_as_to_os.4;160.00;wu_as_to_os.4;0;1689.77;1.19;0.00;32.04;car;;1;1.00
356.00;972103805_0;116.86;9.68;107.00;0.17;-230845886_0;5.10;0.00;tripinfo_wu_ba_to_ko.1;249.00;wu_ba_to_ko.1;0;2114.29;0.89;0.00;32.67;car;;1;7.00
359.00;230845886_0;633.12;11.57;143.00;0.05;803785575#0_0;5.10;0.00;tripinfo_wu_od_to_ba.3;216.00;wu_od_to_ba.3;0;2382.14;1.08;0.00;16.01;car;;0;0.00
364.00;972103805_0;116.86;9.14;210.00;0.23;-23142338#2_0;5.10;0.00;tripinfo_wu_ns_to_ko.6;154.00;wu_ns_to_ko.6;0;1398.55;0.92;0.00;16.43;car;;1;1.00
366.00;972103805_0;116.86;10.53;213.00;1.95;-23142338#2_0;5.10;0.00;tripinfo_wu_ns_to_ko.7;153.00;wu_ns_to_ko.7;0;1398.55;0.95;0.00;20.07;car;;0;0.00
367.00;23156390_0;1121.44;9.26;20.00;1.32;803785575#0_0;5.10;0.00;tripinfo_wu_od_to_br.0;347.00;wu_od_to_br.0;0;3149.31;0.92;0.00;36.92;car;;1;2.00
370.00;28706217_0;94.10;7.77;150.00;0.37;23687583_0;5.10;0.00;tripinfo_wu_as_to_sl.1;220.00;wu_as_to_sl.1;0;1976.75;0.94;0.00;23.76;car;;1;1.00
372.00;28706217_0;94.10;7.14;157.00;0.67;23687583_0;5.10;0.00;tripinfo_wu_as_to_sl.2;215.00;wu_as_to_sl.2;0;1976.75;0.96;0.00;23.39;car;;0;0.00
373.00;23142338#2_0;290.21;8.89;122.00;0.22;803785575#0_0;5.10;0.00;tripinfo_wu_od_to_ns.2;251.00;wu_od_to_ns.2;0;1928.29;0.89;0.00;42.80;car;;2;11.00
373.00;23527526_0;253.75;8.54;169.00;0.62;-230845886_0;5.10;0.00;tripinfo_wu_ba_to_gj.2;204.00;wu_ba_to_gj.2;0;1755.68;0.88;0.00;23.56;car;;1;3.00
376.00;23156030#6_0;109.07;10.94;137.00;0.34;-230845886_0;5.10;0.00;tripinfo_wu_ba_to_od.2;239.00;wu_ba_to_od.2;0;2315.50;1.02;0.00;32.38;car;;0;0.00
376.00;23156305_0;1264.14;10.27;214.00;5.96;23687583_0;5.10;0.00;tripinfo_wu_as_to_gg.1;162.00;wu_as_to_gg.1;0;1600.87;0.97;0.00;13.37;car;;0;0.00
382.00;23156390_0;1121.44;11.41;143.00;0.61;-45494495_0;5.10;0.00;tripinfo_wu_os_to_br.1;239.00;wu_os_to_br.1;0;2513.69;1.07;0.00;25.25;car;;0;0.00
383.00;23156030#6_0;109.07;8.35;119.00;2.43;-230845886_0;5.10;0.00;tripinfo_wu_ba_to_od.1;264.00;wu_ba_to_od.1;0;2315.50;0.86;0.00;20.32;car;;0;0.00
383.00;230845886_0;633.12;9.62;224.00;0.68;23687583_0;5.10;0.00;tripinfo_wu_as_to_ba.4;159.00;wu_as_to_ba.4;0;1356.50;0.89;0.00;20.83;car;;1;3.00
385.00;972103805_0;116.86;9.17;227.00;0.33;-23142338#2_0;5.10;0.00;tripinfo_wu_ns_to_ko.8;158.00;wu_ns_to_ko.8;0;1398.55;0.92;0.00;20.90;car;;1;4.00
387.00;972103805_0;116.86;10.12;108.00;0.21;803785575#0_0;5.10;0.00;tripinfo_wu_od_to_ko.2;279.00;wu_od_to_ko.2;0;2307.67;0.96;0.00;50.44;car;;3;15.00
390.00;972103805_0;116.86;11.06;117.00;0.41;803785575#0_0;5.10;0.00;tripinfo_wu_od_to_ko.3;273.00;wu_od_to_ko.3;0;2307.67;1.06;0.00;65.87;car;;3;10.00
390.00;41899283#1_0;148.70;10.40;241.00;0.24;-230845886_0;5.10;0.00;tripinfo_wu_ba_to_as.3;149.00;wu_ba_to_as.3;0;1430.78;1.02;0.00;22.05;car;;1;3.00
392.00;23527526_0;253.75;8.51;183.00;3.01;-230845886_0;5.10;0.00;tripinfo_wu_ba_to_gj.3;209.00;wu_ba_to_gj.3;0;1755.68;0.88;0.00;28.25;car;;1;9.00
393.00;23156030#6_1;109.07;10.29;298.00;0.51;-45494495_0;5.10;0.00;tripinfo_wu_os_to_od.2;95.00;wu_os_to_od.2;0;865.51;1.04;0.00;19.87;car;;1;5.00
394.00;23527526_0;253.75;12.01;211.00;0.24;-230845886_0;5.10;0.00;tripinfo_wu_ba_to_gj.4;183.00;wu_ba_to_gj.4;0;1755.68;1.18;0.00;48.20;car;;1;8.00
395.00;23156030#6_0;109.07;10.35;151.00;0.33;-230845886_0;5.10;0.00;tripinfo_wu_ba_to_od.3;244.00;wu_ba_to_od.3;0;2315.50;0.98;0.00;29.39;car;;1;7.00
397.00;45494495_0;58.90;8.75;192.00;3.79;23687583_0;5.10;0.00;tripinfo_wu_as_to_os.3;205.00;wu_as_to_os.3;0;1689.77;0.82;0.00;17.62;car;;0;0.00
398.00;972103805_0;116.86;9.77;157.00;1.41;-230845886_0;5.10;0.00;tripinfo_wu_ba_to_ko.2;241.00;wu_ba_to_ko.2;0;2114.29;0.89;0.00;24.92;car;;0;0.00
399.00;45494495_0;58.90;11.56;227.00;2.98;23687583_0;5.10;0.00;tripinfo_wu_as_to_os.5;172.00;wu_as_to_os.5;0;1689.77;1.12;0.00;35.56;car;;1;2.00
403.00;23142338#2_0;290.21;11.27;156.00;0.35;803785575#0_0;5.10;0.00;tripinfo_wu_od_to_ns.3;247.00;wu_od_to_ns.3;0;1928.29;1.06;0.00;71.65;car;;3;18.00
403.00;23527526_0;253.75;9.85;328.00;0.14;23687583_0;5.10;0.00;tripinfo_wu_as_to_gj.4;75.00;wu_as_to_gj.4;0;649.06;0.97;0.00;14.13;car;;1;3.00
405.00;45494495_0;58.90;11.29;311.00;5.21;803785575#0_0;5.10;0.00;tripinfo_wu_od_to_os.6;94.00;wu_od_to_os.6;0;969.96;1.05;0.00;9.60;car;;0;0.00
409.00;28706217_0;94.10;7.73;319.00;0.01;-45494495_0;5.10;0.00;tripinfo_wu_os_to_sl.1;90.00;wu_os_to_sl.1;0;484.95;0.96;0.00;39.09;car;;2;24.00
414.00;41899283#1_0;148.70;9.77;255.00;0.91;-230845886_0;5.10;0.00;tripinfo_wu_ba_to_as.4;159.00;wu_ba_to_as.4;0;1430.78;0.96;0.00;23.90;car;;1;6.00
415.00;28716808#1_0;754.74;11.51;293.00;0.68;23687583_0;5.10;0.00;tripinfo_wu_as_to_kl.2;122.00;wu_as_to_kl.2;0;1207.92;1.04;0.00;15.98;car;;1;3.00
423.00;23156305_0;1264.14;9.02;102.00;0.57;-230845886_0;5.10;0.00;tripinfo_wu_ba_to_gg.1;321.00;wu_ba_to_gg.1;0;2718.65;0.87;0.00;38.26;car;;1;7.00
425.00;230845886_0;633.12;10.50;170.00;0.53;803785575#0_0;5.10;0.00;tripinfo_wu_od_to_ba.4;255.00;wu_od_to_ba.4;0;2382.14;0.96;0.00;29.96;car;;1;1.00
425.00;45494495_0;58.90;10.78;245.00;0.84;23687583_0;5.10;0.00;tripinfo_wu_as_to_os.6;180.00;wu_as_to_os.6;0;1689.77;0.99;0.00;25.58;car;;1;3.00
426.00;972103805_0;116.86;8.89;126.00;0.54;-45494495_0;5.10;0.00;tripinfo_wu_os_to_ko.0;300.00;wu_os_to_ko.0;0;2045.29;0.82;0.00;60.90;car;;4;14.00
426.00;23156390_0;1121.44;10.41;166.00;2.98;-45494495_0;5.10;0.00;tripinfo_wu_os_to_br.2;260.00;wu_os_to_br.2;0;2513.69;1.03;0.00;37.19;car;;1;7.00
428.00;972103805_0;116.86;9.25;129.00;0.46;803785575#0_0;5.10;0.00;tripinfo_wu_od_to_ko.4;299.00;wu_od_to_ko.4;0;2307.67;0.94;0.00;67.32;car;;3;12.00
428.00;23527526_0;253.75;10.30;244.00;2.18;-230845886_0;5.10;0.00;tripinfo_wu_ba_to_gj.5;184.00;wu_ba_to_gj.5;0;1755.68;0.98;0.00;21.28;car;;0;0.00
429.00;23156305_0;1264.14;10.33;49.00;1.99;803785575#0_0;5.10;0.00;tripinfo_wu_od_to_gg.0;380.00;wu_od_to_gg.0;0;3669.96;0.95;0.00;31.41;car;;0;0.00
430.00;972103805_0;116.86;10.98;159.00;0.31;-45494495_0;5.10;0.00;tripinfo_wu_os_to_ko.1;271.00;wu_os_to_ko.1;0;2045.29;1.03;0.00;80.43;car;;4;20.00
432.00;972103805_0;116.86;10.16;133.00;0.26;803785575#0_0;5.10;0.00;tripinfo_wu_od_to_ko.5;299.00;wu_od_to_ko.5;0;2307.67;0.92;0.00;60.32;car;;3;20.00
437.00;972103805_0;116.86;9.20;203.00;0.05;-230845886_0;5.10;0.00;tripinfo_wu_ba_to_ko.3;234.00;wu_ba_to_ko.3;0;2114.29;0.94;0.00;29.39;car;;1;2.00
438.00;23142338#2_0;290.21;8.41;163.00;0.94;-45494495_0;5.10;0.00;tripinfo_wu_os_to_ns.1;275.00;wu_os_to_ns.1;0;1665.91;0.85;0.00;85.39;car;;4;53.00
439.00;972103805_0;116.86;10.89;208.00;0.42;-230845886_0;5.10;0.00;tripinfo_wu_ba_to_ko.4;231.00;wu_ba_to_ko.4;0;2114.29;1.08;0.00;52.62;car;;1;4.00
440.00;23142338#2_0;290.21;10.26;180.00;0.88;-230845886_0;5.10;0.00;tripinfo_wu_ba_to_ns.0;260.00;wu_ba_to_ns.0;0;2346.36;0.99;0.00;45.30;car;;1;5.00
441.00;41899283#1_0;148.70;9.15;217.00;0.89;-45494495_0;5.10;0.00;tripinfo_wu_os_to_as.2;224.00;wu_os_to_as.2;0;1746.47;0.83;0.00;34.09;car;;2;7.00
442.00;972103805_0;116.86;10.73;139.00;0.91;803785575#0_0;5.10;0.00;tripinfo_wu_od_to_ko.6;303.00;wu_od_to_ko.6;0;2307.67;1.07;0.00;97.91;car;;4;21.00
442.00;230845886_0;633.12;10.33;208.00;0.28;803785575#0_0;5.10;0.00;tripinfo_wu_od_to_ba.5;234.00;wu_od_to_ba.5;0;2382.14;1.03;0.00;24.74;car;;1;3.00
444.00;230845886_0;633.12;11.80;214.00;1.43;803785575#0_0;5.10;0.00;tripinfo_wu_od_to_ba.6;230.00;wu_od_to_ba.6;0;2382.14;1.13;0.00;39.67;car;;1;2.00
444.00;972103805_0;116.86;12.60;290.00;0.55;-23142338#2_0;5.10;0.00;tripinfo_wu_ns_to_ko.9;154.00;wu_ns_to_ko.9;0;1398.55;1.14;0.00;42.66;car;;2;11.00
445.00;41899283#1_0;148.70;9.85;176.00;4.19;803785575#0_0;5.10;0.00;tripinfo_wu_od_to_as.1;269.00;wu_od_to_as.1;0;2382.09;0.93;0.00;36.21;car;;0;0.00
447.00;28716808#1_0;754.74;11.08;206.00;0.53;-23142338#2_0;5.10;0.00;tripinfo_wu_ns_to_kl.0;241.00;wu_ns_to_kl.0;0;2315.58;1.03;0.00;37.19;car;;1;7.00
450.00;41899283#1_0;148.70;10.47;197.00;0.59;803785575#0_0;5.10;0.00;tripinfo_wu_od_to_as.2;253.00;wu_od_to_as.2;0;2382.09;1.02;0.00;41.20;car;;1;9.00
450.00;972103805_0;116.86;9.87;298.00;0.99;-23142338#2_0;5.10;0.00;tripinfo_wu_ns_to_ko.10;152.00;wu_ns_to_ko.10;0;1398.55;0.98;0.00;23.29;car;;1;5.00
451.00;23156390_0;1121.44;9.44;258.00;0.27;23687583_0;5.10;0.00;tripinfo_wu_as_to_br.0;193.00;wu_as_to_br.0;0;1694.48;0.87;0.00;15.86;car;;0;0.00
453.00;23142338#2_0;290.21;10.58;204.00;0.69;-45494495_0;5.10;0.00;tripinfo_wu_os_to_ns.2;249.00;wu_os_to_ns.2;0;1665.91;1.00;0.00;87.27;car;;4;44.00
453.00;23156390_0;1121.44;12.23;216.00;0.14;-230845886_0;5.10;0.00;tripinfo_wu_ba_to_br.0;237.00;wu_ba_to_br.0;0;2198.00;1.20;0.00;69.88;car;;0;0.00
453.00;23527526_0;253.75;11.29;386.00;3.33;23687583_0;5.10;0.00;tripinfo_wu_as_to_gj.5;67.00;wu_as_to_gj.5;0;649.06;1.02;0.00;8.81;car;;0;0.00
455.00;28706217_0;94.10;7.75;210.00;3.20;23687583_0;5.10;0.00;tripinfo_wu_as_to_sl.4;245.00;wu_as_to_sl.4;0;1976.75;1.01;0.00;63.48;car;;2;25.00
455.00;23527526_0;253.75;12.99;290.00;0.84;-230845886_0;5.10;0.00;tripinfo_wu_ba_to_gj.6;165.00;wu_ba_to_gj.6;0;1755.68;1.25;0.00;37.39;car;;0;0.00
456.00;972103805_0;116.86;9.36;219.00;1.02;-230845886_0;5.10;0.00;tripinfo_wu_ba_to_ko.5;237.00;wu_ba_to_ko.5;0;2114.29;0.91;0.00;25.83;car;;1;1.00
